ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1907220	0.6728472	4.78e-01	0.7194451	-6.100422	0.02694516	27880142		
ILMN_1694203	0.6728472	4.78e-01	-0.7194418	-6.100424	-0.0314427	187608430	ZNF141	zinc finger protein 141
ILMN_1738657	0.6728472	4.78e-01	0.7194225	-6.100438	0.07078873	289547592	SATB2	SATB homeobox 2
ILMN_2048683	0.6729047	4.78e-01	0.7193323	-6.100502	0.0292693	209977045	FSCB	fibrous sheath CABYR binding protein
ILMN_2131336	0.6729395	4.78e-01	-0.7192687	-6.100547	-0.05361646	195972878	NEMP1	nuclear envelope integral membrane protein 1
ILMN_1916684	0.6730482	4.78e-01	-0.7191165	-6.100655	-0.03232508	82861084		
ILMN_1740015	0.6730482	4.79e-01	0.7190941	-6.100671	0.07534543	291575160	CD14	CD14 molecule
ILMN_1907872	0.6730482	4.79e-01	-0.7190728	-6.100686	-0.02870247	9512068		
ILMN_1810797	0.67305	4.79e-01	-0.7190479	-6.100704	-0.08908376	221316712	WASF3	WAS protein family member 3
ILMN_1744618	0.6731015	4.79e-01	-0.7189208	-6.100794	-0.03403786	NA		
ILMN_1761061	0.6731015	4.79e-01	-0.7189164	-6.100797	-0.06828996	207029268	PAX7	paired box 7
ILMN_2344298	0.6731015	4.79e-01	0.718905	-6.100805	0.07809372	100913195	STEAP2	STEAP2 metalloreductase
ILMN_1678403	0.6731015	4.79e-01	0.7188964	-6.100811	0.06821879	269914177	TMEM178A	transmembrane protein 178A
ILMN_1907835	0.6731058	4.79e-01	0.7188685	-6.100831	0.03079536	12606401		
ILMN_2398039	0.6731407	4.79e-01	-0.7188005	-6.10088	-0.05540613	91208416	TCERG1	transcription elongation regulator 1
ILMN_2368145	0.6731407	4.79e-01	0.718782	-6.100893	0.04559905	552953865	POLR2M	RNA polymerase II subunit M
ILMN_1782782	0.6731924	4.79e-01	0.7186986	-6.100952	0.03353293	NA		
ILMN_2052135	0.6733248	4.79e-01	0.7185205	-6.101078	0.09234578	NA		
ILMN_1848054	0.6735079	4.79e-01	0.7182828	-6.101247	0.03226009	3048691		
ILMN_1730745	0.6735928	4.79e-01	0.7181604	-6.101334	0.0375977	460838700	CCDC73	coiled-coil domain containing 73
ILMN_2403852	0.6736079	4.79e-01	0.7181199	-6.101363	0.04935906	635372925	CYTH1	cytohesin 1
ILMN_1702764	0.6736488	4.79e-01	-0.7180492	-6.101413	-0.05593705	58532582	MARCH5	membrane associated ring-CH-type finger 5
ILMN_1651232	0.6736678	4.79e-01	0.7180042	-6.101445	0.04928219	209954785	FAM86FP	family with sequence similarity 86, member A pseudogene
ILMN_1892858	0.6736864	4.79e-01	0.7179595	-6.101476	0.03412133	1686099		
ILMN_1700932	0.6737501	4.79e-01	-0.71784	-6.101561	-0.02438481	NA		
ILMN_2364272	0.6737501	4.79e-01	0.7178177	-6.101577	0.12153004	379643030	MBNL2	muscleblind like splicing regulator 2
ILMN_1668850	0.6737501	4.79e-01	0.7177962	-6.101592	0.09097829	299523249	PCSK9	proprotein convertase subtilisin/kexin type 9
ILMN_1757532	0.6737501	4.79e-01	-0.7177716	-6.10161	-0.03590258	970841899	SNPH	syntaphilin
ILMN_1745256	0.6737501	4.79e-01	0.7177606	-6.101617	0.10230597	953953847	CXXC5	CXXC finger protein 5
ILMN_2084562	0.6737501	4.79e-01	-0.7177482	-6.101626	-0.04146147	268370255	AKR7A2P1	aldo-keto reductase family 7 member A2 pseudogene 1
ILMN_2322552	0.6738106	4.79e-01	-0.7176545	-6.101693	-0.07196624	507144074	NCKAP1	NCK associated protein 1
ILMN_1781073	0.6738405	4.79e-01	-0.7175966	-6.101734	-0.03688479	90652860	PTPN5	protein tyrosine phosphatase, non-receptor type 5
ILMN_1728765	0.6738472	4.79e-01	0.717566	-6.101755	0.03227624	499589773	ZBTB18	zinc finger and BTB domain containing 18
ILMN_1681881	0.6738555	4.79e-01	-0.7175335	-6.101778	-0.03728287	145611427	BMP8A	bone morphogenetic protein 8a
ILMN_1837907	0.6739102	4.80e-01	0.7174465	-6.10184	0.02860703	11597559		
ILMN_2131381	0.6739244	4.80e-01	0.717407	-6.101868	0.09310104	219879808	PDE3B	phosphodiesterase 3B
ILMN_1890328	0.6739474	4.80e-01	0.7173573	-6.101903	0.03862728	1289599		
ILMN_1806294	0.6739746	4.80e-01	-0.7172834	-6.101956	-0.07552617	56243494	RPS6KA3	ribosomal protein S6 kinase A3
ILMN_1701475	0.6739746	4.80e-01	0.7172799	-6.101958	0.02917501	NA		
ILMN_2394362	0.6739901	4.80e-01	0.717239	-6.101987	0.03229215	565671785	AMER2	APC membrane recruitment protein 2
ILMN_1723706	0.6739945	4.80e-01	0.717211	-6.102007	0.28391471	964227709	GRAMD4	GRAM domain containing 4
ILMN_1871893	0.6740307	4.80e-01	-0.7171457	-6.102053	-0.04310154	32239419	LINC01507	long intergenic non-protein coding RNA 1507
ILMN_2363450	0.6741099	4.80e-01	0.7170301	-6.102135	0.03787157	391353383	NOXO1	NADPH oxidase organizer 1
ILMN_1903886	0.674154	4.80e-01	0.7169556	-6.102188	0.02436774	13707892		
ILMN_2413898	0.67416	4.80e-01	0.7169169	-6.102215	0.05320724	296011004	MCM10	minichromosome maintenance 10 replication initiation factor
ILMN_1903290	0.67416	4.80e-01	-0.7168837	-6.102239	-0.0240332	18995002		
ILMN_1674584	0.67416	4.80e-01	-0.7168802	-6.102241	-0.02479897	NA		
ILMN_1890587	0.6741712	4.80e-01	0.7168443	-6.102267	0.07097907	15930010	DNAH6	dynein axonemal heavy chain 6
ILMN_1719993	0.6741864	4.80e-01	-0.7168037	-6.102295	-0.03158669	611434975	GOLGA6L9	golgin A6 family-like 9
ILMN_1834330	0.6742452	4.80e-01	0.7167119	-6.10236	0.03927111	78735287		
ILMN_1699357	0.6742483	4.80e-01	0.7166856	-6.102379	0.06015724	166064030	SLC22A5	solute carrier family 22 member 5
ILMN_1656682	0.6743323	4.80e-01	0.7165467	-6.102477	0.07424565	677283302	AZIN1	antizyme inhibitor 1
ILMN_1735832	0.6743323	4.80e-01	-0.7165414	-6.102481	-0.03446813	NA		
ILMN_2410113	0.6743845	4.80e-01	0.7164574	-6.102541	0.04737008	324021748	ST7L	suppression of tumorigenicity 7 like
ILMN_1811258	0.6744108	4.80e-01	-0.7164038	-6.102578	-0.08638049	317575683	RELB	RELB proto-oncogene, NF-kB subunit
ILMN_1886646	0.6744867	4.80e-01	-0.716292	-6.102658	-0.02920924	5397412		
ILMN_1723515	0.6745479	4.80e-01	0.7161975	-6.102725	0.02828817	NA		
ILMN_1790530	0.6745752	4.80e-01	-0.7161427	-6.102763	-0.03244273	546231307	HECTD2	HECT domain E3 ubiquitin protein ligase 2
ILMN_2399208	0.6746427	4.80e-01	-0.7160407	-6.102835	-0.04572383	332078537	SCAMP3	secretory carrier membrane protein 3
ILMN_1803561	0.6747024	4.80e-01	0.7159261	-6.102916	0.0273701	113722110	PLA2G4A	phospholipase A2 group IVA
ILMN_1772241	0.6747024	4.80e-01	0.7159252	-6.102917	0.19087244	62865634	SQLE	squalene epoxidase
ILMN_1783795	0.6748074	4.81e-01	0.7157793	-6.10302	0.04361103	300388151	BTNL3	butyrophilin like 3
ILMN_1686929	0.6748358	4.81e-01	0.7157187	-6.103063	0.0480683	205277457	GPATCH3	G-patch domain containing 3
ILMN_1817564	0.6748358	4.81e-01	-0.7157005	-6.103076	-0.0295477	27882725		
ILMN_1911262	0.6748383	4.81e-01	0.7156747	-6.103094	0.0268671	27783181		
ILMN_1725981	0.6748465	4.81e-01	0.7156262	-6.103129	0.04375708	NA		
ILMN_2257749	0.6748465	4.81e-01	-0.7156113	-6.103139	-0.03438324	NA		
ILMN_1665909	0.6748465	4.81e-01	-0.7155969	-6.103149	-0.07104512	410110897	LASP1	LIM and SH3 protein 1
ILMN_1712999	0.6748738	4.81e-01	0.715542	-6.103188	0.03544915	NA		
ILMN_1886756	0.6748758	4.81e-01	-0.715502	-6.103216	-0.03444599	27841121		
ILMN_2398184	0.6748758	4.81e-01	-0.7154941	-6.103222	-0.03282481	336285437	NCAM1	neural cell adhesion molecule 1
ILMN_1759614	0.6748898	4.81e-01	0.7154504	-6.103253	0.03359088	NA		
ILMN_1886677	0.6748898	4.81e-01	0.7154322	-6.103266	0.0294643	27879072		
ILMN_1738124	0.6749058	4.81e-01	0.7153907	-6.103295	0.04869367	221136783	ZNF772	zinc finger protein 772
ILMN_1666263	0.6749202	4.81e-01	0.715351	-6.103323	0.02523722	NA		
ILMN_1747943	0.6749485	4.81e-01	-0.7152951	-6.103363	-0.02844305	323635445	ZNF695	zinc finger protein 695
ILMN_1689700	0.6749979	4.81e-01	-0.7152144	-6.10342	-0.04645651	977377917	ARID5A	AT-rich interaction domain 5A
ILMN_1771039	0.6750139	4.81e-01	-0.7151653	-6.103454	-0.05949736	253970411	GTSE1	G2 and S-phase expressed 1
ILMN_1656137	0.6750139	4.81e-01	0.71515	-6.103465	0.03257877	NA		
ILMN_1708881	0.6750935	4.81e-01	0.7150339	-6.103547	0.07820085	734520287	RAB20	RAB20, member RAS oncogene family
ILMN_1672041	0.675109	4.81e-01	0.7149794	-6.103586	0.02780308	NA		
ILMN_1799062	0.675109	4.81e-01	-0.7149702	-6.103592	-0.06945861	570359558	NFKB2	nuclear factor kappa B subunit 2
ILMN_1901954	0.6751591	4.81e-01	0.7148887	-6.10365	0.03207025	6439067		
ILMN_1830469	0.6751714	4.81e-01	-0.7148473	-6.103679	-0.0255744	30853912		
ILMN_1786050	0.6751714	4.81e-01	-0.7148157	-6.103701	-0.08950825	24119165	RBBP9	RB binding protein 9, serine hydrolase
ILMN_1695341	0.6751714	4.81e-01	0.7147667	-6.103736	0.03196379	205360845	KCNK10	potassium two pore domain channel subfamily K member 10
ILMN_1891404	0.6751714	4.81e-01	0.7147621	-6.103739	0.02699134	2883945		
ILMN_1762582	0.6751714	4.81e-01	-0.7147386	-6.103756	-0.03817395	309747069	ARNT	aryl hydrocarbon receptor nuclear translocator
ILMN_1900229	0.6751714	4.81e-01	0.7147377	-6.103756	0.03057166	4988680		
ILMN_1674365	0.6751746	4.81e-01	0.7147111	-6.103775	0.0295896	NA		
ILMN_1751045	0.6751847	4.81e-01	0.7146593	-6.103812	0.0305001	NA		
ILMN_1673953	0.6751847	4.81e-01	-0.7146538	-6.103816	-0.0503841	149158707	HRH1	histamine receptor H1
ILMN_1718539	0.675379	4.81e-01	-0.7143995	-6.103995	-0.02249752	195539378	SDHAP1	succinate dehydrogenase complex flavoprotein subunit A pseudogene 1
ILMN_1826644	0.675379	4.81e-01	-0.7143756	-6.104012	-0.02780593	5747032		
ILMN_2229649	0.675379	4.81e-01	-0.7143577	-6.104025	-0.09000284	146149187	KCTD12	potassium channel tetramerization domain containing 12
ILMN_1780189	0.6754625	4.81e-01	-0.7142369	-6.10411	-0.0525099	312596879	PSMC5	proteasome 26S subunit, ATPase 5
ILMN_1784356	0.6754871	4.82e-01	0.7141604	-6.104164	0.03219594	89363027	TTLL11	tubulin tyrosine ligase like 11
ILMN_1760579	0.6754871	4.82e-01	-0.7141368	-6.10418	-0.02542528	NA		
ILMN_1739751	0.6754871	4.82e-01	0.7141361	-6.104181	0.07727068	NA		
ILMN_1841766	0.6754871	4.82e-01	-0.714117	-6.104194	-0.03128232	13727084		
ILMN_1724544	0.6755403	4.82e-01	-0.7140318	-6.104255	-0.06235134	391224433	PPP4R1	protein phosphatase 4 regulatory subunit 1
ILMN_2275437	0.6755659	4.82e-01	-0.7139791	-6.104292	-0.0303125	20336744	H2AFY	H2A histone family member Y
ILMN_1886988	0.6756575	4.82e-01	0.7138088	-6.104412	0.02923696	83152751		
ILMN_1907756	0.6756575	4.82e-01	0.7138074	-6.104413	0.03303779	27843918		
ILMN_2098571	0.6756575	4.82e-01	-0.7138034	-6.104416	-0.03240611	297747372	MYNN	myoneurin
ILMN_1713219	0.6756728	4.82e-01	0.7137516	-6.104452	0.02987253	NA		
ILMN_1659781	0.6756728	4.82e-01	0.7137228	-6.104473	0.0301999	38045885	CSMD3	CUB and Sushi multiple domains 3
ILMN_1774983	0.6756728	4.82e-01	0.7137022	-6.104487	0.02489593	27477085	IL17A	interleukin 17A
ILMN_1706248	0.6756728	4.82e-01	-0.7136793	-6.104503	-0.0355761	53829384	LRRC37B	leucine rich repeat containing 37B
ILMN_1789557	0.6756728	4.82e-01	0.7136716	-6.104509	0.02763955	NA		
ILMN_1903086	0.6757393	4.82e-01	-0.7135709	-6.10458	-0.03258571	NA		
ILMN_1664738	0.6757832	4.82e-01	0.7134966	-6.104632	0.11472757	554506494	C11orf54	chromosome 11 open reading frame 54
ILMN_1903029	0.6757913	4.82e-01	0.7134644	-6.104655	0.03126601	78459421	LOC101927043	uncharacterized LOC101927043
ILMN_1723249	0.6758185	4.82e-01	-0.7134098	-6.104693	-0.02666952	NA		
ILMN_1710597	0.6758345	4.82e-01	0.7133415	-6.104741	0.03724484	197313670	CDV3	CDV3 homolog
ILMN_1696054	0.6758345	4.82e-01	0.7133147	-6.10476	0.03037193	307574683	SMYD1	SET and MYND domain containing 1
ILMN_1913325	0.6758345	4.82e-01	-0.7133121	-6.104762	-0.03660709	19740467		
ILMN_1862475	0.6758345	4.82e-01	-0.7132436	-6.10481	-0.0314488	2751693		
ILMN_1723486	0.6758345	4.82e-01	0.7132369	-6.104815	0.04813603	40806188	HK2	hexokinase 2
ILMN_1776354	0.6758345	4.82e-01	0.7131991	-6.104842	0.02538515	NA		
ILMN_1864422	0.6758345	4.82e-01	0.7131981	-6.104842	0.04302253	34194422	POU2F1	POU class 2 homeobox 1
ILMN_1751645	0.6758345	4.82e-01	-0.7131961	-6.104844	-0.04759835	NA		
ILMN_1855257	0.6758345	4.82e-01	-0.713186	-6.104851	-0.02714682	82132649	KCNMA1-AS3	KCNMA1 antisense RNA 3
ILMN_1706176	0.6759624	4.82e-01	-0.7129736	-6.105001	-0.0349638	NA		
ILMN_1883432	0.6759624	4.82e-01	-0.7129569	-6.105012	-0.02975843	19609384		
ILMN_1916436	0.6759624	4.82e-01	0.7129496	-6.105018	0.03143739	19710544		
ILMN_1875248	0.6759624	4.82e-01	-0.7129337	-6.105029	-0.02987411	34534389		
ILMN_1672428	0.6759624	4.82e-01	-0.7129045	-6.105049	-0.03343575	154937379	MROH6	maestro heat like repeat family member 6
ILMN_1885940	0.6759624	4.82e-01	-0.7128995	-6.105053	-0.02693953	83151736		
ILMN_1660193	0.6759876	4.82e-01	0.7128472	-6.10509	0.06979945	224549027	ZNF529	zinc finger protein 529
ILMN_1684574	0.6760141	4.82e-01	0.71279	-6.10513	0.04093585	NA		
ILMN_1833563	0.6760141	4.82e-01	0.7127174	-6.105181	0.03088725	24658339	LOC100133461	uncharacterized LOC100133461
ILMN_1804494	0.6760141	4.82e-01	0.7127	-6.105193	0.05956517	95113662	KLHL25	kelch like family member 25
ILMN_1795567	0.6760141	4.82e-01	-0.7126586	-6.105222	-0.03087342	NA		
ILMN_1775658	0.6760141	4.82e-01	-0.7126533	-6.105226	-0.02586239	NA		
ILMN_1849285	0.6760141	4.82e-01	0.7126082	-6.105258	0.03216956	16523837	IRAIN	IGF1R antisense imprinted non-protein coding RNA
ILMN_1696935	0.6760141	4.82e-01	-0.7126046	-6.10526	-0.03306435	336176062	RBM39	RNA binding motif protein 39
ILMN_1845578	0.6760141	4.82e-01	-0.7125833	-6.105276	-0.02897167	27823085		
ILMN_2329263	0.6760141	4.82e-01	-0.712569	-6.105286	-0.05229918	350529399	NFIC	nuclear factor I C
ILMN_1892129	0.6760141	4.82e-01	-0.7125495	-6.105299	-0.02489768	1108803		
ILMN_1799387	0.6760141	4.82e-01	-0.7125349	-6.10531	-0.03342468	528881095	INO80	INO80 complex subunit
ILMN_2405233	0.6760141	4.83e-01	0.7125207	-6.10532	0.05402134	568384707	FAM133B	family with sequence similarity 133 member B
ILMN_1872987	0.6760141	4.83e-01	0.7125202	-6.10532	0.03352086	18994421		
ILMN_1669532	0.6760794	4.83e-01	-0.7124209	-6.10539	-0.02529707	NA		
ILMN_1845171	0.6762493	4.83e-01	0.7121989	-6.105546	0.02369794	7039693		
ILMN_1697031	0.6764666	4.83e-01	0.7119215	-6.105741	0.03567606	NA		
ILMN_1655690	0.67652	4.83e-01	0.7118361	-6.105801	0.02944744	44889482	CDR1	cerebellar degeneration related protein 1
ILMN_1910561	0.6765352	4.83e-01	0.7117955	-6.10583	0.02307245	15336456	HDX	highly divergent homeobox
ILMN_1904130	0.6766827	4.83e-01	0.7115899	-6.105974	0.02763899	2743489		
ILMN_1818101	0.6766827	4.83e-01	-0.711577	-6.105984	-0.02467388	13730028		
ILMN_1873045	0.6767051	4.83e-01	-0.7115281	-6.106018	-0.03179529	6085802		
ILMN_1745043	0.6767152	4.83e-01	-0.7114935	-6.106042	-0.03938059	207028521	LDHC	lactate dehydrogenase C
ILMN_2349459	0.6767594	4.83e-01	0.7114189	-6.106095	0.06199474	59859877	BIRC5	baculoviral IAP repeat containing 5
ILMN_1821510	0.6767842	4.83e-01	-0.711367	-6.106131	-0.03017289	18970661		
ILMN_1904953	0.6768109	4.83e-01	-0.711313	-6.106169	-0.03536925	4395576		
ILMN_1739076	0.6768311	4.83e-01	0.7112666	-6.106202	0.02502934	16306565	HIST1H2BO	histone cluster 1, H2bo
ILMN_1793982	0.6768336	4.83e-01	0.7112249	-6.106231	0.03329211	NA		
ILMN_1703840	0.6768336	4.83e-01	0.7112181	-6.106236	0.03774103	NA		
ILMN_1792207	0.676842	4.83e-01	-0.7111855	-6.106259	-0.03606891	38201613	MLX	MLX, MAX dimerization protein
ILMN_1709877	0.6768613	4.83e-01	0.7111341	-6.106295	0.03911356	31560863	TRIML1	tripartite motif family like 1
ILMN_1727923	0.6768613	4.83e-01	-0.7111173	-6.106307	-0.04138381	663854896	ZNF140	zinc finger protein 140
ILMN_1678961	0.6768833	4.83e-01	-0.7110333	-6.106366	-0.06913261	971013635	FRMD4A	FERM domain containing 4A
ILMN_1897789	0.6768833	4.83e-01	0.7110276	-6.10637	0.02271563	24813728		
ILMN_1803241	0.6768833	4.83e-01	-0.7110233	-6.106373	-0.03219563	NA		
ILMN_1825589	0.6769385	4.83e-01	-0.7109357	-6.106434	-0.02385404	27924290		
ILMN_1866514	0.6769423	4.83e-01	-0.7109085	-6.106453	-0.0289709	670371		
ILMN_1739631	0.6769973	4.84e-01	-0.7108214	-6.106515	-0.03730248	NA		
ILMN_1864746	0.677009	4.84e-01	0.7107849	-6.10654	0.02521151	3797673		
ILMN_1881294	0.6771111	4.84e-01	0.7106424	-6.10664	0.02700895	3764443		
ILMN_2338963	0.6772325	4.84e-01	-0.710461	-6.106768	-0.10039357	NA		
ILMN_1702519	0.6772325	4.84e-01	-0.7104547	-6.106772	-0.03533902	NA		
ILMN_1896741	0.6772417	4.84e-01	-0.7104212	-6.106796	-0.04312677	27831916	LINC00570	long intergenic non-protein coding RNA 570
ILMN_1781381	0.6772451	4.84e-01	0.7103944	-6.106814	0.03436791	111074523	SHF	Src homology 2 domain containing F
ILMN_2224833	0.6772664	4.84e-01	-0.7103457	-6.106849	-0.08363569	38261972	ADIPOR2	adiponectin receptor 2
ILMN_1897490	0.6772664	4.84e-01	0.7103239	-6.106864	0.02480473	34191668	CCDC37-AS1	CCDC37 antisense RNA 1 (head to head)
ILMN_1663754	0.6773396	4.84e-01	0.71019	-6.106958	0.06200417	112807213	ZNF442	zinc finger protein 442
ILMN_1776073	0.6773396	4.84e-01	0.7101743	-6.106969	0.05325897	375478214	CCT4	chaperonin containing TCP1 subunit 4
ILMN_1817834	0.6773396	4.84e-01	-0.7101698	-6.106972	-0.03203821	2079610		
ILMN_1681305	0.6773647	4.84e-01	0.7101113	-6.107013	0.03069093	NA		
ILMN_1670134	0.6773647	4.84e-01	0.7100948	-6.107025	0.21299362	214831729	FADS1	fatty acid desaturase 1
ILMN_1786966	0.6774079	4.84e-01	-0.7100214	-6.107076	-0.03827425	597709758	ATRNL1	attractin like 1
ILMN_2109708	0.6774376	4.84e-01	-0.7099639	-6.107117	-0.101954	384229046	TYMP	thymidine phosphorylase
ILMN_1719146	0.6775024	4.84e-01	-0.7098652	-6.107186	-0.03734744	215272337	CTAG1B	cancer/testis antigen 1B
ILMN_1891677	0.6775936	4.84e-01	0.7097356	-6.107277	0.04819705	6035991		
ILMN_1666713	0.6776327	4.84e-01	0.7096669	-6.107325	0.06549645	525342547	LYPLA1	lysophospholipase I
ILMN_1846405	0.6776341	4.84e-01	0.7096251	-6.107354	0.02982406	6798163		
ILMN_1753686	0.6776341	4.84e-01	-0.7096198	-6.107358	-0.03475315	NA		
ILMN_1910676	0.6776693	4.84e-01	0.7095558	-6.107403	0.04036929	7279267		
ILMN_1814015	0.677747	4.84e-01	-0.7094421	-6.107483	-0.04091796	221316592	CDH17	cadherin 17
ILMN_1826226	0.6779283	4.85e-01	0.7092069	-6.107647	0.02863038	4762274		
ILMN_1661282	0.6779619	4.85e-01	0.7091448	-6.107691	0.03667705	NA		
ILMN_1660858	0.6779627	4.85e-01	-0.7091211	-6.107708	-0.05441545	68989255	RIN1	Ras and Rab interactor 1
ILMN_1884694	0.67797	4.85e-01	0.7090897	-6.10773	0.03279809	5395288		
ILMN_1779951	0.6779743	4.85e-01	0.7090619	-6.107749	0.03163627	NA		
ILMN_1915666	0.6780028	4.85e-01	0.7090057	-6.107788	0.03559282	8420428	PTCSC2	papillary thyroid carcinoma susceptibility candidate 2 (non-protein coding)
ILMN_2257652	0.6780258	4.85e-01	0.7089534	-6.107825	0.03436633	224831259	CACNB4	calcium voltage-gated channel auxiliary subunit beta 4
ILMN_1703761	0.6780258	4.85e-01	-0.7089332	-6.107839	-0.03633598	NA		
ILMN_1715931	0.6780543	4.85e-01	-0.7088742	-6.107881	-0.06724936	52426767	ISCA1	iron-sulfur cluster assembly 1
ILMN_1734427	0.6780543	4.85e-01	-0.7088543	-6.107894	-0.03614956	NA		
ILMN_1673152	0.6781288	4.85e-01	-0.7087443	-6.107972	-0.0382349	208609954	NRXN1	neurexin 1
ILMN_1823425	0.6782554	4.85e-01	0.7085689	-6.108094	0.03109793	9510440		
ILMN_1892135	0.6782554	4.85e-01	0.7085505	-6.108107	0.02902325	6704742		
ILMN_2374728	0.6783032	4.85e-01	0.7084718	-6.108162	0.05624708	68161519	ARPP21	cAMP regulated phosphoprotein 21
ILMN_1697620	0.6783202	4.85e-01	-0.7084251	-6.108195	-0.02945128	393290855	KCNJ4	potassium voltage-gated channel subfamily J member 4
ILMN_1803300	0.6783202	4.85e-01	0.7084062	-6.108208	0.15473427	46397376	SLC25A47	solute carrier family 25 member 47
ILMN_1670437	0.6783687	4.85e-01	-0.7083267	-6.108264	-0.02834716	96361828	ACADSB	acyl-CoA dehydrogenase, short/branched chain
ILMN_2120507	0.6784524	4.85e-01	0.7082059	-6.108349	0.03039649	291167770	SLC22A20	solute carrier family 22 member 20
ILMN_1848499	0.678553	4.85e-01	0.7080653	-6.108447	0.03252637	15749015	ZNF431	zinc finger protein 431
ILMN_1826342	0.6785727	4.85e-01	0.7079986	-6.108494	0.03314283	15496935	FAM155A	family with sequence similarity 155 member A
ILMN_1723908	0.6785727	4.85e-01	0.7079967	-6.108495	0.02861532	NA		
ILMN_1730565	0.6786415	4.85e-01	0.7078933	-6.108567	0.03354994	NA		
ILMN_1802315	0.6788392	4.85e-01	-0.7076391	-6.108745	-0.04252468	116734690	SPPL2B	signal peptide peptidase like 2B
ILMN_1670493	0.6790651	4.86e-01	0.7073431	-6.108952	0.02827212	756761812	VCX2	variable charge, X-linked 2
ILMN_1709360	0.6790651	4.86e-01	0.707329	-6.108962	0.02716542	NA		
ILMN_1666934	0.6790813	4.86e-01	-0.7072873	-6.108991	-0.02729701	261278360	GRIK2	glutamate ionotropic receptor kainate type subunit 2
ILMN_1846300	0.6791379	4.86e-01	0.7071983	-6.109053	0.02784829	51668053		
ILMN_1792741	0.6791531	4.86e-01	0.7071578	-6.109082	0.14084387	266456179	AMACR	alpha-methylacyl-CoA racemase
ILMN_1869318	0.6792317	4.86e-01	0.7070429	-6.109162	0.03087311	27844634		
ILMN_1739810	0.6792517	4.86e-01	-0.7069967	-6.109194	-0.08056312	40807476	RAI1	retinoic acid induced 1
ILMN_2197990	0.6792934	4.86e-01	0.7069252	-6.109244	0.02549174	123173776	KRTAP5-8	keratin associated protein 5-8
ILMN_1766925	0.6793582	4.86e-01	-0.7068266	-6.109313	-0.07132003	333944011	CDH13	cadherin 13
ILMN_1710899	0.6793885	4.86e-01	-0.7067683	-6.109354	-0.03935092	283135198	TSPAN18	tetraspanin 18
ILMN_1670886	0.6793993	4.86e-01	-0.7067106	-6.109394	-0.02956193	NA		
ILMN_1865759	0.6793993	4.86e-01	-0.7067101	-6.109394	-0.02988833	18490344	LINC01393	long intergenic non-protein coding RNA 1393
ILMN_1814575	0.6794099	4.86e-01	-0.706675	-6.109419	-0.03018413	NA		
ILMN_1712366	0.6795469	4.86e-01	0.7064804	-6.109555	0.02514512	NA		
ILMN_1800408	0.6795469	4.86e-01	-0.706469	-6.109563	-0.02930393	NA		
ILMN_1866848	0.6796424	4.86e-01	-0.7063345	-6.109657	-0.02965443	20360019		
ILMN_1823533	0.6797498	4.86e-01	0.7061861	-6.10976	0.05787007	81140489		
ILMN_1904022	0.6798236	4.86e-01	-0.7060672	-6.109843	-0.03085318	6086041	LOC100130992	uncharacterized LOC100130992
ILMN_2070395	0.6798236	4.86e-01	0.7060541	-6.109853	0.0259164	95147323	PYY2	peptide YY, 2 (pseudogene)
