gene,logFC,p_value,adj_p_value
CAMKK1,-0.1366775,0.00652,0.0353
ZFYVE26,-0.2239273,0.0242,0.0353
ADAP2,-1.3572152,0.00065,0.035319
FAM205BP,0.10758032,0.0212,0.0354
PALM2-AKAP2,0.36625,0.00654,0.0354
SLAMF6,-0.431195,0.0244,0.0355
PLK5,0.1636164,0.0243,0.0355
LOC101926913,0.2770375,0.00658,0.0355
B4GALNT4,-0.2727575,0.00658,0.0355
INHBA///INHBA,0.3613532,0.0243,0.0355
LINC01002,0.41892,0.00659,0.0356
FOXD1,-0.2968975,0.00659,0.0356
MDGA2,0.183465,0.0244,0.0356
EPHA2,-0.16117511,0.0214,0.0356
LOC284379,0.2003564,0.0245,0.0357
OR1E2,0.1946386,0.0244,0.0357
ARFRP1,0.1555391,0.0245,0.0357
CAPN9,0.19557312,0.0216,0.0358
MNX1-AS1,-0.3049775,0.00664,0.0358
PNMAL1,-0.830625,0.00664,0.0358
RUNX1-IT1,-1.4946784,0.000669,0.035886
NLRP10,0.1895014,0.0247,0.036
GYS2,0.1314825,0.00671,0.036
CASR,-1.3048792,0.000674,0.036005
PRKAG2-AS1,-1.1323845,0.000678,0.036057
RAD52,-1.2358734,0.000685,0.036093
SNORD115-42///SNORD115-30///SNORD115-10///SNORD115-7///SNORD115-6,-0.1996982,0.0248,0.0361
PROKR1,-0.307895,0.00676,0.0362
OR10J1,0.1604064,0.0248,0.0362
APITD1-CORT///APITD1///CORT,-0.2098468,0.0249,0.0362
LINC01561,0.199455,0.0249,0.0362
CCDC88B,0.14525,0.0249,0.0363
C11ORF53,0.1901705,0.0249,0.0363
KU-MEL-3,0.2025545,0.025,0.0364
SPANXB1,0.156235,0.025,0.0364
BCRP2,0.28364,0.0068,0.0364
GAD1,-0.2808425,0.00684,0.0365
LOC114224,0.3939875,0.00684,0.0365
LOC100129924,0.2045027,0.025,0.0365
SYTL5,-0.417745,0.025,0.0365
OR1D2,0.2835327,0.0251,0.0365
C11ORF31,-0.1487725,0.00682,0.0365
RAB33B,1.7701811,0.0007,0.036526
IER5,-0.1824132,0.0251,0.0366
CHCHD4,0.1664059,0.0252,0.0366
ACTR10,-0.14883,0.0252,0.0366
SURF6,0.2437275,0.00685,0.0366
OR5M10,0.12274842,0.0221,0.0367
GRK7,0.1687591,0.0252,0.0367
TRAPPC2B,-0.2743325,0.00691,0.0368
SMIM9,0.1489575,0.0069,0.0368
LINC01351,-0.157435,0.00691,0.0368
SYNRG,-0.2069936,0.0253,0.0368
BLOC1S5,-0.262855,0.00691,0.0369
GKN1,0.16207,0.0254,0.037
GPATCH3,0.178095,0.00695,0.037
TENM2,0.13558232,0.0225,0.0372
BRSK1,0.161015,0.0256,0.0372
KLC4,0.1243691,0.0256,0.0372
PKDREJ,0.1956055,0.0256,0.0372
C1ORF127,0.1930473,0.0257,0.0373
HBA2,-1.326445,0.00702,0.0373
TOPAZ1,0.2160195,0.0257,0.0373
CHN2,0.1722759,0.0257,0.0373
CNR2,-0.4355525,0.00704,0.0374
ZHX1-C8ORF76///ZHX1,-0.1978305,0.0258,0.0375
KIR2DS4,0.274905,0.00707,0.0375
MIR133B,0.1598314,0.0259,0.0376
RFX6,0.1368923,0.0259,0.0376
MIR924HG,-0.161905,0.00711,0.0377
ZNF275,0.1526575,0.00711,0.0377
TMEM59,-0.1470455,0.026,0.0377
RNASE12///RNASE11,0.1642191,0.026,0.0377
SNORA13,0.2743927,0.026,0.0377
FBXL17,-0.34907,0.00713,0.0378
ZP4,0.2326573,0.0261,0.0379
OR2T6,0.2494241,0.0262,0.038
ZBTB20-AS1,-0.22374,0.00719,0.038
UBE2C,0.1412268,0.0262,0.038
G6PC,0.1626427,0.0262,0.0381
TNAP,0.5706525,0.00724,0.0382
C2ORF15,-0.2998468,0.0264,0.0382
CASP14,0.1521436,0.0264,0.0382
LOC728392,-0.4601825,0.00723,0.0382
CCDC166,0.2030727,0.0263,0.0382
LOC642846///DDX12P///DDX11,-0.13228213,0.0232,0.0383
MS4A14,-2.1353689,0.000748,0.038316
LINC00649,-0.21046,0.0073,0.0384
LOC100129973,-0.1720425,0.00727,0.0384
SMPDL3B,-0.501735,0.0073,0.0385
SLC4A10,-0.1532425,0.0073,0.0385
CCR9,0.1702645,0.0266,0.0385
CLEC4C,0.2178214,0.0266,0.0385
ZNF516,-0.20377,0.00732,0.0386
SCOC,-0.12743856,0.0234,0.0386
KCNC2,0.1783491,0.0267,0.0387
LINC00900,-0.2983725,0.00739,0.0388
POTEF///POTEJ///POTEE,0.1424545,0.0268,0.0388
IGSF22,-0.2794475,0.00738,0.0388
HOXC9,-0.7813075,0.00738,0.0388
THAP2,-1.1969794,0.000774,0.038908
YBX1,0.1934475,0.00745,0.039
ARVCF,0.15903,0.027,0.039
FAM106CP,0.2080825,0.00747,0.0391
ABCC2,-1.4461546,0.000786,0.039151
LOC105376944,-0.20747,0.00749,0.0392
MIR451A,-0.1967241,0.0271,0.0392
ZNF333,0.1257005,0.0272,0.0393
USH1C,0.1532155,0.0273,0.0394
SPATA16,0.1525723,0.0273,0.0394
CHRNB4,0.2081473,0.0273,0.0395
SPRR4,0.12529326,0.024,0.0395
OS9,-0.1596118,0.0273,0.0395
HEPACAM,-0.3069425,0.00758,0.0396
CCDC110,-0.2122205,0.0275,0.0397
SCML4,0.1863273,0.0275,0.0397
YIPF7,0.2023882,0.0274,0.0397
ZNF428,-0.25331,0.00764,0.0398
JAKMIP3,-0.196455,0.00763,0.0398
TIMM22,0.224385,0.00766,0.0399
SLC17A2,0.1555205,0.0276,0.0399
ICOSLG,0.1757877,0.0276,0.0399
MMP27,0.1910114,0.0276,0.0399
PKD2L2,0.1281527,0.0276,0.0399
MPZL3,-0.39936,0.0077,0.04
ARGFX,0.2139259,0.0277,0.04
RPLP0P2,0.2112125,0.00768,0.04
TSPAN19,-3.3087837,0.000813,0.040084
TEX37,0.1449755,0.0278,0.0401
SLC7A3,-0.1857325,0.00773,0.0402
BPIFA2,0.1940159,0.0278,0.0402
GUCY2F,-1.5534628,0.000822,0.040277
UBAC2,0.1222577,0.0279,0.0403
GAPLINC,-0.4937275,0.00776,0.0403
SUSD1,-0.3963975,0.00779,0.0404
SEC11A,0.1851275,0.00779,0.0404
P4HA1,-0.272245,0.00779,0.0404
TMEM257,0.2517018,0.028,0.0404
SEC13,-0.1949159,0.028,0.0404
TUFM,0.2116325,0.0078,0.0404
TMUB2,0.1630595,0.0281,0.0405
ELAVL4,0.1962377,0.0281,0.0406
DLST,0.1613755,0.0281,0.0406
TECRL,-0.119335,0.00784,0.0406
CLRN2,0.2063695,0.0281,0.0406
LPAR1,-0.11148095,0.0248,0.0407
NR1H3,-0.1946232,0.0282,0.0407
SP3,-0.18412,0.00788,0.0408
SLC24A2,-0.210375,0.00791,0.0409
FAM74A1,-0.2175325,0.00791,0.0409
TMED6,1.9460757,0.000852,0.040967
SEC22A,-0.1771975,0.00795,0.041
FAM78B,-0.165375,0.00795,0.041
IFI44,-0.4069927,0.0284,0.041
NPY6R,0.1957809,0.0285,0.0411
PRO2949,-0.28745,0.0285,0.0411
TBC1D26,0.1693186,0.0285,0.0411
POMK,0.1362545,0.0286,0.0412
LINC00469,0.21519,0.0285,0.0412
SEMG2,0.177415,0.0286,0.0413
DANCR,-1.2804416,0.000864,0.041375
TTC23L,-1.483601,0.000865,0.041376
SLC26A8,0.2584586,0.0288,0.0414
MGAT4D,-0.1675282,0.0288,0.0414
ADO,-0.1755475,0.00807,0.0415
PIGH,0.2417525,0.00809,0.0415
OR5K3,0.169505,0.0288,0.0416
PKD1P6-NPIPP1,0.4077925,0.00811,0.0416
MIR302A,-0.1668814,0.0289,0.0416
P4HA2,0.23768,0.00811,0.0416
PROCA1,-0.26418,0.00811,0.0416
USP46-AS1,0.2573775,0.00811,0.0416
LINC00968,0.6019725,0.00815,0.0417
NEUROG3,-0.38353,0.00813,0.0417
ACSF3,0.132055,0.0291,0.0418
JRK,0.12057382,0.0255,0.0418
TIMP1,-0.780185,0.00817,0.0418
PSMB8,-0.3064477,0.029,0.0418
TCEAL3,0.1350682,0.0291,0.0419
KLK1,0.1777023,0.0291,0.0419
ASIC2,0.1453923,0.0293,0.0422
ZNF252P-AS1,0.1502568,0.0293,0.0422
LINC00346,-0.2711275,0.00828,0.0422
GPR89B,0.2002025,0.00829,0.0422
UGT2B15,-0.33662,0.00829,0.0422
NPIPB3,0.3214925,0.00832,0.0423
CROCCP2,0.1513691,0.0294,0.0423
GK2,0.1809468,0.0294,0.0423
MIR95,-0.4074773,0.0294,0.0423
CDC14A,-0.12562271,0.0259,0.0423
LOC105379252///FAM95B1,0.1729877,0.0295,0.0424
GPR21,0.13391,0.00835,0.0425
USP6,0.2989925,0.00836,0.0425
IFIT3,-0.4561914,0.0296,0.0425
FAM92A1,-0.3147775,0.00839,0.0426
ADAD1,-0.2283275,0.00837,0.0426
BBIP1,-0.2370525,0.0084,0.0426
ZCCHC24,0.1702795,0.0296,0.0426
DUSP6,1.3707584,0.000908,0.042634
PSEN2,-0.1667036,0.0297,0.0427
SLC17A9,-1.7600128,0.000917,0.042731
HIST1H2BH,-1.0831606,0.000914,0.042731
SLC22A18AS,-0.2559775,0.00844,0.0428
XRCC3,0.1666232,0.0299,0.0429
OR2B2,0.1688664,0.03,0.043
LOC400965,0.2012964,0.0299,0.043
RNF130,0.1168605,0.0299,0.043
SNORD54,0.1724687,0.0264,0.0431
ZNF585A,-0.2245364,0.03,0.0431
ZNF578,-0.5441891,0.03,0.0431
FAM138D,0.2143395,0.0301,0.0432
TBCEL,0.2428325,0.00854,0.0432
UGT2B17,-0.358695,0.0301,0.0432
FANCA,-0.3184325,0.00853,0.0432
MIR323B,0.2222259,0.0301,0.0433
TAB1,0.2190675,0.00856,0.0433
SLC38A10,0.1707682,0.0303,0.0434
C20ORF194,0.2547075,0.00859,0.0434
OR2A12,0.182385,0.0303,0.0434
RPS6,-0.1626864,0.0303,0.0434
SEC16A,0.2056625,0.00861,0.0435
VEGFB,0.2121032,0.0303,0.0435
MBL1P,0.529605,0.00864,0.0436
HAND2-AS1,0.1547175,0.00865,0.0436
CA14,0.1421486,0.0305,0.0437
CXCR2P1,0.4297475,0.00868,0.0438
NDP,-0.2170675,0.00869,0.0438
LOC105371374,0.23653,0.00869,0.0438
ENO3,0.1839432,0.0305,0.0438
ACTRT2,0.1923377,0.0306,0.0438
CDIP1,-0.22709,0.00871,0.0439
TRIM9,0.1513305,0.0306,0.0439
CYP7A1,0.1842014,0.0307,0.0439
CIDEC,0.3391455,0.0306,0.0439
LOC100508226,0.2838241,0.0307,0.0439
ZNF256,-0.2039345,0.0307,0.0439
CCPG1,-0.1462875,0.00876,0.044
MOG,0.1656973,0.0308,0.0441
PCBP1-AS1,0.367675,0.00877,0.0441
GS1-24F4.2,-0.215895,0.00879,0.0441
PFDN4,-0.2030125,0.00878,0.0441
ANAPC16,-0.2055514,0.0308,0.0441
RASL11B,-0.566595,0.0088,0.0442
LOC100131532,-0.16201,0.00882,0.0443
LINC01001,0.43268,0.00883,0.0443
LOC440311///GLTSCR2,0.1944968,0.0309,0.0443
OR5E1P,0.1635414,0.0309,0.0443
AMPH,-1.4808175,0.000975,0.044456
PRAME,0.170935,0.0311,0.0445
LINC00937,0.6263325,0.00888,0.0445
LOC284072,-0.2080575,0.00889,0.0445
LINC00265,0.3895775,0.00892,0.0446
ZC3H12B,-0.1615309,0.0311,0.0446
SMARCA4,0.1548636,0.0312,0.0446
HIST1H4B,0.2587105,0.0312,0.0446
FLVCR1-AS1,-1.4962044,0.000988,0.04464
TNK2-AS1,-0.1364625,0.00894,0.0447
WT1,-0.37304,0.00894,0.0447
TCL1B,-0.3806225,0.00894,0.0447
CRNN,0.1561914,0.0312,0.0447
LEP,-1.8829131,0.001,0.044974
PPIEL,0.1673441,0.0315,0.045
ATP10A,0.2706618,0.0315,0.045
CNTNAP4,0.1746536,0.0315,0.0451
LOC100128644,-0.1331932,0.0316,0.0452
LINC00638,0.1667327,0.0317,0.0453
DCHS2,0.1989205,0.0317,0.0453
LINC01572,0.121975,0.0091,0.0454
SNORA36C,0.2297432,0.0318,0.0454
LOC102723335,0.1163,0.00914,0.0455
DNAJC1,0.2609775,0.00913,0.0455
ALKBH3,0.2190925,0.00914,0.0455
ADCK1,0.1541955,0.032,0.0456
DBNDD2,0.2045575,0.0092,0.0457
MED10,-0.2121114,0.0321,0.0458
RNF183,-0.3912975,0.00923,0.0458
SIAH2,0.1632714,0.0321,0.0458
OR6Y1,0.1606409,0.0321,0.0458
KRT76,0.1631636,0.0321,0.0458
SNORA30,0.2353064,0.0321,0.0459
OTC,0.2980025,0.00923,0.0459
DYNLT1,-0.2717675,0.00923,0.0459
GJB5,-0.591425,0.00927,0.046
B4GALT1-AS1,0.1419025,0.00931,0.046
TRIM49C///TRIM49B///TRIM49,-0.2845623,0.0322,0.046
MX1,-0.4882575,0.00927,0.046
FRRS1L,0.1767714,0.0322,0.046
FAM151A,0.1685714,0.0324,0.0462
ANKRD30BL,-0.1965036,0.0324,0.0462
LOC51145,0.1649014,0.0324,0.0462
CEND1,0.19064,0.0324,0.0462
PDE8A,-0.2219818,0.0324,0.0463
BCL10,-0.2236425,0.00936,0.0463
PDXDC1,-0.2007575,0.00937,0.0463
C12ORF42,-0.2645125,0.00942,0.0464
GTF2IRD2,0.2635675,0.00941,0.0464
LOC729732,0.3439125,0.0094,0.0464
TMPRSS15,-0.2466175,0.00941,0.0464
PDHX,-0.1409259,0.0326,0.0465
LOC100288675,-0.121065,0.00944,0.0465
STIP1,-0.2052214,0.0327,0.0466
NXPE2,0.1705732,0.0327,0.0466
SLC27A6,0.1679532,0.0327,0.0466
COASY,0.2156625,0.00949,0.0467
CIRBP,0.1150839,0.0288,0.0467
DLGAP2,0.14641,0.0328,0.0467
KCNJ15,0.3751382,0.0327,0.0467
UNC13C,-0.13287,0.0095,0.0467
ADCY3,0.12170159,0.0289,0.0468
TRIM69,-0.236875,0.00953,0.0468
PINX1,0.2023505,0.0329,0.0469
MYRIP,-0.12227119,0.029,0.0469
INO80,-0.1838041,0.0329,0.0469
OR14A16,0.2125605,0.033,0.047
SLC10A5,0.3193345,0.0331,0.0471
DMRTC1B///FAM226B///FAM226A///DMRTC1,0.1053205,0.0292,0.0472
SLPI,0.76401,0.00962,0.0472
SLC8A3,0.1684464,0.0332,0.0473
PRR34,0.2151791,0.0333,0.0474
BIRC5,0.1780041,0.0333,0.0474
ITIH6,0.2114505,0.0334,0.0476
PCDHB9,0.2088745,0.0335,0.0476
NUDT1,0.1854605,0.0334,0.0476
WDR64,-0.191895,0.00973,0.0476
COQ5,0.1755291,0.0336,0.0477
DUBR,0.2948875,0.00976,0.0477
NDUFB2-AS1,0.440835,0.00977,0.0477
SMIM3,0.4956975,0.00981,0.0479
TPM3///ROS1///NTRK1,-0.1481364,0.0337,0.0479
ADM5,-0.4315975,0.00982,0.0479
ZNF670-ZNF695///ZNF695,0.1486468,0.0337,0.0479
COL18A1-AS1,0.1576059,0.0338,0.048
TXNDC17,-0.376005,0.00986,0.048
PDZK1,-0.2297125,0.00985,0.048
KLB,1.6578395,0.00111,0.048002
SPATA31D1,0.1646864,0.0338,0.0481
LCE2C,0.3316595,0.0338,0.0481
EVPLL,0.4892925,0.00992,0.0482
PDGFRB///PDGFRB,0.17680666,0.0299,0.0482
SMURF1,0.1873732,0.0339,0.0482
BNIPL,0.4071664,0.0339,0.0482
SMCO2,-1.2112119,0.00112,0.048311
TGFBR3L,-0.18533,0.00997,0.0484
TBATA,-0.1378675,0.00998,0.0484
TMEM191A,0.2018136,0.0341,0.0484
LOC730183,0.32065,0.00998,0.0484
MRPL32,-0.1961136,0.0341,0.0484
RAB39A,0.1036368,0.03,0.0484
QSOX2,0.1482759,0.0341,0.0485
LIMS1,-1.2707056,0.00114,0.048581
CST9,0.1549323,0.0342,0.0486
PANK3,-1.1685642,0.00114,0.04869
SLC2A14,0.2889559,0.0343,0.0487
LMO3,-0.2904973,0.0343,0.0487
CAMKMT,0.14708,0.01,0.0487
DYRK1A,1.0288704,0.00115,0.048706
TDH,0.1149582,0.0344,0.0489
MRPS6,-0.2540825,0.0101,0.0489
B3GALT5-AS1,-0.2803,0.0101,0.0489
CRABP1,-0.2653975,0.0101,0.0489
RAB40A,-0.1912868,0.0344,0.0489
LETM2,-0.14705,0.0101,0.049
ZNF213,0.1369714,0.0345,0.049
LOC100996763///NOTCH2NL///NOTCH2,0.1482591,0.0346,0.0491
ANKS1B,0.1828368,0.0346,0.0491
ANKHD1,0.296075,0.0102,0.0491
ZNF416,-0.21811,0.0102,0.0491
VAPA,-0.1636732,0.0346,0.0491
OR52E8,0.2098668,0.0347,0.0492
ABCB11,-0.1815186,0.0348,0.0493
MAT1A,-1.6797098,0.00117,0.049301
COPS6,0.1565127,0.0348,0.0494
SLC26A5,-0.2811086,0.0349,0.0495
GDF2,0.1710618,0.0349,0.0495
OR7E24,0.1738345,0.0349,0.0495
FEM1B,-0.1124455,0.035,0.0496
C17ORF47,0.173395,0.035,0.0496
MSS51,-0.1540991,0.035,0.0496
EWSAT1,0.1543545,0.035,0.0496
SGCZ,0.181675,0.035,0.0496
LOC440867,0.1535605,0.0351,0.0497
KRTAP19-1,0.1834218,0.0351,0.0497
TAS2R40,0.1811082,0.0351,0.0498
ART3,0.2008109,0.0352,0.0498
RPS9,0.3508955,0.0352,0.0498
CNOT11,-0.1364325,0.0103,0.0498
CYP4F30P,-0.16939,0.0104,0.0499
OR4A16,0.1285645,0.0352,0.0499
SRY,0.1746727,0.0353,0.05
FAM47E-STBD1///STBD1,-0.2131909,0.0353,0.05
CFHR5,0.1875791,0.0353,0.05
HEIH,0.2883425,0.0104,0.0502
TPTE2,-0.14178746,0.0312,0.0502
FAM27E5,0.1853673,0.0355,0.0502
LSAMP,-0.2722114,0.0354,0.0502
PDE1C,0.1903075,0.0105,0.0503
MYOC,1.1042725,0.0105,0.0503
USP49,-0.28339,0.0105,0.0503
MORC1,0.1566632,0.0355,0.0503
OGFRL1,-0.320615,0.0105,0.0505
RARA-AS1,0.328355,0.0105,0.0505
MYH15,-0.1301114,0.0357,0.0505
SNORD116-12,0.2268518,0.0357,0.0505
FBXW11,-0.1547714,0.0358,0.0506
MAGEA10,-0.193875,0.0106,0.0507
PLEK,-0.4120545,0.0359,0.0507
ANTXRL,0.1940795,0.0359,0.0508
SS18L2,-0.16515,0.0106,0.0508
MIR149,-0.2126991,0.036,0.0509
GCNT7,0.1671777,0.036,0.0509
C1ORF94,0.1680536,0.036,0.0509
LIMK2,0.1579277,0.0361,0.051
BMP8A,-0.10791782,0.0318,0.051
SNHG16///SNORD1C///SNHG16,0.14229784,0.0317,0.051
CCDC148-AS1,-0.1519125,0.0107,0.0511
IL21,0.1716468,0.0361,0.0511
TTR,-1.170935,0.0107,0.0512
WDCP,-0.2202509,0.0363,0.0512
RPSAP52,-0.1668182,0.0363,0.0513
LOC642316,0.2004168,0.0363,0.0513
ADIPOQ,-0.5840136,0.0363,0.0513
H2BC13,-1.1696803,0.00124,0.05131
TP53TG3,-0.1458725,0.0108,0.0514
LOC728323///FBXO25,-0.1510914,0.0364,0.0514
SFT2D3,0.29893,0.0108,0.0514
LOC100506472///TAB1,0.1281959,0.0365,0.0515
TMEM31,0.1823023,0.0364,0.0515
OR52K1,0.2174805,0.0365,0.0515
RASAL2,-0.2603895,0.0365,0.0516
PF4,0.6689875,0.0109,0.0517
TCP11L1,-1.0420283,0.00126,0.051762
LINC00944,-0.2728925,0.0109,0.0518
CALM3,-0.35156,0.0109,0.0518
ASB9,1.189045,0.00128,0.051975
LILRB4,-0.21218157,0.0325,0.052
SORBS1,0.407255,0.0109,0.052
SPDYE3,0.3021945,0.0369,0.052
LDHC,-0.1404901,0.0325,0.052
LOC440742,0.2063305,0.0369,0.0521
CCL14,-0.79176,0.011,0.0521
LOC100131508,-0.143835,0.011,0.0521
OR2A20P,0.11764,0.011,0.0521
LOC728743,-0.29377,0.011,0.0521
CBWD5,-0.153935,0.011,0.0522
TBC1D7,-0.2442525,0.011,0.0522
SULT6B1,-0.1665736,0.037,0.0522
MBD3L1,0.1276775,0.011,0.0523
IGF2BP3,-0.290745,0.0111,0.0524
TNRC6A,0.275355,0.0111,0.0524
SLC9A3,0.2165564,0.0372,0.0525
OR7D4,0.185455,0.0372,0.0525
ASZ1,-0.1410705,0.0372,0.0525
C14ORF159,0.20282,0.0111,0.0525
ITIH4,0.2018986,0.0373,0.0526
ARSF,0.1489264,0.0373,0.0526
KRTAP7-1,0.2116009,0.0373,0.0526
MIR135A2,-0.1674495,0.0374,0.0527
C7ORF72,0.1575391,0.0374,0.0527
DRAM2,-0.22212,0.0111,0.0527
PRKAR2A,0.12583,0.0112,0.0528
S100A7,0.2253195,0.0374,0.0528
SIX3,0.1438009,0.0375,0.0528
OR2T35///OR2T2,0.1575709,0.0375,0.0529
ISL1,0.1587309,0.0375,0.0529
RPS2P47,0.192215,0.0113,0.0532
MIA-RAB4B///MIA,0.1816395,0.0378,0.0533
RRAGA,0.1693075,0.0113,0.0534
OR8H2,0.1660559,0.0379,0.0534
MCM3AP-AS1,0.3286125,0.0114,0.0536
LPAL2,0.1932005,0.0381,0.0536
LOC101927178,0.1527,0.0114,0.0537
CCNT1,-0.215455,0.0114,0.0537
LIG1,-0.26033,0.0114,0.0537
HERC2P2,0.4744975,0.0114,0.0537
ARV1,0.2975675,0.0114,0.0537
C9ORF40,-1.2025081,0.00134,0.053705
LINC01279,-0.2471375,0.0114,0.0538
CDC14C,-0.1652675,0.0115,0.054
TRIML1,0.1505791,0.0384,0.054
RPL23AP53///RPL23AP87///RPL23AP82///RPL23AP7,0.1417405,0.0384,0.054
FOXD4,0.277535,0.0116,0.0541
HBA1,-1.0456325,0.0116,0.0543
ARHGEF6,0.14762332,0.034,0.0543
TMEM132B,-0.197485,0.0116,0.0543
F13B,0.1102386,0.0386,0.0543
TREX1,0.2681525,0.0116,0.0544
LOC645188,-0.3647386,0.0387,0.0544
TMEM132C,-0.2262791,0.0388,0.0545
DCST2,0.179005,0.0387,0.0545
EXOSC10,0.1699536,0.0388,0.0545
SIN3A,-0.123195,0.0388,0.0546
SNORD115-25,-0.21214928,0.0344,0.0548
LIPK,-0.2783605,0.039,0.0548
EGLN1,0.1142668,0.039,0.0549
IQCE,0.1550941,0.0391,0.0549
ATP2B4,-0.1069907,0.0344,0.0549
SYNJ2BP,0.193195,0.0118,0.055
KCNA2,-0.1727825,0.0118,0.055
STRC,-0.2107375,0.0118,0.055
ACTBL2,-0.6403725,0.0118,0.055
FOXM1,-0.11299172,0.0345,0.055
ELAC2,0.22652,0.0119,0.0552
MYL2,0.4697191,0.0393,0.0552
ZFP57,0.3084455,0.0394,0.0553
EMC6,-0.1829991,0.0394,0.0553
LOC105370612,-0.1263,0.0119,0.0553
ZNF281,-0.1565736,0.0393,0.0553
NPIPB9,0.312475,0.0119,0.0554
PEX11G,0.1859268,0.0395,0.0555
CDH12,0.1609518,0.0396,0.0556
APBA2,-0.21147,0.012,0.0557
OR5AN1,-0.1649291,0.0398,0.0558
LOC101926933///LIMD1-AS1,-0.2202395,0.0398,0.0558
MT1L,0.91247,0.0121,0.0559
LOC100240734,-0.2117475,0.012,0.0559
CLPB,0.23862,0.012,0.0559
FABP5,0.518665,0.0121,0.056
PRRT3,-0.48944,0.0121,0.056
DTD1,0.161145,0.0121,0.056
BMS1P21,-0.223225,0.0399,0.056
IPO5P1,0.299225,0.0121,0.056
ORC1,-0.231215,0.0121,0.0561
XRRA1,-0.19793279,0.0352,0.0561
COL25A1,-0.2042464,0.04,0.0561
RND2,0.1930905,0.04,0.0561
NUDT9P1,-0.1706395,0.04,0.0562
SLC22A7,0.1343727,0.0401,0.0562
FGF2,-0.2194773,0.0402,0.0563
ATP4B,0.1400845,0.0401,0.0563
TRIM27,-0.1876625,0.0122,0.0564
IVL,-0.5756125,0.0122,0.0564
NUTM2A-AS1,-1.2645141,0.00146,0.05646
C1QTNF9,0.12161158,0.0356,0.0565
MKRN3,-0.1723875,0.0122,0.0565
SUSD5,0.1602268,0.0404,0.0566
RBMXL2,0.1280018,0.0404,0.0566
SLC22A13,0.1291586,0.0404,0.0566
E2F2,-1.4676869,0.00147,0.0568
CKMT1A,-1.8641898,0.00148,0.0568
MAGED2,-0.10170192,0.0359,0.0569
DNLZ,-0.3565325,0.0123,0.0569
DMRT2,0.1492577,0.0406,0.0569
JAZF1,-0.1625682,0.0406,0.0569
SOX9,0.1449982,0.0406,0.0569
OR2H2,0.1752573,0.0407,0.057
GNA12,-0.225525,0.0124,0.057
PRSS42,-0.9199178,0.00149,0.057065
SEMA4D,0.1869241,0.0408,0.0571
LINC01521,0.1562768,0.0408,0.0571
TG,-1.0850694,0.0015,0.057101
RBM12///CPNE1,0.1189082,0.0409,0.0572
SKIDA1///SKIDA1///LOC219688,0.1477645,0.0409,0.0572
RNU5D-1,-0.7346664,0.0409,0.0573
KRT72,1.885647,0.00151,0.057343
TMBIM4///TMBIM4,0.09688467,0.0363,0.0575
TPRG1L,0.1390959,0.0412,0.0576
ANKDD1A,-0.23733,0.0125,0.0576
XIRP2,0.1634636,0.0411,0.0576
MIR9-3,-0.2296405,0.0412,0.0576
CLPSL2,0.1319086,0.0412,0.0576
OR7E47P,0.476665,0.0125,0.0576
PNLDC1,-1.7318213,0.00152,0.057624
DRD5,-0.1227675,0.0125,0.0577
STRCP1///STRC,0.1307977,0.0413,0.0577
C21ORF62,0.1829855,0.0413,0.0577
PLPP4,-0.316565,0.0126,0.0578
GJB1,1.6390347,0.00153,0.057873
C3ORF62,0.10467068,0.0366,0.0579
DEFB114,-0.1610736,0.0414,0.0579
HAP1,0.1394923,0.0414,0.0579
SMARCC2,0.238815,0.0126,0.0579
KLHL23,0.3072575,0.0126,0.0579
APOL6,-0.4397975,0.0127,0.0581
RPS4Y2,-0.2588764,0.0416,0.0582
ASB10,0.1379891,0.0417,0.0582
LOC100129935,-0.135035,0.0127,0.0582
EHMT2,0.18144,0.0127,0.0583
MAGEC1,-0.1937375,0.0127,0.0583
ATG10,-0.11421179,0.0369,0.0584
KRTAP10-12,0.2094132,0.0418,0.0584
RAPGEFL1///RAPGEFL1,0.2630695,0.0419,0.0585
ABT1,-0.236895,0.0128,0.0585
FKBP15,-0.1803123,0.042,0.0586
AQP1,0.3998425,0.0128,0.0586
FAM27E2///FAM27E3,0.2584695,0.0419,0.0586
LOC100129785,-0.1278395,0.042,0.0587
SPTSSB,0.1622141,0.042,0.0587
KRT32,0.1717373,0.0421,0.0588
ADH6,-0.1594525,0.0129,0.0588
IAPP,0.1720727,0.0421,0.0588
HLA-DRA,-0.3267175,0.0129,0.0589
HIGD2B,0.1250064,0.0422,0.0589
NFYC-AS1,0.1300709,0.0423,0.0591
OR4C15,-0.106675,0.013,0.0591
COA4,0.1362209,0.0424,0.0592
PARK7,0.1283045,0.0424,0.0592
BAG4,-0.1324177,0.0424,0.0592
MIR146A,-0.2290714,0.0425,0.0593
HIST1H2AA,0.2138441,0.0425,0.0593
OR11H12///OR11H1,0.11090813,0.0375,0.0593
ARHGAP25,0.12916752,0.0375,0.0594
ROPN1,-0.1049675,0.013,0.0594
ASF1A,0.2791975,0.0131,0.0594
ERC2-IT1,-0.21869,0.0131,0.0595
CLCN1,0.1836573,0.0427,0.0596
RBMXL3,0.2031773,0.0427,0.0596
MIR185,0.1477255,0.0427,0.0596
SULT1C3,0.1609532,0.0428,0.0597
BAG1,0.11668494,0.0378,0.0597
BIRC7,-0.2365925,0.0131,0.0597
RHBDD1,-0.2622225,0.0131,0.0597
PDE11A,-0.1779325,0.0131,0.0597
