gene,logFC,p_value,adj_p_value
CLEC18A /// CLEC18B /// CLEC18C,-0.322175,0.0694,0.43851
ANKRD34B,0.05685957,0.232,0.4388276
MIR3655,-0.124,0.336,0.439
CCDC200,-0.134,0.335,0.439
DGUOK-AS1,-0.0894,0.336,0.439
INS-IGF2///IGF2,-0.155,0.357,0.439
MINCR,0.116,0.336,0.439
ZNG1F,0.0637,0.336,0.439
FAM85A,-0.155,0.336,0.439
LOC105378487,0.113,0.336,0.439
MYEOV2,0.3525989,0.0697,0.43913
EIF3IP1,0.0627098,0.233,0.4393939
MYCNUT,-0.0440294,0.233,0.4397769
LOC105369957,-0.224,0.336,0.44
LINC01195,0.04830434,0.234,0.4400781
C20ORF135,-0.4024303,0.0702,0.44031
C12ORF72,0.3248978,0.0702,0.44051
OSTBETA,0.3902004,0.0705,0.44063
SFRS13A,-0.282717,0.0705,0.44073
MS4A8B,-0.2642844,0.0706,0.44073
PCNX,-0.4128181,0.0705,0.44073
LINC02048,-0.209,0.338,0.441
RNVU1-14,-0.156,0.338,0.441
CENATAC-DT,0.131,0.338,0.441
LOC112267940,0.107,0.337,0.441
MIR3064,-0.105,0.338,0.441
MIR124-2HG,0.06858937,0.235,0.441754
NUDT10,-0.217958,0.367,0.442
LOC105376964,0.161,0.338,0.442
LOC107984451,0.185,0.338,0.442
LOC105372141,-0.0931,0.339,0.442
PSAPL1,-0.465965,0.071,0.4421
SMCR7L,0.3875206,0.071,0.4421
ZNF137,-0.4162444,0.071,0.4421
C20ORF134,0.2635626,0.0712,0.44218
SHISA2,0.2766822,0.0712,0.44226
C17ORF50,-0.04354128,0.235,0.442263
C13ORF1,-0.3015393,0.0713,0.44247
LOC392288 /// MAP1LC3B,0.6023958,0.0715,0.4427
LOC107986526,0.139,0.34,0.443
MIR372,-0.1966,0.369,0.443
MIMS1,0.46092,0.368,0.443
CXORF58,-0.149834,0.369,0.443
LOC102724604,-0.05005874,0.236,0.443202
TMEM99,-0.0569511,0.236,0.443202
KIAA1456,0.04968964,0.237,0.4435871
LOC105372471,0.207,0.341,0.444
LOC112268423,0.117,0.341,0.444
LOC102724146,-0.152,0.34,0.444
ADORA2A-AS1,0.106,0.341,0.444
TSPAN19,-0.05493188,0.237,0.444007
LOC100288309,0.4148675,0.0721,0.44468
LOC101927762,-0.06328594,0.238,0.4448423
SR140,0.5404292,0.0723,0.44497
PHYHD1,0.3854502,0.0722,0.44497
SLC25A30-AS1,0.185,0.342,0.445
ZNF730,-0.193,0.342,0.445
LOC105373976,-0.186,0.342,0.445
ALDH3A1,0.0721,0.363,0.445
PATE1,-0.208936,0.371,0.445
SPDYE15,0.112,0.341,0.445
C6ORF186,-0.317861,0.0724,0.4452
SULT1A3 /// SULT1A4,-0.6359849,0.0725,0.4453
WARS2,-0.4139558,0.0725,0.4453
PGCP1,0.05163622,0.239,0.4453867
LOC100288798,0.1388653,0.239,0.4456898
LINC01413,0.05157351,0.239,0.4457193
FAM123C,-0.4291395,0.0729,0.44592
C1ORF104,0.5959313,0.0728,0.44592
LOC101929256,0.206,0.342,0.446
MIR510,0.172259,0.372,0.446
LOC112268024,-0.119,0.342,0.446
LOC107984261,0.19,0.342,0.446
LOC105372708,-0.222,0.343,0.446
CFAP20DC-AS1,-0.18,0.342,0.446
ZNF585A /// ZNF585B,-0.3727595,0.0729,0.44611
C14ORF45,0.4932151,0.0731,0.44676
LOC105370398,0.169,0.344,0.447
MIR8075,0.179,0.343,0.447
TWIST1,-0.261503,0.372,0.447
DBX1,-0.198854,0.372,0.447
MIR587,-0.20292,0.372,0.447
LOC107984830,-0.186,0.343,0.447
HIST1H4I,-0.04819897,0.241,0.4474108
C17ORF46,-0.2815035,0.0736,0.44787
MTMR15,0.3509952,0.0734,0.44787
ZNF836,-0.323037,0.373,0.448
LOC107984988,-0.136,0.345,0.448
HP09053,-0.114,0.345,0.448
LOC107987135,-0.0643,0.345,0.448
FCF1 /// MAPK1IP1L,0.5112158,0.0737,0.44803
LOC283867,-0.3498815,0.0737,0.44826
LOC401554,-0.08526798,0.241,0.4484371
FKBP9 /// FKBP9L,-0.4364245,0.0739,0.44848
BAT2L2,-0.5131008,0.074,0.4485
LOC150005,0.04991645,0.242,0.4485524
SEPT14,0.04380635,0.242,0.4485725
MGC39372,-0.4086038,0.0741,0.44861
LOC101927952,-0.194,0.346,0.449
LOC105371372,-0.177,0.346,0.449
LOC105373494,0.211,0.346,0.449
SMIM10L2A,0.131,0.346,0.449
LOC105377632,0.135,0.346,0.449
CA5BP1-CA5B,0.0673,0.346,0.449
C10ORF71-AS1,0.04837412,0.242,0.4495993
LOC643201,0.04807882,0.243,0.4497116
AMY1A /// AMY1B /// AMY1C,0.4987831,0.0745,0.44977
ABCC6 /// LOC100292715,0.466664,0.0746,0.44982
NUS1 /// NUS1P3,-0.4231191,0.0746,0.44982
SLC67A2,-0.277492,0.375,0.45
LOC105379123,0.215,0.347,0.45
MIR6773,0.172,0.346,0.45
CHP,0.8646792,0.0747,0.45009
C4ORF43,-0.3888497,0.0747,0.45009
LOC728175 /// MGC24125,-0.2562791,0.0747,0.45009
C10ORF84,-0.3009175,0.0749,0.45029
KRT222 /// SMARCE1,-0.2937953,0.0749,0.45029
LOC399940 /// LOC440041 /// LOC652859 /// SPRYD5 /// SPRYD5P,-0.2531056,0.0749,0.45029
TMEM49,0.3518883,0.0752,0.45066
FLJ23867 /// QSOX1,-0.4080832,0.0752,0.45066
LOC440173,-0.2780344,0.0752,0.45066
C9ORF57,-0.06801892,0.243,0.4507789
MAGEA5,0.08033047,0.244,0.4508863
LOC101929007,-0.21,0.348,0.451
LOC105371341,0.238,0.348,0.451
PCDHGA11///PCDHGC3,-0.0415,0.369,0.451
MST4,0.3532448,0.0756,0.45122
CARKD,0.9710301,0.0756,0.45125
TTTY3,0.04548856,0.244,0.4514787
PLCH1-AS1,0.05264803,0.244,0.4515246
C15ORF56,-0.05370326,0.244,0.4515516
LOC100505515,0.04498838,0.244,0.4516899
TMEM194A,-0.352732,0.0759,0.45179
GPR137C,0.122,0.348,0.452
LOC105375028,0.163,0.349,0.452
MUC3B///MUC3A,0.0714,0.369,0.452
MRS2P2,0.0969,0.348,0.452
LOC107985875,-0.155,0.349,0.452
LOC107984901,0.27,0.349,0.452
ANKRD36 /// ANKRD36B /// LOC400986,0.6294402,0.0761,0.45202
JMJD5,0.356772,0.0762,0.45202
SIP1,-0.3333742,0.0762,0.45202
IGLJ3 /// IGLV3-19,-0.3150954,0.0761,0.45202
NARS,0.2986832,0.0763,0.45245
FLJ39632 /// LOC100287820,0.315659,0.0764,0.45258
FXYD4,0.04228631,0.245,0.4527747
FAM182B,0.195,0.35,0.453
LOC644936,0.399,0.35,0.453
LOC101928383,0.12,0.35,0.453
CNPY2-AS1,0.0688,0.349,0.453
ZDHHC11B,0.142,0.35,0.453
GSDME,0.255218,0.378,0.453
CTAGE4,-0.0959,0.35,0.453
FRG1-DT,0.166,0.349,0.453
CDRT15,0.03637259,0.246,0.4532298
GPR89A /// GPR89B,0.4221811,0.0769,0.45347
KBTBD10,-0.3016456,0.0769,0.45352
C12ORF23,0.5652212,0.0771,0.45366
CCDC123,-0.2870423,0.0772,0.45382
LOC100132247 /// LOC348162 /// LOC728888 /// NPIPL3,-0.3785802,0.0773,0.45382
KCNAB3,0.0554372,0.246,0.4538377
LINC00618,0.04892801,0.246,0.4538377
CSRP2BP /// PET117,0.2965162,0.0773,0.45389
TBC1D8-AS1,0.131,0.351,0.454
LOC105371099,-0.0775,0.351,0.454
LINC02860,-0.163,0.35,0.454
LOC105374352,0.145,0.351,0.454
LOC729506,0.04500587,0.247,0.4541946
FLJ25363,0.2596239,0.0776,0.45447
DNAJB14 /// LOC646358,-0.4108213,0.0777,0.45447
RGNEF,-0.3852195,0.0779,0.45497
LINC00094,-0.0954,0.373,0.455
MTA1-DT,0.159,0.352,0.455
LOC107986976,0.208,0.351,0.455
LOC105376713,0.141,0.352,0.455
CYP4F24P,-0.21,0.352,0.455
LOC107984089,-0.193,0.352,0.455
STX18-AS1,0.06777732,0.247,0.4552519
HSPA1A /// HSPA1B,-1.0877293,0.078,0.45545
C6ORF204,-0.3979948,0.0781,0.45589
LOC101928875,-0.256,0.353,0.456
GPR78,-0.225687,0.381,0.456
FAM25G,-0.168258,0.382,0.456
ZNF259P1,-0.0447,0.374,0.456
LOC105373951,0.215,0.353,0.456
ANKRD36B /// FLJ40330,-0.4264492,0.0783,0.45611
DDX39,-0.4294944,0.0783,0.45611
PCDHGA1 /// PCDHGA10 /// PCDHGA11 /// PCDHGA12 /// PCDHGA2 /// PCDHGA3 /// PCDHGA4 /// PCDHGA5 /// PCDHGA6 /// PCDHGA7 /// PCDHGA8 /// PCDHGA9 /// PCDHGB1 /// PCDHGB2 /// PCDHGB3 /// PCDHGB4 /// PCDHGB5 /// PCDHGB6 /// PCDHGB7 /// PCDHGC3 /// PCDHGC4 /// PCDHGC5,-0.3908627,0.0783,0.45611
TEX22,0.05302712,0.249,0.4567595
MIR22///MIR22HG,0.136,0.374,0.457
FAM238C,0.148,0.353,0.457
LINC03022,-0.125,0.353,0.457
LOC105369818,0.224,0.354,0.457
LOC105375404,0.106,0.354,0.457
IQCF5,-0.04109592,0.249,0.4573094
OVOS /// OVOS2,-0.4007793,0.0792,0.45765
AGPHD1,0.4751822,0.0793,0.4578
PRMT5-DT,0.184,0.355,0.458
LOC105374062,0.18,0.354,0.458
MIR1226,0.210032,0.383,0.458
TMEM44-AS1,0.0819,0.355,0.458
OPN1MW,0.0511273,0.25,0.4581142
C12ORF62,0.3508363,0.0794,0.45814
OR52A4,-0.2617357,0.0795,0.45826
LOC100170939 /// LOC653080 /// SMA4 /// SMA5,1.0853594,0.0796,0.45832
LOC101927450,-0.04049265,0.25,0.4583541
KCNK9,0.04432315,0.25,0.4583541
C18ORF61,-0.05304522,0.251,0.458563
LOC101928532,0.04253893,0.251,0.458563
HIST1H4E,-0.349815,0.0798,0.45886
TTC7B-AS1,-0.103,0.356,0.459
USP17L7,0.238,0.356,0.459
RPS14P3,-0.108,0.355,0.459
LOC100293211///IGHG1,0.036,0.377,0.459
SLC20A1-DT,0.15,0.357,0.46
PXN-AS1,-0.103,0.356,0.46
LOC105370774,0.114,0.356,0.46
MIR27A,-0.279209,0.385,0.46
LOC101060604///SMG1P3///SLC7A5P2///SLC7A5P1,-0.0668,0.377,0.46
LOC102723427,-0.05279939,0.252,0.4601573
C1ORF144,0.266255,0.0804,0.46021
ADRBK2,-0.3265091,0.0805,0.46041
LOC389901 /// XRCC6,0.5216267,0.0807,0.46078
POU5F1P4,0.066,0.379,0.461
CBLIF,-0.262653,0.386,0.461
BMS1P14,0.0877,0.358,0.461
MAGOHB///MAGOH,-0.0785,0.379,0.461
LOC729080,0.137,0.357,0.461
KIAA1009,-0.2853318,0.081,0.46131
FAM86A,0.3795298,0.0812,0.46165
KIAA0195,0.2623564,0.0813,0.46179
LOC645954 /// SVIL,0.5696776,0.0813,0.46189
LOC112267907,-0.161,0.358,0.462
LOC105376486,-0.101,0.359,0.462
LOC105369161,-0.0986,0.358,0.462
NIPAL4-DT,-0.176,0.358,0.462
LOC107985367,0.0693,0.359,0.462
LOC285456,0.3173683,0.0814,0.462
LOC100294071 /// ZNF727 /// ZNF736,-0.4234734,0.0815,0.46211
C17ORF91,-0.2847564,0.0814,0.46211
LOC100132832 /// LOC441259 /// PMS2L1 /// PMS2L2 /// PMS2L3 /// PMS2L4 /// PMS2L5,0.3189505,0.0816,0.46224
RPL31P11,0.04660779,0.254,0.4624349
C10ORF72,-0.3084513,0.0819,0.46271
LOC101928596,0.05142021,0.254,0.4628294
ARSL,0.152,0.36,0.463
LOC105375236,-0.196,0.359,0.463
TRS-AGA5-1,0.177,0.36,0.463
LOC101927366,-0.197,0.359,0.463
GRXCR1,-0.0471306,0.255,0.4634024
ACTR3-AS1,0.158,0.36,0.464
LOC107984429,0.143,0.361,0.464
LOC112268172,-0.153,0.361,0.464
LINC02984,-0.186,0.36,0.464
LOC401463,-0.05069199,0.256,0.464136
LOC284648,0.06100001,0.256,0.4641961
AADACL3,0.03864572,0.256,0.4642623
C3ORF10,0.5314531,0.0826,0.46439
ODZ1,0.2607365,0.0827,0.46453
LOC440248,0.3509894,0.0828,0.46463
KIAA1147,0.09889776,0.256,0.4649803
MALRD1,-0.214619,0.39,0.465
TKTL2,-0.189278,0.39,0.465
LOC105377920,0.0747,0.362,0.465
LOC101927178,0.0554,0.361,0.465
LOC101927060,0.0542,0.362,0.465
SPINT4,0.05198346,0.257,0.4651881
LYRM2 /// ZC3H11A,-0.4529511,0.0831,0.46536
LOC101927196,0.05198714,0.257,0.4653659
LOC388946,-0.3041496,0.0833,0.46563
PRAMEF20 /// PRAMEF21,-0.371975,0.0835,0.46591
MYRF-AS1,-0.164,0.363,0.466
LOC107985423,0.171,0.362,0.466
EEF1E1-BLOC1S5,0.0505,0.362,0.466
SPDYE18,-0.132,0.362,0.466
NMNAT1,-0.3158897,0.0836,0.46616
MINOS1,0.05229725,0.258,0.4663712
C2ORF82,0.3145607,0.258,0.4666494
LOC102723714,0.16,0.364,0.467
LOC105372639,0.193,0.363,0.467
DSP-AS1,0.124,0.364,0.467
LINC01564,0.106,0.363,0.467
LOC105370108,-0.244,0.364,0.467
DEFB117,-0.03978472,0.259,0.4673071
FAM154A,-0.3156072,0.0842,0.46794
LOC112267939,0.1,0.364,0.468
SLC1A3-AS1,-0.198,0.364,0.468
PER3P1,-0.169365,0.393,0.468
ARB2A,-0.204453,0.392,0.468
LOC105370965,0.155,0.365,0.468
LOC101928344,-0.112,0.365,0.468
ANKRD19,-0.2631094,0.0843,0.46822
SMIM24,-0.51736144,0.259,0.4683063
LOC100128651,-0.05138509,0.26,0.4683495
APOBEC3A /// APOBEC3B,-0.3767879,0.0844,0.46843
ZFP161,-0.3536863,0.0844,0.46844
C19ORF10,0.2918031,0.0846,0.46877
GSG2,0.04905197,0.26,0.4687715
NOTCH2NLR,0.066,0.365,0.469
ARHGEF35-AS1,-0.106,0.365,0.469
LOC105371822,-0.294,0.365,0.469
ABCB6 /// ATG9A,0.3441605,0.0847,0.46914
ALS2CR12,-0.07504213,0.26,0.46929
LYPD8,0.07680187,0.26,0.4693143
LOC101928417,0.04213261,0.261,0.4698969
LOC105369515,-0.18,0.367,0.47
LOC105373943,0.115,0.367,0.47
UC.134,0.119,0.366,0.47
LOC105370152,0.155,0.366,0.47
COL6A4P2,0.04766412,0.261,0.4701149
MARS,-0.4326525,0.0854,0.47042
C14ORF118,0.4040906,0.0855,0.47061
BAT2,0.4390934,0.0855,0.47063
LINC00857,-0.13,0.367,0.471
BAGE /// BAGE2 /// BAGE3 /// BAGE4 /// BAGE5 /// MLL3,-0.3678076,0.0859,0.47114
KIAA0284,0.296897,0.086,0.47122
CT45A2,0.05494582,0.263,0.4717117
ANKRD36 /// ANKRD36B /// FLJ40330 /// LOC400986 /// LOC400987,-0.4370812,0.0862,0.47174
PKD2L2,0.2417577,0.0862,0.47174
LOC400743,0.06837793,0.263,0.4719777
LOC105378776,-0.239,0.369,0.472
MIR126,-0.2474,0.397,0.472
FRMPD2 /// FRMPD2L1 /// FRMPD2L2,-0.3585202,0.0864,0.47207
EPB49,-0.4174199,0.0864,0.47207
C13ORF33,-0.3415794,0.0865,0.47241
C22ORF13,0.4104071,0.0869,0.47275
ZNF716,0.05972696,0.264,0.4727835
GGT1 /// GGT2 /// GGT3P /// GGTLC1 /// GGTLC2 /// GGTLC3,0.499145,0.087,0.47296
LOC100507346,-0.0952,0.37,0.473
TSPOAP1-AS1,-0.0548,0.369,0.473
LOC107986707,0.107,0.369,0.473
LOC107984313,0.108,0.369,0.473
SEPT7P2,0.06416449,0.264,0.4731219
CHRFAM7A /// CHRNA7,-0.4021534,0.0873,0.47342
LOC100506289,0.04508437,0.265,0.4735187
RAB9BP1,-0.0479903,0.265,0.4735944
LOC102724890,0.04082135,0.265,0.4736169
LOC105370518,0.166,0.37,0.474
RD3L,-0.208,0.37,0.474
LINC02640,0.168,0.37,0.474
LOC105373552,-0.108,0.37,0.474
LOC107984736,0.143,0.37,0.474
LOC101928107,0.05377252,0.265,0.474034
BAALC-AS2,0.0380093,0.265,0.4742597
LINC00358,0.05301212,0.266,0.4746292
BTN2A3,0.297831,0.0877,0.4747
LOC729680///IL17D,0.05184227,0.266,0.4749916
EDIL3-DT,0.364,0.371,0.475
UBE2DNL,-0.231841,0.4,0.475
ZFP91-CNTF,0.0474,0.371,0.475
DNAAF4,-0.143173,0.4,0.475
LINC02266,0.321,0.371,0.475
LOC105370804,0.185,0.371,0.475
LASS3,0.2667494,0.0879,0.47501
LOC100130071,-0.3074926,0.088,0.47521
GATSL1 /// GATSL2,-0.2541272,0.0882,0.47565
LOC200030 /// NBPF10 /// NBPF11 /// NBPF16 /// NBPF8 /// NBPF9,0.9395981,0.0882,0.47565
LOC101929828,0.149,0.372,0.476
TMEM84,0.2651192,0.0883,0.47603
LOC154449,-0.04617553,0.267,0.4760479
FAM160A1,-0.2980622,0.0886,0.47639
LOC107987000,0.191,0.373,0.477
BRD3OS,-0.0589,0.373,0.477
ERI1,0.04741386,0.268,0.4770831
CCDC55,-0.5035668,0.0889,0.47712
HIST1H4C,0.4432439,0.0891,0.47787
LOC107987399,-0.146,0.374,0.478
DTD1-AS1,-0.146,0.374,0.478
LOC101060521///POLR3E,-0.0763,0.395,0.478
CDC37L1-DT,0.147,0.374,0.478
LOC112267944,-0.16,0.374,0.478
MIR2116,-0.260927,0.403,0.478
LOC107987294,0.391,0.374,0.478
SMG1P5///BOLA2///SMG1P2,-0.148,0.397,0.479
ITGA8,0.0573,0.397,0.479
LOC107984740,-0.156,0.375,0.479
HIST1H4A,0.0395,0.397,0.479
INS-IGF2,-0.06772948,0.27,0.4791654
ZNF767,-0.2806838,0.0902,0.47958
TIPE1,0.247494,0.406,0.48
SLC35F6///CENPA,-0.0335,0.397,0.48
LOC101928105,0.175,0.375,0.48
FAM205A,0.179,0.376,0.48
LOC107985785,0.159,0.376,0.48
C11ORF75,0.4953717,0.0905,0.48045
CNTNAP3 /// CNTNAP3B,-0.4459633,0.0906,0.48048
KLRAQ1,-0.4669181,0.0906,0.48048
CCRL1,0.6144596,0.0906,0.48048
TREML4,-0.3616734,0.0906,0.48048
C8ORF30A /// C8ORF30B,-0.3188837,0.0907,0.48048
KIAA1656,-0.111,0.377,0.481
LOC105377725,0.142,0.377,0.481
SSX2B///SSX3///SSX2,-0.0634,0.399,0.481
MIR6516,-0.144,0.377,0.481
MARCH 2,-0.2849518,0.0911,0.48133
SCAND2,0.2468525,0.0912,0.48144
TSNAX-DISC1///DISC1///TSNAX,0.0429639,0.272,0.4818986
FAM247D,-0.0935,0.378,0.482
LOC107986332,0.185,0.378,0.482
ZNF460-AS1,0.111,0.378,0.482
FAM10A4 /// FAM10A5 /// ST13,0.4173133,0.0918,0.48222
DEPDC6,-0.2765117,0.0918,0.48222
C13ORF31,-0.3884592,0.0918,0.48222
AMAC1L3,-0.3163069,0.0918,0.48222
C1ORF83,-0.2660142,0.0919,0.48236
GPR151,0.4487954,0.0919,0.48242
CCBL2,-0.3834455,0.092,0.48242
LOC101928812,0.0480426,0.273,0.4826287
JPH4,0.04613727,0.273,0.4828474
NPTN-IT1,0.0706,0.379,0.483
LOC112268446,-0.205,0.379,0.483
PROKR2,-0.154414,0.408,0.483
LINC00470,-0.187,0.379,0.483
LINC01447,0.272,0.379,0.483
DNAJC9-AS1,0.0841,0.379,0.483
MOBKL2A,-0.3782801,0.0923,0.48315
LOC643551,0.05031487,0.274,0.4838185
C22ORF9,-0.6151924,0.0926,0.48399
LOC107984974,0.0851,0.38,0.484
CHMP1B2P,0.204,0.38,0.484
IGDCC4,-0.06725987,0.275,0.4841198
EID2,-0.07384152,0.275,0.4842072
WDR45L,0.3056429,0.0928,0.48447
SNORA8 /// TAF1D,0.5304522,0.093,0.48481
LINC01101,0.04873712,0.275,0.4848617
C5ORF25,0.2585366,0.0932,0.48489
SNORD56B,0.04008728,0.275,0.4849391
MIR3661,-0.148,0.381,0.485
MIR5589,0.261,0.381,0.485
RGS2-AS1,0.17,0.381,0.485
YPEL3-DT,-0.0958,0.382,0.486
POLR3GL,-0.342192,0.412,0.486
LOC105377673,-0.181,0.382,0.486
CRYZL2P-SEC16B,0.0606,0.382,0.486
KRTAP1-5,0.04454464,0.276,0.4860245
KIAA1211,0.05853647,0.277,0.4862863
LOC105373031,0.0334763,0.277,0.4865734
LINC02328,0.123,0.383,0.487
ZBTB11-AS1,-0.201292,0.413,0.487
LOC101928237,0.137,0.384,0.487
GPR84-AS1,0.0915,0.384,0.487
UBOX5-AS1,-0.112,0.383,0.487
SBNO1-AS1,-0.177,0.384,0.487
LOC105369372,0.165,0.383,0.487
ZNF673 /// ZNF674,-0.3677251,0.0943,0.48767
LOC105371114,0.137,0.385,0.488
LOC105369403,0.131,0.384,0.488
LIMS3-LOC440895,-0.0786,0.384,0.488
LOC105369611,0.224,0.384,0.488
TAS2R38,-0.175924,0.414,0.488
IQCD,0.3270072,0.0947,0.48813
LOC100132832,0.3848518,0.0946,0.48813
C15ORF44,0.3271442,0.0947,0.48813
SEL1L2,-0.2970496,0.0945,0.48813
HTR3E,-0.3684234,0.0946,0.48813
HCG8,-0.4343507,0.0948,0.48838
ZNF57,-0.08003769,0.279,0.4884067
SLMO1,-0.2198071,0.0951,0.48851
C8ORF80,0.2330088,0.0951,0.48851
FLJ42280,-0.3365024,0.0951,0.48851
LOC101927292,-0.04364278,0.279,0.4887335
LINC01411,0.04553796,0.279,0.488798
QARS,0.4710443,0.0953,0.48887
PCDHA5///PCDHA6,-0.0311,0.406,0.489
LIFR-AS1,0.133,0.385,0.489
LOC105373411,0.182,0.385,0.489
LOC105377310,0.139,0.385,0.489
LOC107984029,0.126,0.385,0.489
LOC102724965,0.0947,0.386,0.489
MST1P9,0.4228433,0.0955,0.48925
UNQ5830,-0.2940102,0.0958,0.48988
OR8U3,0.163952,0.415,0.49
INS /// INS-IGF2,-0.3770269,0.096,0.49045
C1S /// EMG1,0.7096983,0.0961,0.49047
KIAA0895L,-0.04416823,0.281,0.4906156
RPLP0P2,0.06074907,0.281,0.4906543
SPATA31C2,-0.05356941,0.281,0.4909839
LOC107985211,0.257,0.387,0.491
LOC105374879,0.147,0.387,0.491
GGT8P,-0.173439,0.416,0.491
LOC101927338///KCNQ1OT1,-0.0688,0.409,0.491
OR2M1P,0.04525483,0.282,0.4916728
LOC105372250,0.168,0.388,0.492
LOC105373074,0.162,0.388,0.492
CLEC20A,-0.208,0.417,0.492
TRNL2,0.34,0.389,0.492
LOC107984311,-0.177,0.388,0.492
SH2D1B,-0.147,0.389,0.493
LOC284412,-0.205,0.389,0.493
LINC02490,0.139,0.389,0.493
LOC102723381,0.111,0.39,0.493
LOC105376405,0.282,0.389,0.493
LOC105378150,-0.328,0.389,0.493
LINC01767,0.11,0.389,0.493
LOC107984393,-0.294,0.389,0.493
SCRT2,0.162772,0.418,0.493
PABIR3,-0.150026,0.418,0.493
MIR181B1,-0.224236,0.418,0.493
FAM66D,0.03,0.411,0.493
CT45A6,0.0414013,0.284,0.4934891
LINC01118,0.04450801,0.284,0.4935952
CXORF49 /// CXORF49B,0.2974865,0.0973,0.49364
C8ORF42,0.4376454,0.0974,0.49372
LOC105375773,-0.04865054,0.284,0.4937517
SLC18A3,0.0725,0.412,0.494
WDYHV1,0.0832,0.412,0.494
TTTY2B///TTTY2,-0.0481,0.412,0.494
MIRLET7A1,-0.169574,0.42,0.494
LOC105376922,0.259,0.391,0.494
LOC102724068,-0.315,0.39,0.494
LOC101927995,0.245,0.39,0.494
LOC102725082,0.131,0.39,0.494
H3P4,-0.135,0.39,0.494
TMEM92-AS1,0.061,0.412,0.494
SDIM1,-0.05535361,0.285,0.494944
LOC102723811,0.187,0.391,0.495
PDE11A-AS1,0.157,0.391,0.495
LINC01372,-0.11,0.392,0.495
LOC107985544,0.0877,0.392,0.495
C6ORF64,-0.2680897,0.0982,0.495
RPL17-C18ORF32,0.0695,0.392,0.495
ARIH1 /// MIR630,-0.4047924,0.0983,0.49504
TAAR9,0.04709494,0.285,0.4953462
NOTCH2 /// NOTCH2NL,0.4934889,0.0986,0.49575
C22ORF33,-0.264777,0.0987,0.4958
C12ORF26,-0.2711869,0.0986,0.4958
LRP10 /// RAB13,0.8692585,0.0986,0.4958
AAA1,0.2134645,0.0988,0.49587
MYST4,-0.3805959,0.0988,0.49587
GPR101,0.183263,0.421,0.496
SNX9-AS1,-0.109,0.392,0.496
LOC107985522,0.0924,0.392,0.496
C10ORF122,-0.3907375,0.0991,0.49616
ADC,-0.3661339,0.0991,0.49616
CABC1,0.3725431,0.0992,0.49616
SFRS18,-0.3818488,0.0992,0.49619
LOC100129726,-0.3800658,0.0993,0.49634
MOBKL1B,-0.3896875,0.0995,0.4966
FAM66B /// FAM66E,-0.3144614,0.0995,0.49661
LINC00570,0.04380907,0.287,0.4968812
EXOSC6,0.12636654,0.287,0.4968911
OR8B12,-0.162522,0.422,0.497
LOC651337,-0.146,0.393,0.497
LOC105374745,0.173,0.393,0.497
TALAM1,0.108,0.393,0.497
LOC107984437,0.193,0.393,0.497
LOC105378967,0.124,0.393,0.497
TMEM182,0.04740984,0.287,0.4970483
OR6B3,0.04749596,0.287,0.4971747
HIST4H4,-0.2924369,0.0998,0.49743
ZNF286A /// ZNF286B,-0.300998,0.1,0.49768
PCNXL2,-0.4427275,0.1,0.49788
SPRYD5,-0.3151967,0.1,0.49792
C8ORF88,-0.17,0.395,0.498
FAM104A,0.0367,0.395,0.498
LOC101928669///LOC644450,0.0415,0.416,0.498
ZNF498,0.2779422,0.1,0.49809
LOC101927690,-0.04692666,0.288,0.4981012
BMT2,-0.03584882,0.288,0.4981396
PRAMEF34P,0.05123236,0.288,0.4982347
LINC01037,0.04338714,0.288,0.4982652
TMEM178,0.3195461,0.1,0.49833
LOC105377716,0.04545125,0.288,0.4984331
HIST2H2AB,-0.3125676,0.101,0.4986
CCDC76,-0.4169136,0.101,0.49871
LOC105371809,0.04350307,0.289,0.4989434
TMEM52B,-0.16388,0.424,0.499
HEXIM2-AS1,0.118,0.395,0.499
LOC105370114,0.186,0.395,0.499
MIR1302-8,0.158062,0.424,0.499
PTPLAD1,0.8473465,0.101,0.49912
NARG2,0.3351048,0.101,0.49912
FRMD6-AS2,0.04670063,0.289,0.4991768
CXCR2 /// CXCR2P1,-0.2677984,0.101,0.49937
LOC107985922,0.185,0.396,0.5
LOC101926994,0.131,0.396,0.5
WAKMAR1,-0.244,0.396,0.5
LOC105375772,0.174,0.396,0.5
LINC01028,-0.04730508,0.29,0.5001002
NUDT16P1,0.2732421,0.102,0.50094
C19ORF28,-0.3336988,0.102,0.50094
AP1G2-AS1,-0.0696,0.398,0.501
LOC101927137///KIAA1456,-0.0247,0.419,0.501
LOC100132741,-0.142,0.397,0.501
LOC105372484,0.157,0.398,0.501
GPR44,-0.2516449,0.102,0.50106
SEPTIN 9,-0.3235498,0.102,0.50106
PVRL1,-0.2836733,0.102,0.50106
LELP1,0.044403,0.291,0.5011183
OR5H14,0.2977486,0.102,0.50113
NOVA1-AS1,-0.04280781,0.292,0.5019195
MIR371A,0.182812,0.427,0.502
NPPA-AS1,0.0709,0.398,0.502
KIAA0430,0.0703,0.42,0.502
NPIPA5///NPIPB5///NPIPB11///NPIPB8///LOC613037///NPIPB4///NPIPB3,0.0338,0.42,0.502
SSSCA1,-0.10270245,0.292,0.5020493
PKNOX2-AS1,0.03903576,0.292,0.5022084
GKN2,-0.383884,0.428,0.503
LOC107985591,0.189,0.399,0.503
LOC105376159,0.172,0.399,0.503
