gene,logFC,p_value,adj_p_value
COMMD1,0.10224961,2.07e-06,1.7e-05
LOC105372160,0.23813167,2.07e-06,1.7e-05
MBTD1,0.16801115,2.07e-06,1.7e-05
LOC107986571,0.32494706,2.07e-06,1.7e-05
STAT5A,-0.27200877,2.08e-06,1.71e-05
LOC105373678,0.44838191,2.1e-06,1.72e-05
OGDH,-0.7727335,4.11e-07,1.72e-05
VGLL4,0.5567945,4.13e-07,1.72e-05
OAS3,-0.79084019,2.11e-06,1.73e-05
KAT6B,0.12889104,2.11e-06,1.73e-05
BRD3,0.5430277,4.17e-07,1.73e-05
SLC2A12,0.39090431,2.12e-06,1.74e-05
RGS18,-0.57916128,2.12e-06,1.74e-05
GSTO2,0.26809825,2.13e-06,1.74e-05
EBF3,-0.36289279,2.13e-06,1.74e-05
GID8,0.3741459,4.25e-07,1.75e-05
CNTN1,-1.7908479,4.34e-07,1.76e-05
CYC1,-0.5506644,4.32e-07,1.76e-05
DDX27,0.3940696,4.27e-07,1.76e-05
ARMC10,0.13899697,2.16e-06,1.76e-05
RAB4A,0.13562484,2.15e-06,1.76e-05
C1ORF116,0.27912905,2.15e-06,1.76e-05
LOC101927073,1.01032171,2.18e-06,1.78e-05
CLXN,0.46865066,2.18e-06,1.78e-05
TSPAN8,0.68722888,2.18e-06,1.78e-05
SPHK1,-0.43281402,2.18e-06,1.78e-05
RPL41,0.23506471,2.2e-06,1.8e-05
KAT5,0.1107013,2.21e-06,1.8e-05
LOC105375036,0.38773207,2.21e-06,1.8e-05
EIF3J-DT,0.16228156,2.22e-06,1.81e-05
PSIP1,-0.487591,4.51e-07,1.82e-05
CCT7,0.4617242,4.51e-07,1.82e-05
SMANTIS,0.21712462,2.24e-06,1.82e-05
GIMAP7,-0.37874735,2.24e-06,1.83e-05
PHC2,-0.31774675,2.25e-06,1.83e-05
NUDT9,0.4501824,4.59e-07,1.84e-05
EIF4G1,0.4333059,4.59e-07,1.84e-05
MAP3K1,0.18696925,2.26e-06,1.84e-05
CACNA2D2,0.35875052,2.27e-06,1.84e-05
RPS14,0.2271722,2.28e-06,1.85e-05
AKNA,-0.37570857,2.27e-06,1.85e-05
IFT74,0.1638406,2.29e-06,1.86e-05
GPRASP1,0.23597534,2.28e-06,1.86e-05
MTMR1,-0.4936536,4.72e-07,1.88e-05
LINC00312,-0.34227695,2.32e-06,1.88e-05
ATP2C2,0.30438529,2.33e-06,1.89e-05
PLXNA3,-0.8750376,4.75e-07,1.89e-05
FUT2,-0.7108376,4.77e-07,1.89e-05
RAB13,-0.20917993,2.32e-06,1.89e-05
LINC01948,0.32698876,2.32e-06,1.89e-05
STBD1,-0.49169367,2.33e-06,1.89e-05
ECD,0.4702721,4.87e-07,1.9e-05
DYRK2,0.4450409,4.92e-07,1.9e-05
CDH1,-0.88438,4.93e-07,1.9e-05
STAT6,-0.4767722,4.84e-07,1.9e-05
TAP1,1.0082752,4.94e-07,1.9e-05
ELMOD1,0.37755224,2.36e-06,1.91e-05
ZFAT,-0.16312899,2.35e-06,1.91e-05
NCMAP-DT,0.25227897,2.36e-06,1.91e-05
FAM171A1,-0.31817968,2.37e-06,1.92e-05
EDEM2,-0.1327565,2.37e-06,1.92e-05
ALDOC,-0.7552459,5e-07,1.92e-05
RPL26,0.31736231,2.39e-06,1.93e-05
PHOSPHO2,0.24290011,2.39e-06,1.93e-05
RUSF1,-0.820145,5.03e-07,1.93e-05
TUBB6,-0.20591267,2.39e-06,1.93e-05
LOC105378593,0.4605045,2.39e-06,1.93e-05
LIPC,0.60028028,2.38e-06,1.93e-05
SUGT1P3,0.25027198,2.38e-06,1.93e-05
CYYR1,-0.24882699,2.38e-06,1.93e-05
LOC105371240,-0.55656139,2.4e-06,1.94e-05
LINC02908,-0.46288715,2.41e-06,1.95e-05
AXL,-0.6616573,5.11e-07,1.95e-05
PGM5P4,0.53984457,2.43e-06,1.96e-05
WDR82,-0.09849989,2.43e-06,1.97e-05
RANGAP1,-1.0269323,5.2e-07,1.97e-05
DNM1,-1.0259887,5.2e-07,1.97e-05
UBA1,-1.1552083,5.2e-07,1.97e-05
GCM2,0.41413552,2.45e-06,1.97e-05
RHCE,-0.14337298,2.45e-06,1.97e-05
GALNT16,0.55552131,2.45e-06,1.98e-05
POLR3E,0.15469233,2.47e-06,1.99e-05
AQP7P1,-0.67586379,2.47e-06,1.99e-05
FBLN5,-1.3664311,5.32e-07,2e-05
ARHGAP45,-0.42261474,2.49e-06,2e-05
LOC105373170,-0.32842527,2.5e-06,2.01e-05
GIPR,0.37179204,2.49e-06,2.01e-05
EWSR1,-0.7178341,5.36e-07,2.01e-05
SNORD64,0.3853798,2.5e-06,2.01e-05
GPCPD1,-0.21001859,2.49e-06,2.01e-05
LOC105376806,-0.47644633,2.51e-06,2.02e-05
TAGAP,-0.38776115,2.53e-06,2.03e-05
MAPT,0.30087756,2.53e-06,2.03e-05
ZBTB7A,-2.4249534,5.43e-07,2.03e-05
KCTD13,-0.7076819,5.41e-07,2.03e-05
LOC105378299,-0.62210679,2.52e-06,2.03e-05
SORCS1,-0.32902553,2.55e-06,2.04e-05
TMEM259,-3.1662065,5.48e-07,2.04e-05
RBM5-AS1,0.11338749,2.54e-06,2.04e-05
PKP3,-1.1101168,5.54e-07,2.05e-05
PTOV1,-0.7623239,5.57e-07,2.05e-05
HP1BP3,-2.3639215,5.55e-07,2.05e-05
SLC9D1,-1.2218442,5.57e-07,2.05e-05
DUXAP10,-1.03145395,2.56e-06,2.05e-05
STON1-GTF2A1L,-0.29948173,2.56e-06,2.05e-05
ANKHD1-EIF4EBP3,0.1099153,2.57e-06,2.06e-05
MYMX,0.38466986,2.57e-06,2.06e-05
MRPS6,-0.46079306,2.57e-06,2.06e-05
PMPCB,0.14698469,2.59e-06,2.07e-05
BCL11A,0.2460275,2.59e-06,2.07e-05
LRRN1,-0.44896673,2.59e-06,2.07e-05
LPAR6,-0.21099201,2.6e-06,2.08e-05
TP63,-1.1859001,5.75e-07,2.09e-05
ITGB4,-1.1008732,5.76e-07,2.09e-05
SSH2,-0.1568783,2.62e-06,2.09e-05
IRF2BP1,-1.9260516,5.75e-07,2.09e-05
CASP2,-1.1299949,5.81e-07,2.1e-05
CC2D1A,-0.6351119,5.81e-07,2.1e-05
TECTA,-0.29650601,2.62e-06,2.1e-05
PSMB6,0.445411,5.84e-07,2.1e-05
ANAPC13,0.3794444,5.84e-07,2.1e-05
STIP1,-1.7209766,5.9e-07,2.11e-05
MIR6852,-0.3108708,2.63e-06,2.11e-05
EPGN,-1.24193936,2.65e-06,2.11e-05
MIR5190,-0.4576616,2.65e-06,2.11e-05
EVPL,0.35886058,2.64e-06,2.11e-05
ME2,-0.18326495,2.65e-06,2.12e-05
HENMT1,-0.30914982,2.66e-06,2.12e-05
NUDT12,0.27243785,2.67e-06,2.13e-05
LOC112268108,0.57054749,2.67e-06,2.13e-05
FAM13A-AS1,0.20507239,2.68e-06,2.13e-05
LINC02635,0.32881308,2.68e-06,2.14e-05
TBC1D8,0.20533532,2.7e-06,2.15e-05
PSMD1,0.3963996,6.11e-07,2.16e-05
GASAL1,-0.52755196,2.72e-06,2.16e-05
LOC107987153,0.29678339,2.72e-06,2.17e-05
EXOC5,-1.9952782,6.21e-07,2.18e-05
RAD17,-0.3333332,6.21e-07,2.18e-05
CSRNP3,-0.28479869,2.73e-06,2.18e-05
PLCG2,0.8096519,6.24e-07,2.18e-05
LOC107985063,-0.66331989,2.75e-06,2.19e-05
SLC35A2,-0.9646412,6.29e-07,2.19e-05
LOC105379031,0.41930174,2.75e-06,2.19e-05
UBXN2B,-0.7518807,6.29e-07,2.19e-05
SLC1A6,0.51397485,2.77e-06,2.2e-05
CDK9,-0.5031504,6.33e-07,2.2e-05
PPT2-EGFL8,0.19811316,2.76e-06,2.2e-05
ACTR3B,-0.684473,6.36e-07,2.2e-05
RPL38,0.21789809,2.76e-06,2.2e-05
LOC107986847,0.27675632,2.79e-06,2.22e-05
LOC112268080,-0.83853992,2.8e-06,2.23e-05
LOC105378651,-0.3624875,2.83e-06,2.24e-05
SLC7A10,-0.98375773,2.83e-06,2.24e-05
LOC105373873,0.55579141,2.84e-06,2.25e-05
LINC00302,0.46312287,2.83e-06,2.25e-05
LILRA4,-1.04220318,2.83e-06,2.25e-05
LOC107984658,0.18063436,2.85e-06,2.26e-05
SYNGR1,0.26272719,2.86e-06,2.26e-05
LOC101930071,-0.72590832,2.85e-06,2.26e-05
HSD17B8,0.22306587,2.87e-06,2.27e-05
EIF4EBP2,-0.6504737,6.65e-07,2.28e-05
SAFB,-1.1382038,6.62e-07,2.28e-05
SREBF2,-0.4179965,6.67e-07,2.28e-05
KARS1,0.3538211,6.7e-07,2.28e-05
ERAL1,-0.4953852,6.67e-07,2.28e-05
ID4,0.28281472,2.89e-06,2.29e-05
GRHL2-DT,0.30634278,2.9e-06,2.29e-05
HAUS3,0.11117453,2.9e-06,2.29e-05
MIRLET7I,-0.47896878,2.9e-06,2.29e-05
LOC105375386,0.53485049,2.91e-06,2.3e-05
DOCK11,-0.32658919,2.94e-06,2.32e-05
LOC107986189,0.34057635,2.93e-06,2.32e-05
TNNT3,-0.64686815,2.93e-06,2.32e-05
GIMAP1,-0.31079919,2.94e-06,2.32e-05
DOK4,-0.6578708,6.93e-07,2.33e-05
EIF4A3,0.5367365,6.94e-07,2.33e-05
PROSER1,-0.5659986,6.92e-07,2.33e-05
PDGFD,-0.8761549,6.88e-07,2.33e-05
RAD1,0.4151485,6.89e-07,2.33e-05
ATP2B4,-0.5298155,7.05e-07,2.34e-05
AP1M2,-0.6198178,7.14e-07,2.34e-05
CREBZF,-0.5375181,7.04e-07,2.34e-05
PLXDC2,0.9213998,7.14e-07,2.34e-05
NADK,-0.991886,7.14e-07,2.34e-05
LOC105376397,0.7548723,2.97e-06,2.34e-05
RIMKLB,-0.16869397,2.96e-06,2.34e-05
CRIP2,-1.5378123,7.06e-07,2.34e-05
GAS1,-1.1827677,7.03e-07,2.34e-05
SELENBP1,-1.02349,7.16e-07,2.34e-05
LY6G6C,-1.0787529,7.05e-07,2.34e-05
TMEM41A,0.16899678,2.99e-06,2.36e-05
GSR,-1.163416,7.23e-07,2.36e-05
LOC107984204,0.4059146,2.99e-06,2.36e-05
TNIP1,-0.19080069,3e-06,2.37e-05
MAP3K21,0.25462718,3.01e-06,2.37e-05
SHPRH,0.13145539,3.01e-06,2.37e-05
GRIFIN,0.49810128,3e-06,2.37e-05
DNAI7,0.34895499,3.03e-06,2.38e-05
GTF2IRD2,0.15113974,3.03e-06,2.39e-05
SERPINB13,-1.1194644,7.39e-07,2.4e-05
LOC101927263,-0.40462631,3.05e-06,2.4e-05
NAB1,-0.8313758,7.42e-07,2.4e-05
SNRPD2,0.43762,7.4e-07,2.4e-05
LOC105373874,0.55103234,3.07e-06,2.41e-05
RARA,-0.34059793,3.06e-06,2.41e-05
SERTAD3,-0.6150822,7.48e-07,2.41e-05
DSG1,0.3418955,3.07e-06,2.42e-05
IL13RA1,-0.23402297,3.09e-06,2.43e-05
MFAP4,-1.5803459,7.56e-07,2.43e-05
RPS12,0.26476091,3.1e-06,2.44e-05
CNR1,-0.52025584,3.12e-06,2.45e-05
RPL18,0.18980298,3.12e-06,2.45e-05
MAX,-0.7247519,7.66e-07,2.45e-05
TREH,-0.35272667,3.14e-06,2.46e-05
LOC105375888,-0.46770326,3.13e-06,2.46e-05
GNAI2,-0.30241109,3.13e-06,2.46e-05
LOC606724,-0.40643022,3.16e-06,2.48e-05
CYP27A1,-0.5888103,7.86e-07,2.49e-05
NRCAM,-0.41508217,3.17e-06,2.49e-05
KLHDC1,0.20515879,3.18e-06,2.49e-05
PSAT1,-2.0221,7.84e-07,2.49e-05
CTSF,-0.6645288,7.91e-07,2.5e-05
LIMA1,-0.24020851,3.19e-06,2.5e-05
PIF1,-0.42991658,3.21e-06,2.51e-05
AUH,0.15884618,3.2e-06,2.51e-05
NOPCHAP1,0.16024701,3.2e-06,2.51e-05
DPH6,0.17995259,3.22e-06,2.52e-05
BCAN,0.74080114,3.24e-06,2.53e-05
MTAP,-0.66666,8.07e-07,2.54e-05
PLCE1,-0.214572,3.25e-06,2.54e-05
LOC105379814,-0.84664671,3.26e-06,2.54e-05
DCTN1,-0.6814591,8.09e-07,2.54e-05
FLACC1,-0.32129017,3.27e-06,2.55e-05
ZBTB47-AS1,0.21450509,3.27e-06,2.55e-05
LRRC8C,-0.24529605,3.28e-06,2.56e-05
LINC01451,0.51432187,3.29e-06,2.56e-05
FAM131C,0.63642563,3.29e-06,2.57e-05
WDR43,0.5240738,8.23e-07,2.58e-05
NPL,-0.391735,3.33e-06,2.6e-05
LOC105373067,0.75026348,3.33e-06,2.6e-05
C14ORF39,-1.06488796,3.33e-06,2.6e-05
MRPL17,0.5200054,8.36e-07,2.61e-05
C4ORF48,-0.51893131,3.36e-06,2.62e-05
SEPTIN5,0.34036866,3.37e-06,2.62e-05
LOC105375669,0.30508714,3.36e-06,2.62e-05
HOXA5,0.33035223,3.41e-06,2.65e-05
ALG5,0.3654197,8.61e-07,2.66e-05
ENOSF1,0.13630901,3.41e-06,2.66e-05
TLK1,-1.065734,8.54e-07,2.66e-05
UBAP2,0.6021318,8.57e-07,2.66e-05
STAU1,0.3780346,8.55e-07,2.66e-05
DENND4B,-0.28390597,3.45e-06,2.68e-05
SLC35E3,0.14626872,3.45e-06,2.68e-05
SYTL2,-0.2266508,3.44e-06,2.68e-05
FLRT2-AS1,-0.3393807,3.45e-06,2.68e-05
LOC101928940,-0.65563605,3.47e-06,2.69e-05
PRNP,-0.9342669,8.71e-07,2.69e-05
RPS21,0.22351334,3.46e-06,2.69e-05
ELK1,-1.0639146,8.76e-07,2.7e-05
SC5D,-0.8767047,8.78e-07,2.7e-05
ADAM3B,-0.54638104,3.5e-06,2.71e-05
EEF2K,0.33941512,3.51e-06,2.72e-05
BCL11B,0.24870611,3.51e-06,2.73e-05
CEL,-2.7056568,8.93e-07,2.73e-05
ZDHHC4,-0.17266558,3.54e-06,2.74e-05
SGCE,-0.32455351,3.54e-06,2.74e-05
LOC105375091,0.4189325,3.53e-06,2.74e-05
PHC1,-0.15551669,3.53e-06,2.74e-05
SND1-IT1,-0.2567387,3.56e-06,2.76e-05
SLC52A2,-0.7923553,9.09e-07,2.76e-05
SETD3,0.557329,9.19e-07,2.77e-05
HMGN3-AS1,0.19031187,3.58e-06,2.77e-05
MPPED2,-0.9988302,9.16e-07,2.77e-05
YIPF2,-0.7361244,9.13e-07,2.77e-05
HIRIP3,0.17730689,3.59e-06,2.78e-05
EDA,0.2596659,3.59e-06,2.78e-05
ZNF708,-0.19895247,3.61e-06,2.79e-05
EEF1AKMT3,-0.4812784,9.3e-07,2.79e-05
BBLN,-1.2342156,9.48e-07,2.83e-05
DRAP1,-1.1151149,9.44e-07,2.83e-05
AMY1B,0.45152456,3.68e-06,2.84e-05
TSNAX-DISC1,-0.15745486,3.67e-06,2.84e-05
PRRC1,0.6295527,9.58e-07,2.85e-05
LOC105376455,-0.35988405,3.69e-06,2.85e-05
CDK16,-0.9026557,9.62e-07,2.85e-05
XK,0.37208749,3.7e-06,2.86e-05
ACVRL1,-0.8758795,9.67e-07,2.86e-05
EPS15,-0.3596039,9.76e-07,2.87e-05
VAPA,0.4492692,9.74e-07,2.87e-05
GBP5,-0.89556568,3.71e-06,2.87e-05
RNF115,0.5491302,9.76e-07,2.87e-05
RHOG,-0.23009447,3.72e-06,2.87e-05
LOC105374187,0.4170787,3.73e-06,2.88e-05
MYDGF,-0.21939185,3.73e-06,2.88e-05
LINC02614,0.27283855,3.75e-06,2.89e-05
CCL13,-0.86614052,3.75e-06,2.89e-05
ZFAND5,-0.14672131,3.77e-06,2.9e-05
ARFGEF2,-0.4952514,9.9e-07,2.9e-05
COPS8,-0.1862876,3.77e-06,2.91e-05
PLPP4,-0.77353902,3.78e-06,2.91e-05
TMEM35B,-0.25369212,3.82e-06,2.94e-05
DDX10,0.5362046,1.01e-06,2.96e-05
ABCD3,0.22440632,3.84e-06,2.96e-05
RPL24,0.20337868,3.84e-06,2.96e-05
HIF1A-AS2,-0.32279649,3.88e-06,2.98e-05
ATP13A5-AS1,0.57810936,3.88e-06,2.98e-05
ZNF668,-0.27032049,3.87e-06,2.98e-05
ATP6V0E1,-0.17852685,3.89e-06,2.99e-05
HFE,-0.2342661,3.91e-06,3e-05
EBF1,-0.3435394,3.92e-06,3.01e-05
CSGALNACT1,-0.26020415,3.94e-06,3.02e-05
SNORD156,-0.91742835,3.93e-06,3.02e-05
LOC105369171,0.27790253,3.95e-06,3.03e-05
ALK,0.23317602,3.95e-06,3.03e-05
MIIP,-0.7778253,1.05e-06,3.05e-05
NOBOX,0.70607032,3.97e-06,3.05e-05
DUXAP8,-1.0478473,3.99e-06,3.06e-05
GARRE1,0.4968923,1.06e-06,3.07e-05
S1PR3,-0.39046657,4.04e-06,3.09e-05
ZW10,0.19544592,4.04e-06,3.1e-05
IFI44,-0.87341244,4.04e-06,3.1e-05
NRG2,-1.8072122,1.07e-06,3.1e-05
NCKAP1,-0.7155005,1.08e-06,3.11e-05
ANKRD44,-0.26580668,4.06e-06,3.11e-05
RNF167,-0.5441848,1.08e-06,3.12e-05
VAV2,-0.31075694,4.09e-06,3.13e-05
HEATR5B,0.14070954,4.09e-06,3.13e-05
SRSF10,-0.5106972,1.1e-06,3.14e-05
WDR86,-0.22974885,4.1e-06,3.14e-05
RALBP1,0.5969902,1.11e-06,3.16e-05
AGPAT5,-0.21044819,4.14e-06,3.16e-05
NR1H2,-0.9291032,1.11e-06,3.16e-05
STMN1,-0.23039802,4.13e-06,3.16e-05
LUZP6,-0.11955899,4.14e-06,3.16e-05
MTPN,-0.11955899,4.14e-06,3.16e-05
NLRP6,-0.70528673,4.16e-06,3.18e-05
INAVA,0.27924283,4.18e-06,3.19e-05
ECE1-AS1,0.36105075,4.18e-06,3.19e-05
ZNF823,0.16082393,4.2e-06,3.2e-05
CDKAL1,0.12745897,4.19e-06,3.2e-05
TUBB4B,0.26866795,4.19e-06,3.2e-05
ZSCAN9,-0.18240674,4.21e-06,3.21e-05
RPL19,0.17861184,4.21e-06,3.21e-05
NUP37,0.4829678,1.14e-06,3.21e-05
S100Z,-0.655039,4.21e-06,3.21e-05
CDK13,0.06607951,4.24e-06,3.23e-05
NRTN,1.1251695,1.15e-06,3.23e-05
FLAD1,-0.8900819,1.15e-06,3.24e-05
SAP30L,0.14188958,4.27e-06,3.25e-05
SCN3A,-0.44631463,4.27e-06,3.25e-05
IGSF3,0.6123282,1.17e-06,3.27e-05
SHISAL2A,-0.83488584,4.29e-06,3.27e-05
PGRMC2,0.17240462,4.3e-06,3.28e-05
GSK3B,0.6538877,1.18e-06,3.28e-05
CD46,-1.5542603,1.17e-06,3.28e-05
ANKK1,0.41867165,4.33e-06,3.29e-05
LOC112268256,0.26360111,4.33e-06,3.29e-05
TMEM248,0.3954528,1.19e-06,3.29e-05
DDA1,-1.382348,1.19e-06,3.29e-05
UFD1,0.5230379,1.19e-06,3.29e-05
ARHGEF15,-0.44624381,4.34e-06,3.3e-05
RPLP0P2,-0.85382779,4.35e-06,3.31e-05
SPRYD7,0.13586729,4.37e-06,3.32e-05
SNX5,-0.11698996,4.39e-06,3.33e-05
GULP1,0.25744645,4.4e-06,3.34e-05
EZH1,0.13398819,4.41e-06,3.35e-05
LOC105378768,0.42017027,4.41e-06,3.35e-05
M1AP,-0.48687716,4.42e-06,3.36e-05
PRP4K,-0.7066939,1.22e-06,3.37e-05
WDR38,0.22148955,4.46e-06,3.38e-05
TSR2,-0.7737311,1.22e-06,3.38e-05
OLA1,0.5414573,1.24e-06,3.4e-05
LOC105375912,-0.56816658,4.48e-06,3.4e-05
CHKA,-0.6874499,1.24e-06,3.4e-05
SPTSSB,0.32219901,4.49e-06,3.4e-05
SUGT1,0.1268111,4.51e-06,3.41e-05
APOD,-1.5818223,1.24e-06,3.41e-05
AOPEP,-0.14441693,4.53e-06,3.43e-05
HSPB6,-0.93117698,4.53e-06,3.43e-05
TNFAIP3,-0.30487868,4.55e-06,3.44e-05
PPARG,-0.65078614,4.54e-06,3.44e-05
C1QTNF3,-0.44009481,4.56e-06,3.45e-05
SYDE1,-0.38405797,4.57e-06,3.46e-05
ZNF706,0.17074287,4.57e-06,3.46e-05
SELENON,-0.42939443,4.6e-06,3.47e-05
CNTFR-AS1,0.63559163,4.59e-06,3.47e-05
NANS,-0.17254782,4.6e-06,3.48e-05
RPRD2,-0.7540205,1.28e-06,3.49e-05
ATP6V1A,-0.6286329,1.28e-06,3.49e-05
ALDH3B2,-1.5631052,1.29e-06,3.5e-05
NEK1,0.5391421,1.29e-06,3.5e-05
MACROD1,-0.6575916,1.3e-06,3.51e-05
CELF2,-0.25880718,4.65e-06,3.51e-05
AADACL2,0.39956493,4.66e-06,3.52e-05
NOP53-AS1,0.27527072,4.67e-06,3.52e-05
MFSD1,-0.20434991,4.66e-06,3.52e-05
DSC3,0.27440026,4.67e-06,3.52e-05
PPIG,0.4034214,1.31e-06,3.53e-05
GTF3C1,0.1598952,4.71e-06,3.55e-05
CDC40,0.13836587,4.73e-06,3.56e-05
USHBP1,-0.42630826,4.75e-06,3.58e-05
ATP11C,-0.19244442,4.78e-06,3.6e-05
KIAA1549L,0.29176983,4.79e-06,3.61e-05
PACS1,-0.34081143,4.8e-06,3.61e-05
HOXA1,0.32994031,4.82e-06,3.62e-05
COG6,0.13035309,4.82e-06,3.62e-05
TMEM185A,0.12780266,4.82e-06,3.63e-05
FAM85B,0.42438939,4.85e-06,3.64e-05
APOL4,-0.60318568,4.86e-06,3.65e-05
LEFTY2,-0.95914512,4.85e-06,3.65e-05
LOC101928228,-0.61650101,4.87e-06,3.66e-05
LOC105374584,0.33928456,4.89e-06,3.67e-05
ATG10,0.18365052,4.89e-06,3.67e-05
LOC107986127,-0.25749613,4.91e-06,3.68e-05
TRIM7-AS1,0.33947662,4.92e-06,3.69e-05
METTL17,0.12608804,4.92e-06,3.69e-05
TMEM144,-0.19931242,4.93e-06,3.7e-05
ETV1,-0.6232867,1.38e-06,3.72e-05
HSFX1,0.29227584,4.96e-06,3.72e-05
TUBA1A,0.4542827,1.39e-06,3.73e-05
COA7,0.6934237,1.4e-06,3.73e-05
PTPA,-0.846134,1.4e-06,3.73e-05
SIPA1L1-AS1,0.24054276,5e-06,3.74e-05
CIAO2B,0.5013404,1.41e-06,3.74e-05
ZNF606,0.14780566,4.99e-06,3.74e-05
LONRF3,0.44986203,4.99e-06,3.74e-05
COL4A6,0.32990143,5.02e-06,3.76e-05
POLR2J4,0.16560032,5.08e-06,3.8e-05
PTPRO,-0.50547251,5.08e-06,3.8e-05
ARMCX5-GPRASP2,0.11067539,5.11e-06,3.82e-05
RTRAF,0.3221403,1.45e-06,3.83e-05
GOLGA4,0.20849391,5.12e-06,3.83e-05
TRMT9B,0.2795079,5.14e-06,3.84e-05
TNFSF14,-0.52930785,5.13e-06,3.84e-05
SIT1,-0.78171213,5.14e-06,3.84e-05
ZHX2,-0.6096809,1.46e-06,3.85e-05
SEMA4G,-0.7369215,1.46e-06,3.85e-05
MPV17,-0.09528896,5.15e-06,3.85e-05
SPTAN1,0.14585331,5.16e-06,3.85e-05
HECTD3,-0.8161382,1.46e-06,3.85e-05
LOC105374506,-0.73662502,5.18e-06,3.86e-05
RYK,-0.4464907,1.47e-06,3.86e-05
FLT3LG,-2.0589946,1.48e-06,3.87e-05
MCTP1,-0.35207144,5.18e-06,3.87e-05
TNP1,0.6660042,5.2e-06,3.88e-05
UNC45A,-0.5548669,1.48e-06,3.88e-05
LOC105372802,-0.62582874,5.22e-06,3.89e-05
LOC112268027,-0.49638125,5.22e-06,3.89e-05
LDLRAD2,-0.53527217,5.23e-06,3.9e-05
PTP4A3,-0.3867981,5.24e-06,3.9e-05
NDRG3,-0.4856393,1.5e-06,3.91e-05
NFYB,-0.332345,1.5e-06,3.91e-05
SCNN1B,-0.5639797,1.51e-06,3.91e-05
ARPC4,-1.0409266,1.53e-06,3.95e-05
ZFAND3,-0.19280884,5.3e-06,3.95e-05
BICD2,0.5828901,1.53e-06,3.95e-05
ABCF3,-0.4493077,1.52e-06,3.95e-05
ATF5,0.7375275,1.53e-06,3.95e-05
IL21R-AS1,-0.75213591,5.31e-06,3.95e-05
MNDA,-0.53436583,5.32e-06,3.96e-05
CTSA,-0.24777718,5.33e-06,3.97e-05
SEPT5-GP1BB,0.34173327,5.33e-06,3.97e-05
ZNF658B,0.24604776,5.33e-06,3.97e-05
EXOC6,-0.17540342,5.36e-06,3.98e-05
OCRL,-0.5461387,1.55e-06,3.98e-05
CAMK1,-1.056766,1.56e-06,3.98e-05
DPP4,-1.3243345,1.56e-06,3.98e-05
PCGF6,-0.1775679,5.35e-06,3.98e-05
HIF1AN,0.11926942,5.35e-06,3.98e-05
PPP4R1,0.531197,1.57e-06,3.98e-05
NKILA,-0.61354787,5.38e-06,3.99e-05
ITGA9-AS1,0.22921785,5.37e-06,3.99e-05
ESF1,0.6427358,1.59e-06,4.03e-05
FLOT2,-0.24418527,5.42e-06,4.03e-05
MINK1,-0.6159473,1.59e-06,4.03e-05
MLH1,0.370575,1.6e-06,4.04e-05
ARHGEF3,-0.17369592,5.45e-06,4.04e-05
CFD,-1.1978868,1.61e-06,4.04e-05
LAD1,-0.9730076,1.6e-06,4.04e-05
RFXAP,-1.7145557,1.61e-06,4.04e-05
PLEKHH3,-3.2281715,1.61e-06,4.04e-05
SLAIN2,0.13918094,5.46e-06,4.05e-05
CD200,-0.33540849,5.5e-06,4.08e-05
LOC101927954,-0.35926297,5.51e-06,4.09e-05
LIN7C,0.15190568,5.53e-06,4.09e-05
ELFN1,-0.59363835,5.52e-06,4.09e-05
NPY4R2,0.49445437,5.53e-06,4.1e-05
AGPAT2,-0.48705869,5.54e-06,4.11e-05
SKA2,-0.20501738,5.56e-06,4.12e-05
SPICE1,0.15374762,5.58e-06,4.13e-05
RERE,-0.6861153,1.66e-06,4.14e-05
AHR,0.6992234,1.66e-06,4.14e-05
PSME2,-0.26876037,5.6e-06,4.15e-05
DSP,0.29264713,5.63e-06,4.16e-05
METTL3,0.11175415,5.65e-06,4.17e-05
CBL,-0.16701706,5.66e-06,4.18e-05
CCDC115,0.12729716,5.66e-06,4.18e-05
FBXL3,0.14973979,5.66e-06,4.18e-05
CCDC144NL-AS1,-0.67573278,5.65e-06,4.18e-05
MAP2K2,-1.386022,1.68e-06,4.19e-05
MRS2,0.15709406,5.67e-06,4.19e-05
SLC12A6,-0.8696615,1.7e-06,4.22e-05
NHERF1,-0.602776,1.7e-06,4.22e-05
ESRP2,0.23027842,5.72e-06,4.22e-05
METTL24,0.32672289,5.74e-06,4.24e-05
SNHG21,0.22260623,5.77e-06,4.25e-05
ANKRD27,0.11440085,5.76e-06,4.25e-05
CYTH1,-0.5691304,1.72e-06,4.26e-05
WDPCP,0.17672585,5.81e-06,4.28e-05
CMAS,-0.4952872,1.74e-06,4.3e-05
KCNAB2,-0.39326506,5.83e-06,4.3e-05
LOC105375436,-0.97468843,5.86e-06,4.32e-05
LINC02798,-0.48592403,5.87e-06,4.32e-05
CCKBR,0.68372505,5.86e-06,4.32e-05
LOC101927914,-0.9280999,5.91e-06,4.35e-05
GRIP1,0.25660436,5.93e-06,4.36e-05
OGT,-0.6734333,1.8e-06,4.4e-05
HGF,-0.40321695,5.98e-06,4.4e-05
GRB7,-1.0873508,1.8e-06,4.4e-05
RPS9,0.16775362,5.99e-06,4.41e-05
CD164,-0.6114889,1.82e-06,4.44e-05
BEX3,0.5276508,1.82e-06,4.44e-05
CRACDL,0.22538281,6.05e-06,4.44e-05
