ID	adj.P.Val	P.Value	t	B	logFC
8549_at	6.28e-01	3.18e-01	-1.01	-5.88206	-2.40e-01
28731_at	6.28e-01	3.18e-01	-1.01	-5.88223	-2.97e-01
1312_at	6.28e-01	3.18e-01	1.01	-5.88223	1.92e-01
140739_at	6.28e-01	3.18e-01	1.01	-5.88225	3.10e-01
7060_at	6.28e-01	3.18e-01	-1.01	-5.88227	-2.46e-01
102467073_at	6.28e-01	3.18e-01	-1.01	-5.88233	-4.01e-01
51088_at	6.28e-01	3.18e-01	1.01	-5.88235	2.02e-01
100422835_at	6.28e-01	3.18e-01	1.01	-5.8826	1.67e-01
100996288_at	6.28e-01	3.18e-01	1.01	-5.88275	2.10e-01
120237_at	6.28e-01	3.18e-01	1.01	-5.88279	2.99e-01
51042_at	6.28e-01	3.18e-01	1.01	-5.88283	3.25e-01
7673_at	6.28e-01	3.19e-01	-1.01	-5.88287	-3.97e-01
158381_at	6.28e-01	3.19e-01	-1.01	-5.88298	-1.20e-01
54112_at	6.28e-01	3.19e-01	1.01	-5.88299	2.02e-01
26577_at	6.28e-01	3.19e-01	-1.01	-5.88305	-5.95e-01
10039_at	6.29e-01	3.19e-01	1.01	-5.88351	2.97e-01
100128327_at	6.29e-01	3.19e-01	1.01	-5.88352	2.76e-01
102724944_at	6.29e-01	3.19e-01	-1.01	-5.88353	-3.06e-01
101928111_at	6.29e-01	3.19e-01	-1.01	-5.88364	-2.75e-01
8227_at	6.29e-01	3.19e-01	1.01	-5.88402	3.45e-01
57722_at	6.29e-01	3.19e-01	-1.01	-5.88413	-1.53e-01
219487_at	6.29e-01	3.19e-01	1.01	-5.88422	2.01e-01
56975_at	6.29e-01	3.19e-01	1.01	-5.88433	2.05e-01
3007_at	6.29e-01	3.19e-01	-1.01	-5.88438	-4.06e-01
10057_at	6.29e-01	3.19e-01	-1.01	-5.88443	-2.38e-01
100124412_at	6.29e-01	3.19e-01	1.01	-5.88449	2.50e-01
442132_at	6.29e-01	3.19e-01	1.01	-5.88457	3.99e-01
102724106_at	6.29e-01	3.19e-01	-1.01	-5.88459	-3.03e-01
84450_at	6.29e-01	3.19e-01	-1.01	-5.88461	-2.61e-01
84639_at	6.29e-01	3.19e-01	-1.01	-5.88463	-1.89e-01
3238_at	6.29e-01	3.19e-01	1.01	-5.88463	2.90e-01
84649_at	6.29e-01	3.19e-01	1.01	-5.88469	1.88e-01
10577_at	6.29e-01	3.20e-01	1.01	-5.88497	1.40e-01
651746_at	6.29e-01	3.20e-01	1.01	-5.88497	3.44e-01
404037_at	6.29e-01	3.20e-01	1.01	-5.88501	2.12e-01
642864_at	6.29e-01	3.20e-01	1.01	-5.88501	1.43e-01
8797_at	6.29e-01	3.20e-01	1.01	-5.88505	2.73e-01
51108_at	6.29e-01	3.20e-01	-1.01	-5.88505	-1.80e-01
56992_at	6.29e-01	3.20e-01	1.01	-5.88509	2.40e-01
390756_at	6.29e-01	3.20e-01	1.01	-5.88549	2.44e-01
254251_at	6.29e-01	3.20e-01	-1.01	-5.88549	-3.12e-01
102723989_at	6.29e-01	3.20e-01	1.01	-5.8855	4.88e-01
57596_at	6.29e-01	3.20e-01	-1.01	-5.8857	-2.36e-01
2677_at	6.29e-01	3.20e-01	1.01	-5.88574	1.74e-01
891_at	6.29e-01	3.20e-01	1.01	-5.8858	5.50e-01
84077_at	6.29e-01	3.20e-01	-1.01	-5.8858	-1.34e-01
140460_at	6.30e-01	3.20e-01	1.01	-5.88606	2.70e-01
29944_at	6.30e-01	3.20e-01	-1.01	-5.88631	-1.56e-01
100500831_at	6.30e-01	3.20e-01	-1.01	-5.88653	-1.18e-01
338323_at	6.30e-01	3.20e-01	-1.01	-5.88655	-1.58e-01
55013_at	6.30e-01	3.20e-01	-1.01	-5.88659	-4.02e-01
93058_at	6.30e-01	3.20e-01	-1.01	-5.88661	-3.54e-01
5709_at	6.30e-01	3.20e-01	1.01	-5.88668	2.06e-01
100616315_at	6.30e-01	3.20e-01	-1.01	-5.88683	-1.41e-01
3283_at	6.30e-01	3.20e-01	1.01	-5.88684	3.78e-01
646021_at	6.30e-01	3.20e-01	1.01	-5.88694	2.46e-01
831_at	6.30e-01	3.20e-01	-1.01	-5.88696	-1.38e-01
3620_at	6.30e-01	3.21e-01	1.01	-5.88707	5.36e-01
9223_at	6.30e-01	3.21e-01	1.01	-5.88708	2.43e-01
283875_at	6.30e-01	3.21e-01	1.01	-5.88712	1.59e-01
23532_at	6.30e-01	3.21e-01	1.01	-5.88715	2.06e-01
29896_at	6.30e-01	3.21e-01	-1.01	-5.8872	-2.02e-01
83543_at	6.30e-01	3.21e-01	-1.01	-5.88721	-2.10e-01
3067_at	6.30e-01	3.21e-01	-1.01	-5.88721	-2.33e-01
101929541_at	6.30e-01	3.21e-01	-1.01	-5.88725	-2.17e-01
199720_at	6.30e-01	3.21e-01	1.01	-5.88734	1.41e-01
2741_at	6.30e-01	3.21e-01	-1.01	-5.88734	-1.65e-01
54457_at	6.30e-01	3.21e-01	1.01	-5.88746	2.42e-01
3501_at	6.30e-01	3.21e-01	1.01	-5.88746	9.31e-01
153642_at	6.30e-01	3.21e-01	1.01	-5.88747	2.55e-01
400629_at	6.30e-01	3.21e-01	-1.01	-5.88752	-1.49e-01
6996_at	6.30e-01	3.21e-01	-1.01	-5.88761	-3.80e-01
102723446_at	6.30e-01	3.21e-01	1.01	-5.88764	2.23e-01
9896_at	6.30e-01	3.21e-01	1.01	-5.88785	2.26e-01
101928241_at	6.30e-01	3.21e-01	1.01	-5.88789	1.60e-01
10888_at	6.30e-01	3.21e-01	1.01	-5.88791	1.59e-01
9135_at	6.30e-01	3.21e-01	1.01	-5.88808	1.62e-01
102724587_at	6.30e-01	3.21e-01	-1.01	-5.88819	-3.00e-01
1687_at	6.30e-01	3.21e-01	1.01	-5.88827	2.30e-01
7170_at	6.30e-01	3.21e-01	-1.01	-5.88836	-2.19e-01
81872_at	6.30e-01	3.21e-01	1.01	-5.88869	3.43e-01
102724678_at	6.30e-01	3.21e-01	1.01	-5.88875	3.06e-01
353135_at	6.31e-01	3.21e-01	-1.01	-5.88894	-4.02e-01
245930_at	6.31e-01	3.22e-01	-1.01	-5.88916	-2.11e-01
201176_at	6.31e-01	3.22e-01	1.01	-5.88919	1.98e-01
101927480_at	6.31e-01	3.22e-01	-1.01	-5.88937	-1.40e-01
55108_at	6.31e-01	3.22e-01	1.01	-5.88939	2.58e-01
81871_at	6.31e-01	3.22e-01	-1.01	-5.88946	-1.46e-01
677766_at	6.31e-01	3.22e-01	-1.01	-5.8896	-3.91e-01
983_at	6.31e-01	3.22e-01	1.01	-5.88967	3.02e-01
200298_at	6.31e-01	3.22e-01	1.01	-5.8898	2.43e-01
100507656_at	6.31e-01	3.22e-01	1.01	-5.89008	1.19e-01
10568_at	6.31e-01	3.22e-01	1.01	-5.89028	5.11e-01
63910_at	6.31e-01	3.22e-01	1.01	-5.89029	1.80e-01
53917_at	6.31e-01	3.22e-01	1.01	-5.89053	3.20e-01
100616231_at	6.31e-01	3.22e-01	1.01	-5.89055	2.78e-01
146562_at	6.31e-01	3.22e-01	1.01	-5.89056	1.54e-01
5578_at	6.32e-01	3.22e-01	-1.01	-5.8907	-2.12e-01
3933_at	6.32e-01	3.22e-01	1.01	-5.89089	1.87e-01
22916_at	6.32e-01	3.22e-01	1.01	-5.89096	1.87e-01
134391_at	6.32e-01	3.22e-01	-1.01	-5.89115	-2.07e-01
9128_at	6.32e-01	3.23e-01	-1.01	-5.89118	-2.84e-01
102724768_at	6.32e-01	3.23e-01	-1.01	-5.89149	-2.30e-01
2854_at	6.32e-01	3.23e-01	1.01	-5.89153	2.10e-01
84418_at	6.32e-01	3.23e-01	-1.01	-5.89157	-1.59e-01
100616201_at	6.32e-01	3.23e-01	-1.01	-5.89171	-1.53e-01
440594_at	6.32e-01	3.23e-01	-1.00	-5.89181	-1.95e-01
4632_at	6.32e-01	3.23e-01	-1.00	-5.89197	-2.14e-01
401242_at	6.32e-01	3.23e-01	1.00	-5.89199	1.48e-01
9814_at	6.32e-01	3.23e-01	-1.00	-5.8922	-2.11e-01
83538_at	6.32e-01	3.23e-01	-1.00	-5.89225	-1.92e-01
25791_at	6.32e-01	3.23e-01	-1.00	-5.89234	-3.59e-01
100507524_at	6.32e-01	3.23e-01	-1.00	-5.89239	-5.66e-01
27030_at	6.32e-01	3.23e-01	-1.00	-5.89246	-3.05e-01
101060544_at	6.32e-01	3.23e-01	-1.00	-5.89254	-2.40e-01
112495_at	6.32e-01	3.23e-01	1.00	-5.89259	2.44e-01
9890_at	6.33e-01	3.23e-01	1.00	-5.8927	2.27e-01
55602_at	6.33e-01	3.23e-01	-1.00	-5.89275	-2.44e-01
692057_at	6.33e-01	3.23e-01	1.00	-5.8929	2.14e-01
9071_at	6.33e-01	3.23e-01	-1.00	-5.893	-5.38e-01
3090_at	6.33e-01	3.23e-01	1.00	-5.89315	2.38e-01
401258_at	6.33e-01	3.24e-01	1.00	-5.89329	1.38e-01
101927471_at	6.33e-01	3.24e-01	-1.00	-5.89335	-3.55e-01
677841_at	6.33e-01	3.24e-01	1.00	-5.89351	4.66e-01
29986_at	6.33e-01	3.24e-01	1.00	-5.89355	2.36e-01
406932_at	6.33e-01	3.24e-01	1.00	-5.89369	2.01e-01
54058_at	6.33e-01	3.24e-01	1.00	-5.89371	1.99e-01
3784_at	6.33e-01	3.24e-01	1.00	-5.89381	2.11e-01
51300_at	6.33e-01	3.24e-01	1.00	-5.89391	1.66e-01
7260_at	6.33e-01	3.24e-01	-1.00	-5.89403	-3.10e-01
100302227_at	6.33e-01	3.24e-01	1.00	-5.89407	1.59e-01
28735_at	6.33e-01	3.24e-01	1.00	-5.89414	4.16e-01
414194_at	6.33e-01	3.24e-01	-1.00	-5.89435	-4.88e-01
286103_at	6.33e-01	3.24e-01	1.00	-5.89437	2.17e-01
120379_at	6.33e-01	3.24e-01	-1.00	-5.89448	-3.40e-01
5786_at	6.33e-01	3.24e-01	1.00	-5.89477	1.46e-01
1669_at	6.33e-01	3.24e-01	1.00	-5.89478	5.32e-01
84865_at	6.33e-01	3.24e-01	1.00	-5.89479	2.31e-01
100500938_at	6.33e-01	3.24e-01	-1.00	-5.89486	-2.68e-01
27071_at	6.33e-01	3.24e-01	1.00	-5.89488	2.92e-01
55374_at	6.33e-01	3.24e-01	1.00	-5.89491	3.04e-01
340205_at	6.33e-01	3.24e-01	-1.00	-5.89495	-2.33e-01
375061_at	6.33e-01	3.24e-01	1.00	-5.89512	3.31e-01
79317_at	6.33e-01	3.24e-01	-1.00	-5.89513	-1.88e-01
406916_at	6.33e-01	3.24e-01	1.00	-5.89514	1.91e-01
123624_at	6.33e-01	3.24e-01	1.00	-5.89515	1.54e-01
51706_at	6.33e-01	3.24e-01	1.00	-5.89516	2.89e-01
148014_at	6.33e-01	3.24e-01	-1.00	-5.89517	-1.61e-01
84888_at	6.33e-01	3.24e-01	1.00	-5.89525	1.38e-01
203100_at	6.33e-01	3.25e-01	-1.00	-5.89533	-1.73e-01
81492_at	6.33e-01	3.25e-01	1.00	-5.89535	1.71e-01
51_at	6.33e-01	3.25e-01	-1.00	-5.89544	-2.29e-01
441024_at	6.33e-01	3.25e-01	-1.00	-5.89545	-2.94e-01
81559_at	6.33e-01	3.25e-01	1.00	-5.8955	2.26e-01
5324_at	6.33e-01	3.25e-01	1.00	-5.89558	3.38e-01
2784_at	6.33e-01	3.25e-01	1.00	-5.89572	1.94e-01
101927768_at	6.33e-01	3.25e-01	1.00	-5.8958	4.34e-01
4238_at	6.33e-01	3.25e-01	1.00	-5.89583	1.80e-01
417_at	6.33e-01	3.25e-01	-1.00	-5.89585	-2.50e-01
5730_at	6.33e-01	3.25e-01	-1.00	-5.89587	-3.97e-01
5372_at	6.34e-01	3.25e-01	-1.00	-5.89599	-2.30e-01
8110_at	6.34e-01	3.25e-01	1.00	-5.89623	2.78e-01
728294_at	6.34e-01	3.25e-01	-1.00	-5.89631	-2.60e-01
220906_at	6.34e-01	3.25e-01	-1.00	-5.89631	-2.03e-01
283130_at	6.34e-01	3.25e-01	1.00	-5.89633	1.96e-01
728739_at	6.34e-01	3.25e-01	1.00	-5.89642	3.19e-01
101929236_at	6.34e-01	3.25e-01	1.00	-5.89652	1.99e-01
286053_at	6.34e-01	3.25e-01	1.00	-5.89656	2.46e-01
54847_at	6.34e-01	3.25e-01	-1.00	-5.89667	-1.81e-01
79969_at	6.34e-01	3.25e-01	-1.00	-5.89676	-2.02e-01
54550_at	6.34e-01	3.25e-01	-1.00	-5.89676	-2.86e-01
100506388_at	6.34e-01	3.25e-01	-1.00	-5.89684	-2.99e-01
100303755_at	6.34e-01	3.25e-01	1.00	-5.89715	3.70e-01
100874047_at	6.34e-01	3.25e-01	9.99e-01	-5.89717	1.22e-01
55342_at	6.34e-01	3.26e-01	-9.99e-01	-5.8976	-2.96e-01
84981_at	6.34e-01	3.26e-01	9.99e-01	-5.89771	2.04e-01
3549_at	6.34e-01	3.26e-01	-9.99e-01	-5.89773	-1.97e-01
10953_at	6.34e-01	3.26e-01	-9.99e-01	-5.89777	-2.64e-01
733_at	6.35e-01	3.26e-01	9.99e-01	-5.89794	1.74e-01
55844_at	6.35e-01	3.26e-01	-9.99e-01	-5.89796	-3.00e-01
647166_at	6.35e-01	3.26e-01	9.99e-01	-5.89807	2.06e-01
3212_at	6.35e-01	3.26e-01	9.99e-01	-5.89809	2.46e-01
254956_at	6.35e-01	3.26e-01	9.98e-01	-5.89821	2.41e-01
150275_at	6.35e-01	3.26e-01	9.98e-01	-5.8983	2.49e-01
100288748_at	6.35e-01	3.26e-01	-9.98e-01	-5.8987	-1.78e-01
53840_at	6.35e-01	3.26e-01	-9.98e-01	-5.89876	-3.57e-01
84056_at	6.35e-01	3.26e-01	9.98e-01	-5.89881	1.68e-01
342979_at	6.35e-01	3.26e-01	9.98e-01	-5.89893	1.54e-01
7621_at	6.35e-01	3.26e-01	9.98e-01	-5.89902	2.98e-01
629_at	6.35e-01	3.26e-01	9.98e-01	-5.8991	3.33e-01
440034_at	6.35e-01	3.27e-01	-9.97e-01	-5.89935	-2.44e-01
101928721_at	6.35e-01	3.27e-01	9.97e-01	-5.89948	1.84e-01
100505625_at	6.35e-01	3.27e-01	-9.97e-01	-5.89961	-2.53e-01
101927058_at	6.35e-01	3.27e-01	9.97e-01	-5.89972	1.63e-01
126014_at	6.35e-01	3.27e-01	9.97e-01	-5.89976	2.04e-01
6790_at	6.35e-01	3.27e-01	9.97e-01	-5.89977	2.35e-01
23647_at	6.35e-01	3.27e-01	9.97e-01	-5.89989	1.77e-01
50484_at	6.35e-01	3.27e-01	9.97e-01	-5.89993	2.69e-01
100616158_at	6.35e-01	3.27e-01	9.97e-01	-5.89995	2.90e-01
4862_at	6.35e-01	3.27e-01	9.97e-01	-5.90001	4.15e-01
25981_at	6.35e-01	3.27e-01	-9.97e-01	-5.90007	-1.64e-01
79623_at	6.35e-01	3.27e-01	-9.96e-01	-5.9001	-2.93e-01
101927847_at	6.35e-01	3.27e-01	-9.96e-01	-5.90012	-2.44e-01
161003_at	6.35e-01	3.27e-01	-9.96e-01	-5.90013	-1.72e-01
151658_at	6.35e-01	3.27e-01	-9.96e-01	-5.90022	-1.86e-01
55609_at	6.35e-01	3.27e-01	-9.96e-01	-5.90033	-3.59e-01
4747_at	6.35e-01	3.27e-01	9.96e-01	-5.90033	4.61e-01
414351_at	6.36e-01	3.27e-01	9.96e-01	-5.90046	1.96e-01
6820_at	6.36e-01	3.27e-01	-9.96e-01	-5.90048	-1.85e-01
100422829_at	6.36e-01	3.27e-01	-9.96e-01	-5.90054	-3.10e-01
100874237_at	6.36e-01	3.27e-01	9.96e-01	-5.90057	1.78e-01
8673_at	6.36e-01	3.27e-01	-9.96e-01	-5.90073	-2.25e-01
407035_at	6.36e-01	3.27e-01	9.96e-01	-5.90081	2.17e-01
1827_at	6.36e-01	3.27e-01	-9.95e-01	-5.90107	-2.07e-01
3459_at	6.36e-01	3.27e-01	-9.95e-01	-5.90121	-1.85e-01
3833_at	6.36e-01	3.27e-01	9.95e-01	-5.90123	1.61e-01
57047_at	6.36e-01	3.27e-01	-9.95e-01	-5.90133	-2.26e-01
101928725_at	6.36e-01	3.27e-01	-9.95e-01	-5.90135	-2.21e-01
285889_at	6.36e-01	3.27e-01	-9.95e-01	-5.90135	-1.80e-01
113451_at	6.36e-01	3.28e-01	9.95e-01	-5.9014	2.58e-01
5798_at	6.36e-01	3.28e-01	9.95e-01	-5.90195	2.01e-01
55907_at	6.36e-01	3.28e-01	-9.94e-01	-5.90201	-1.57e-01
79598_at	6.36e-01	3.28e-01	9.94e-01	-5.90202	3.21e-01
85407_at	6.36e-01	3.28e-01	9.94e-01	-5.90202	3.71e-01
196993_at	6.36e-01	3.28e-01	-9.94e-01	-5.90202	-1.77e-01
440704_at	6.36e-01	3.28e-01	-9.94e-01	-5.90207	-1.52e-01
440829_at	6.36e-01	3.28e-01	-9.94e-01	-5.90229	-2.32e-01
57481_at	6.36e-01	3.28e-01	9.94e-01	-5.90249	1.94e-01
84902_at	6.36e-01	3.28e-01	9.94e-01	-5.90258	2.52e-01
79760_at	6.36e-01	3.28e-01	9.94e-01	-5.90263	3.10e-01
7105_at	6.36e-01	3.28e-01	9.94e-01	-5.90268	1.97e-01
8909_at	6.36e-01	3.28e-01	-9.94e-01	-5.90269	-1.65e-01
246705_at	6.36e-01	3.28e-01	-9.94e-01	-5.9027	-2.54e-01
6860_at	6.36e-01	3.28e-01	-9.94e-01	-5.90272	-1.75e-01
57038_at	6.36e-01	3.28e-01	-9.94e-01	-5.90274	-1.43e-01
101927237_at	6.37e-01	3.28e-01	-9.94e-01	-5.90286	-2.15e-01
122525_at	6.37e-01	3.28e-01	-9.93e-01	-5.90301	-2.79e-01
285525_at	6.37e-01	3.28e-01	-9.93e-01	-5.90303	-1.86e-01
285315_at	6.37e-01	3.28e-01	-9.93e-01	-5.90307	-2.37e-01
284992_at	6.37e-01	3.28e-01	-9.93e-01	-5.90311	-1.75e-01
389634_at	6.37e-01	3.28e-01	9.93e-01	-5.90311	3.47e-01
101928372_at	6.37e-01	3.28e-01	9.93e-01	-5.90321	1.75e-01
84733_at	6.37e-01	3.28e-01	9.93e-01	-5.9033	2.19e-01
158431_at	6.37e-01	3.28e-01	-9.93e-01	-5.90335	-3.02e-01
10750_at	6.37e-01	3.29e-01	9.93e-01	-5.9034	2.88e-01
9859_at	6.37e-01	3.29e-01	9.93e-01	-5.90349	2.84e-01
100240735_at	6.37e-01	3.29e-01	-9.93e-01	-5.90352	-5.52e-01
6640_at	6.37e-01	3.29e-01	9.93e-01	-5.90354	2.70e-01
6357_at	6.37e-01	3.29e-01	9.93e-01	-5.90388	4.59e-01
57001_at	6.37e-01	3.29e-01	-9.92e-01	-5.90395	-2.06e-01
5969_at	6.37e-01	3.29e-01	-9.92e-01	-5.90422	-1.29e-01
9654_at	6.37e-01	3.29e-01	9.92e-01	-5.90432	3.49e-01
112611_at	6.37e-01	3.29e-01	-9.92e-01	-5.90435	-3.76e-01
84273_at	6.37e-01	3.29e-01	-9.92e-01	-5.90436	-2.52e-01
84536_at	6.37e-01	3.29e-01	9.92e-01	-5.9044	2.00e-01
8847_at	6.37e-01	3.29e-01	9.92e-01	-5.90449	2.96e-01
100652824_at	6.37e-01	3.29e-01	-9.92e-01	-5.9046	-2.15e-01
253782_at	6.37e-01	3.29e-01	-9.92e-01	-5.90476	-2.78e-01
51022_at	6.37e-01	3.29e-01	9.91e-01	-5.90496	2.39e-01
100861468_at	6.37e-01	3.29e-01	9.91e-01	-5.90497	2.03e-01
4486_at	6.38e-01	3.29e-01	9.91e-01	-5.90514	2.59e-01
83795_at	6.38e-01	3.29e-01	9.91e-01	-5.90522	2.13e-01
767600_at	6.38e-01	3.29e-01	-9.91e-01	-5.90536	-2.84e-01
1287_at	6.38e-01	3.30e-01	-9.91e-01	-5.9054	-1.99e-01
2764_at	6.38e-01	3.30e-01	-9.91e-01	-5.90547	-1.94e-01
128497_at	6.38e-01	3.30e-01	9.90e-01	-5.90588	3.39e-01
400456_at	6.38e-01	3.30e-01	-9.90e-01	-5.90588	-2.81e-01
6643_at	6.38e-01	3.30e-01	9.90e-01	-5.90602	1.46e-01
59285_at	6.38e-01	3.30e-01	-9.90e-01	-5.90604	-1.54e-01
140_at	6.38e-01	3.30e-01	9.90e-01	-5.90606	2.15e-01
101928584_at	6.38e-01	3.30e-01	-9.90e-01	-5.90608	-5.24e-01
28962_at	6.38e-01	3.30e-01	9.90e-01	-5.90621	2.05e-01
140625_at	6.38e-01	3.30e-01	9.90e-01	-5.90641	1.57e-01
2928_at	6.38e-01	3.30e-01	9.90e-01	-5.90643	2.04e-01
100126336_at	6.38e-01	3.30e-01	-9.90e-01	-5.90661	-1.12e-01
28622_at	6.38e-01	3.30e-01	9.90e-01	-5.90666	3.63e-01
140465_at	6.38e-01	3.30e-01	9.90e-01	-5.90669	2.22e-01
2551_at	6.38e-01	3.30e-01	9.90e-01	-5.90671	2.46e-01
100170229_at	6.38e-01	3.30e-01	9.89e-01	-5.90698	1.93e-01
221656_at	6.38e-01	3.30e-01	9.89e-01	-5.90707	2.33e-01
476_at	6.39e-01	3.30e-01	-9.89e-01	-5.90728	-1.08e-01
101927342_at	6.39e-01	3.30e-01	9.89e-01	-5.90734	1.38e-01
23746_at	6.39e-01	3.30e-01	-9.89e-01	-5.90739	-1.51e-01
5926_at	6.39e-01	3.31e-01	-9.89e-01	-5.90746	-1.77e-01
102723633_at	6.39e-01	3.31e-01	9.89e-01	-5.90746	2.15e-01
1673_at	6.39e-01	3.31e-01	9.89e-01	-5.90754	3.94e-01
160287_at	6.39e-01	3.31e-01	-9.89e-01	-5.90756	-2.31e-01
79924_at	6.39e-01	3.31e-01	9.89e-01	-5.90757	2.56e-01
195977_at	6.39e-01	3.31e-01	-9.89e-01	-5.90762	-2.35e-01
723779_at	6.39e-01	3.31e-01	-9.89e-01	-5.90766	-1.01e-01
440970_at	6.39e-01	3.31e-01	-9.88e-01	-5.90798	-1.11e-01
55929_at	6.39e-01	3.31e-01	9.88e-01	-5.90799	2.14e-01
101928080_at	6.39e-01	3.31e-01	-9.88e-01	-5.908	-2.07e-01
22874_at	6.39e-01	3.31e-01	9.88e-01	-5.90806	2.75e-01
8411_at	6.39e-01	3.31e-01	9.88e-01	-5.90807	2.07e-01
54542_at	6.39e-01	3.31e-01	9.88e-01	-5.90809	1.38e-01
79571_at	6.39e-01	3.31e-01	9.88e-01	-5.90809	2.33e-01
28785_at	6.39e-01	3.31e-01	-9.88e-01	-5.9084	-2.75e-01
400952_at	6.39e-01	3.31e-01	-9.88e-01	-5.90841	-2.14e-01
54516_at	6.39e-01	3.31e-01	-9.88e-01	-5.90846	-1.69e-01
163154_at	6.39e-01	3.31e-01	9.87e-01	-5.90894	2.58e-01
4606_at	6.39e-01	3.31e-01	9.87e-01	-5.90907	1.89e-01
407051_at	6.39e-01	3.31e-01	-9.87e-01	-5.90911	-1.92e-01
7166_at	6.40e-01	3.32e-01	9.87e-01	-5.90943	1.65e-01
22844_at	6.40e-01	3.32e-01	-9.87e-01	-5.90944	-1.65e-01
129831_at	6.40e-01	3.32e-01	-9.87e-01	-5.90945	-3.29e-01
219833_at	6.40e-01	3.32e-01	9.86e-01	-5.90972	1.98e-01
401431_at	6.40e-01	3.32e-01	-9.86e-01	-5.90973	-2.03e-01
50485_at	6.40e-01	3.32e-01	9.86e-01	-5.90993	2.45e-01
23174_at	6.40e-01	3.32e-01	9.86e-01	-5.91005	2.17e-01
102723949_at	6.40e-01	3.32e-01	-9.86e-01	-5.91025	-3.96e-01
56253_at	6.40e-01	3.32e-01	9.86e-01	-5.91039	1.95e-01
92400_at	6.40e-01	3.32e-01	9.86e-01	-5.91043	2.17e-01
100616229_at	6.40e-01	3.32e-01	9.86e-01	-5.91048	1.78e-01
255743_at	6.40e-01	3.32e-01	-9.86e-01	-5.91049	-4.26e-01
6938_at	6.40e-01	3.32e-01	-9.85e-01	-5.91074	-1.86e-01
81544_at	6.40e-01	3.32e-01	9.85e-01	-5.91108	2.60e-01
27306_at	6.40e-01	3.32e-01	9.85e-01	-5.91108	2.65e-01
272_at	6.40e-01	3.32e-01	9.85e-01	-5.9111	2.81e-01
79862_at	6.40e-01	3.32e-01	9.85e-01	-5.91114	2.59e-01
29985_at	6.40e-01	3.32e-01	9.85e-01	-5.91116	3.29e-01
64343_at	6.40e-01	3.32e-01	-9.85e-01	-5.91123	-1.58e-01
220004_at	6.40e-01	3.32e-01	9.85e-01	-5.9113	2.28e-01
3104_at	6.41e-01	3.33e-01	-9.85e-01	-5.91152	-2.48e-01
255061_at	6.41e-01	3.33e-01	-9.84e-01	-5.91173	-4.06e-01
100288152_at	6.41e-01	3.33e-01	-9.84e-01	-5.91175	-3.69e-01
102723523_at	6.41e-01	3.33e-01	9.84e-01	-5.91183	3.03e-01
22797_at	6.41e-01	3.33e-01	-9.84e-01	-5.912	-4.28e-01
101927446_at	6.41e-01	3.33e-01	9.84e-01	-5.91201	3.48e-01
10876_at	6.41e-01	3.33e-01	-9.84e-01	-5.91217	-1.88e-01
93643_at	6.41e-01	3.33e-01	9.84e-01	-5.91218	1.79e-01
56683_at	6.41e-01	3.33e-01	-9.84e-01	-5.91225	-1.62e-01
55233_at	6.41e-01	3.33e-01	9.84e-01	-5.91233	1.27e-01
100775104_at	6.41e-01	3.33e-01	9.84e-01	-5.91239	3.47e-01
57569_at	6.41e-01	3.33e-01	9.84e-01	-5.91239	2.49e-01
55423_at	6.41e-01	3.33e-01	-9.84e-01	-5.91248	-4.23e-01
22926_at	6.41e-01	3.33e-01	-9.84e-01	-5.91251	-1.08e-01
56731_at	6.41e-01	3.33e-01	9.83e-01	-5.91274	2.48e-01
10599_at	6.41e-01	3.33e-01	-9.83e-01	-5.91282	-1.77e-01
3720_at	6.41e-01	3.33e-01	-9.83e-01	-5.91307	-2.07e-01
101954266_at	6.41e-01	3.33e-01	-9.83e-01	-5.91308	-2.82e-01
84900_at	6.41e-01	3.33e-01	9.83e-01	-5.91312	2.47e-01
627_at	6.41e-01	3.33e-01	9.83e-01	-5.91313	1.83e-01
101928137_at	6.41e-01	3.33e-01	-9.83e-01	-5.91313	-1.87e-01
57148_at	6.41e-01	3.33e-01	9.83e-01	-5.91315	1.25e-01
