ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1757639	0.9997	0.5276805	-0.6366385	-4.952	-0.17504164	93141041	SPTSSB	serine palmitoyltransferase small subunit B
ILMN_3235576	0.9997	0.52769925	0.6366094	-4.952	0.09215903	NA		
ILMN_1752953	0.9997	0.52769948	0.636609	-4.952	0.10861614	100913020	BCL2L12	BCL2 like 12
ILMN_1780748	0.9997	0.52772395	-0.6365711	-4.952	-0.09810231	208022630	MAML1	mastermind like transcriptional coactivator 1
ILMN_1770822	0.9997	0.52773071	0.6365607	-4.952	0.10502222	56243494	RPS6KA3	ribosomal protein S6 kinase A3
ILMN_1660868	0.9997	0.52778253	0.6364804	-4.952	0.07506072	815890924	ZBTB8OS	zinc finger and BTB domain containing 8 opposite strand
ILMN_1768798	0.9997	0.5277883	0.6364714	-4.952	0.08993883	NA		
ILMN_1702056	0.9997	0.52779332	-0.6364637	-4.952	-0.06610231	38146115	FAM189B	family with sequence similarity 189 member B
ILMN_1798551	0.9997	0.52780418	-0.6364468	-4.952	-0.09761619	NA		
ILMN_2143220	0.9997	0.52780908	-0.6364393	-4.952	-0.08355422	452408443	ANGPTL3	angiopoietin like 3
ILMN_1756469	0.9997	0.52781296	-0.6364332	-4.952	-0.15518953	375268696	GAMT	guanidinoacetate N-methyltransferase
ILMN_3235277	0.9997	0.52781486	-0.6364303	-4.952	-0.07124022	NA		
ILMN_1829484	0.9997	0.52787932	-0.6363304	-4.952	-0.08211064	3069165		
ILMN_1780465	0.9997	0.52790191	0.6362955	-4.952	0.10496197	31747574	CLEC5A	C-type lectin domain family 5 member A
ILMN_3278208	0.9997	0.52791013	-0.6362827	-4.952	-0.07798458	NA		
ILMN_1652735	0.9997	0.52795735	-0.6362096	-4.952	-0.06614039	187761332	RFXAP	regulatory factor X associated protein
ILMN_2344002	0.9997	0.52798498	0.6361668	-4.952	0.16233736	57165349	GEMIN2	gem nuclear organelle associated protein 2
ILMN_2376833	0.9997	0.52798922	-0.6361602	-4.952	-0.07428975	224282157	ZNF200	zinc finger protein 200
ILMN_1882652	0.9997	0.52801391	0.636122	-4.952	0.12362867	13964713		
ILMN_1673509	0.9997	0.52803733	0.6360857	-4.952	0.138115	209915582	RPL28	ribosomal protein L28
ILMN_1856009	0.9997	0.52808722	-0.6360084	-4.952	-0.10059556	14166306	GRIK3	glutamate ionotropic receptor kainate type subunit 3
ILMN_1680494	0.9997	0.52812142	0.6359555	-4.952	0.08385172	217035101	CPSF7	cleavage and polyadenylation specific factor 7
ILMN_1749546	0.9997	0.52815183	0.6359084	-4.952	0.07178403	NA		
ILMN_1859127	0.9997	0.52816328	0.6358906	-4.952	0.12499328	NA		
ILMN_2340565	0.9997	0.52822193	-0.6357998	-4.952	-0.14547686	48762688	ATP2C1	ATPase secretory pathway Ca2+ transporting 1
ILMN_1718278	0.9997	0.5282662	-0.6357313	-4.952	-0.07192453	NA		
ILMN_1692895	0.9997	0.5282717	-0.6357227	-4.952	-0.12765325	166795244	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3
ILMN_3284673	0.9997	0.52827351	-0.6357199	-4.952	-0.09113486	NA		
ILMN_2298611	0.9997	0.52827789	-0.6357132	-4.952	-0.07404447	109452601	C10orf53	chromosome 10 open reading frame 53
ILMN_1765923	0.9997	0.52827816	0.6357127	-4.952	0.10183686	285397287	OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3
ILMN_1785413	0.9997	0.52828504	0.6357021	-4.952	0.13327361	612339336	ATP2C2	ATPase secretory pathway Ca2+ transporting 2
ILMN_3189339	0.9997	0.52833457	0.6356254	-4.952	0.08201456	NA		
ILMN_1689172	0.9997	0.52835489	-0.6355939	-4.952	-0.11659261	NA		
ILMN_2043569	0.9997	0.52836809	0.6355735	-4.952	0.09372006	294489342	MOSPD2	motile sperm domain containing 2
ILMN_1771652	0.9997	0.52836925	-0.6355717	-4.952	-0.1017425	574957079	BAIAP2L2	BAI1 associated protein 2 like 2
ILMN_1664773	0.9997	0.52839273	0.6355353	-4.952	0.10421906	501355110	C11orf49	chromosome 11 open reading frame 49
ILMN_3235959	0.9997	0.52841047	-0.6355079	-4.952	-0.07168669	NA		
ILMN_1673844	0.9997	0.5284146	-0.6355015	-4.952	-0.08078847	NA		
ILMN_1776925	0.9997	0.52843321	0.6354727	-4.952	0.13353489	63079716	PRSS22	protease, serine 22
ILMN_1858820	0.9997	0.52850831	-0.6353564	-4.952	-0.07220028	27931283		
ILMN_2158713	0.9997	0.52851447	0.6353469	-4.952	0.20603214	514388111	IL36G	interleukin 36, gamma
ILMN_2403446	0.9997	0.5285651	0.6352685	-4.952	0.10417297	194473690	ABHD2	abhydrolase domain containing 2
ILMN_1652763	0.9997	0.52859193	-0.635227	-4.952	-0.09767475	NA		
ILMN_1810327	0.9997	0.52860286	-0.6352101	-4.952	-0.0961185	NA		
ILMN_1768954	0.9997	0.52861177	0.6351963	-4.952	0.10919306	531034790	RIBC1	RIB43A domain with coiled-coils 1
ILMN_2386849	0.9997	0.52862998	0.6351681	-4.953	0.06108653	1018443338	DSE	dermatan sulfate epimerase
ILMN_1806314	0.9997	0.52865083	0.6351358	-4.953	0.07537289	NA		
ILMN_3225938	0.9997	0.52865118	0.6351353	-4.953	0.05427803	NA		
ILMN_1743939	0.9997	0.52868989	-0.6350753	-4.953	-0.12922725	207449709	C5orf24	chromosome 5 open reading frame 24
ILMN_2295318	0.9997	0.52869534	-0.6350669	-4.953	-0.07522931	19718753	RGPD5	RANBP2-like and GRIP domain containing 5
ILMN_1827632	0.9997	0.52872491	0.6350211	-4.953	0.07341081	27833484		
ILMN_1710993	0.9997	0.52874298	0.6349932	-4.953	0.07828992	194097453	C1orf111	chromosome 1 open reading frame 111
ILMN_1715131	0.9997	0.52876371	-0.6349611	-4.953	-0.13859422	299473754	CCR7	C-C motif chemokine receptor 7
ILMN_1864685	0.9997	0.52876514	-0.6349589	-4.953	-0.25291433	38382805	SLIT3	slit guidance ligand 3
ILMN_1670325	0.9997	0.52877412	0.634945	-4.953	0.15191656	22907059	SLC47A1	solute carrier family 47 member 1
ILMN_1808307	0.9997	0.52880544	-0.6348965	-4.953	-0.07945419	NA		
ILMN_1686458	0.9997	0.52880773	0.634893	-4.953	0.07695494	303304989	CEP152	centrosomal protein 152
ILMN_3237779	0.9997	0.52885267	0.6348234	-4.953	0.05908569	190358511	TMEM184C	transmembrane protein 184C
ILMN_2204726	0.9997	0.52886211	-0.6348088	-4.953	-0.10447386	319803064	UBR5	ubiquitin protein ligase E3 component n-recognin 5
ILMN_3308941	0.9997	0.52886233	-0.6348084	-4.953	-0.09118525	262206072	MIR616	microRNA 616
ILMN_1785528	0.9997	0.52890159	0.6347477	-4.953	0.13307111	166091447	WASH3P	WAS protein family homolog 3 pseudogene
ILMN_3235677	0.9997	0.5289072	0.634739	-4.953	0.06951536	NA		
ILMN_1725188	0.9997	0.52891494	0.634727	-4.953	0.09998269	133908622	PRKCI	protein kinase C iota
ILMN_1908650	0.9997	0.52894424	-0.6346817	-4.953	-0.07218933	5934131		
ILMN_1655720	0.9997	0.52894474	0.6346809	-4.953	0.10012131	94681045	CNNM4	cyclin and CBS domain divalent metal cation transport mediator 4
ILMN_1668559	0.9997	0.52894988	-0.634673	-4.953	-0.10387	52694754	RGS10	regulator of G-protein signaling 10
ILMN_1738725	0.9997	0.52895152	-0.6346704	-4.953	-0.06967486	380418322	LIF	leukemia inhibitory factor
ILMN_1669299	0.9997	0.52897555	-0.6346333	-4.953	-0.11452147	47132619	KRT2	keratin 2
ILMN_1697512	0.9997	0.52898823	-0.6346136	-4.953	-0.07911267	40806213	SLC32A1	solute carrier family 32 member 1
ILMN_1660094	0.9997	0.52899585	-0.6346018	-4.953	-0.07348811	157364938	PDE6C	phosphodiesterase 6C
ILMN_1727458	0.9997	0.52900311	0.6345906	-4.953	0.08680033	13128859	HDAC1	histone deacetylase 1
ILMN_1794805	0.9997	0.52900572	-0.6345866	-4.953	-0.08158694	NA		
ILMN_1842305	0.9997	0.5290077	0.6345835	-4.953	0.07633267	27469781	LDLRAD4-AS1	LDLRAD4 antisense RNA 1
ILMN_1799299	0.9997	0.52901559	-0.6345713	-4.953	-0.08998583	166235168	PRPF38B	pre-mRNA processing factor 38B
ILMN_1715612	0.9997	0.52904184	-0.6345307	-4.953	-0.06625467	291290867	OTOP2	otopetrin 2
ILMN_1755792	0.9997	0.52914204	-0.6343756	-4.953	-0.09422575	209571510	STK38L	serine/threonine kinase 38 like
ILMN_3270661	0.9997	0.52915123	-0.6343614	-4.953	-0.06742753	NA		
ILMN_1772998	0.9997	0.52917265	0.6343283	-4.953	0.13910314	NA		
ILMN_2300695	0.9997	0.52918537	0.6343086	-4.953	0.05684811	383872606	IKZF3	IKAROS family zinc finger 3
ILMN_1821171	0.9997	0.52920996	-0.6342706	-4.953	-0.07647519	82077235	LOC101928519	uncharacterized LOC101928519
ILMN_1758943	0.9997	0.52923229	-0.634236	-4.953	-0.09651669	953953829	BRINP3	BMP/retinoic acid inducible neural specific 3
ILMN_3240986	0.9997	0.52923489	0.634232	-4.953	0.09416678	NA		
ILMN_1777657	0.9997	0.52924077	0.6342229	-4.953	0.06993356	42542385	SLC22A9	solute carrier family 22 member 9
ILMN_1669876	0.9997	0.52926688	0.6341825	-4.953	0.19599878	291045458	CUX2	cut like homeobox 2
ILMN_1746924	0.9997	0.52927814	-0.6341651	-4.953	-0.093491	239787103	ZNF610	zinc finger protein 610
ILMN_1788789	0.9997	0.52928474	-0.6341549	-4.953	-0.06725056	NA		
ILMN_1749405	0.9997	0.52929486	0.6341392	-4.953	0.0856325	565324169	KIAA1191	KIAA1191
ILMN_2226628	0.9997	0.52930228	-0.6341278	-4.953	-0.14327817	222831663	ZNF184	zinc finger protein 184
ILMN_3271849	0.9997	0.5293298	0.6340852	-4.953	0.08878372	NA		
ILMN_1776021	0.9997	0.52936713	-0.6340274	-4.953	-0.10927525	14702179	EIF4H	eukaryotic translation initiation factor 4H
ILMN_2314140	0.9997	0.52941983	-0.6339459	-4.953	-0.15926944	386642909	PAX6	paired box 6
ILMN_1792587	0.9997	0.5295175	-0.6337949	-4.953	-0.12447211	91208441	VPS4B	vacuolar protein sorting 4 homolog B
ILMN_1759087	0.9997	0.5295308	-0.6337743	-4.953	-0.08385283	52693926	OR10V1	olfactory receptor family 10 subfamily V member 1
ILMN_1691425	0.9997	0.52954005	-0.63376	-4.953	-0.13282483	49355806	LDOC1L	leucine zipper down-regulated in cancer 1 like
ILMN_1731293	0.9997	0.52955596	-0.6337354	-4.953	-0.10419694	514239915	C8B	complement component 8, beta polypeptide
ILMN_1863233	0.9997	0.52959027	0.6336823	-4.953	0.10753844	NA		
ILMN_3182996	0.9997	0.52960441	0.6336605	-4.953	0.09988272	NA		
ILMN_1689327	0.9997	0.52960862	-0.633654	-4.953	-0.08855225	NA		
ILMN_1800008	0.9997	0.52965943	-0.6335754	-4.953	-0.12532544	223890189	ACAT1	acetyl-CoA acetyltransferase 1
ILMN_1670385	0.9997	0.52968445	-0.6335367	-4.953	-0.08006311	285395212	TUBAL3	tubulin alpha like 3
ILMN_2323007	0.9997	0.52968905	-0.6335296	-4.953	-0.08393308	269973854	CDH26	cadherin 26
ILMN_1654497	0.9997	0.5297143	-0.6334906	-4.953	-0.15435469	1013384653	ATAD1	ATPase family, AAA domain containing 1
ILMN_1776631	0.9997	0.52974465	-0.6334436	-4.953	-0.09857511	589269116	KRBA1	KRAB-A domain containing 1
ILMN_1815107	0.9997	0.52975147	0.6334331	-4.953	0.16573036	303227922	MATR3	matrin 3
ILMN_3284177	0.9997	0.52976317	0.633415	-4.953	0.09409936	NA		
ILMN_2202423	0.9997	0.52976409	-0.6334136	-4.953	-0.08834372	574274904	HELLS	helicase, lymphoid-specific
ILMN_2115005	0.9997	0.52977112	-0.6334027	-4.953	-0.13461822	189217916	FGD2	FYVE, RhoGEF and PH domain containing 2
ILMN_1695947	0.9997	0.52978522	-0.6333809	-4.953	-0.11197206	215272330	SCN4B	sodium voltage-gated channel beta subunit 4
ILMN_1864228	0.9997	0.52978908	0.6333749	-4.953	0.10584047	5689786		
ILMN_1799614	0.9997	0.52986806	-0.6332528	-4.953	-0.11395178	260656035	PNPLA6	patatin like phospholipase domain containing 6
ILMN_3244172	0.9997	0.52987507	0.633242	-4.953	0.06820986	207028780	ZSCAN5B	zinc finger and SCAN domain containing 5B
ILMN_1801341	0.9997	0.52988199	0.6332313	-4.953	0.07082986	NA		
ILMN_3238745	0.9997	0.52988536	0.6332261	-4.953	0.07824114	91680847	SNORA55	small nucleolar RNA, H/ACA box 55
ILMN_1763326	0.9997	0.52989685	-0.6332083	-4.953	-0.088278	815890993	SIMC1	SUMO interacting motifs containing 1
ILMN_1684897	0.9997	0.52991568	0.6331792	-4.953	0.08909278	NA		
ILMN_1704785	0.9997	0.52992454	0.6331655	-4.953	0.07761553	148596950	FUOM	fucose mutarotase
ILMN_1747580	0.9997	0.52992919	-0.6331583	-4.953	-0.07585342	163644291	NF2	neurofibromin 2
ILMN_3243924	0.9997	0.52993084	-0.6331558	-4.953	-0.09656014	157419147	P2RX6	purinergic receptor P2X 6
ILMN_1807031	0.9997	0.529936	0.6331478	-4.953	0.10184406	63047870	C14orf28	chromosome 14 open reading frame 28
ILMN_1738989	0.9997	0.52994481	-0.6331342	-4.953	-0.14347956	153090181	SYBU	syntabulin
ILMN_1748697	0.9997	0.52994812	-0.6331291	-4.953	-0.07202706	392513692	LIN28B	lin-28 homolog B
ILMN_1724941	0.9997	0.53000195	0.6330458	-4.953	0.15518169	507834046	CDCP1	CUB domain containing protein 1
ILMN_1693594	0.9997	0.53000557	-0.6330402	-4.953	-0.08792169	31083135	CYP4Z1	cytochrome P450 family 4 subfamily Z member 1
ILMN_1715603	0.9997	0.53006722	-0.6329449	-4.953	-0.08763889	28144902	IL23A	interleukin 23 subunit alpha
ILMN_1712312	0.9997	0.53008706	0.6329143	-4.953	0.10326489	332205936	RAB11A	RAB11A, member RAS oncogene family
ILMN_3234496	0.9997	0.53012683	-0.6328528	-4.953	-0.09797225	224451052	NANOGNB	NANOG neighbor homeobox
ILMN_1808946	0.9997	0.53017104	0.6327845	-4.953	0.07419325	749502360	POLR2J4	RNA polymerase II subunit J4, pseudogene
ILMN_2359935	0.9997	0.53020745	-0.6327282	-4.953	-0.07750161	606215167	CDK11B	cyclin dependent kinase 11B
ILMN_3260070	0.9997	0.53026507	-0.6326392	-4.954	-0.14534969	NA		
ILMN_1755835	0.9997	0.53026761	0.6326352	-4.954	0.0763275	NA		
ILMN_1705843	0.9997	0.53031009	0.6325696	-4.954	0.06799386	148596997	CCDC122	coiled-coil domain containing 122
ILMN_1677198	0.9997	0.53031629	-0.63256	-4.954	-0.28035469	66347874	C1R	complement C1r subcomponent
ILMN_3297605	0.9997	0.53038996	0.6324462	-4.954	0.07805164	NA		
ILMN_1686259	0.9997	0.53041562	-0.6324065	-4.954	-0.08731319	10864042	PRODH2	proline dehydrogenase 2
ILMN_1673241	0.9997	0.53043018	-0.632384	-4.954	-0.10666264	NA		
ILMN_3308290	0.9997	0.53043594	-0.6323751	-4.954	-0.08337006	269847570	MIR1470	microRNA 1470
ILMN_1761361	0.9997	0.53045258	-0.6323494	-4.954	-0.06575156	NA		
ILMN_1690532	0.9997	0.53046033	-0.6323375	-4.954	-0.07309094	NA		
ILMN_1651488	0.9997	0.53051399	-0.6322545	-4.954	-0.08859878	NA		
ILMN_1909790	0.9997	0.53052233	0.6322417	-4.954	0.08021847	5933218		
ILMN_1752967	0.9997	0.53053571	0.632221	-4.954	0.12062572	333033796	DHPS	deoxyhypusine synthase
ILMN_3235833	0.9997	0.53060216	0.6321183	-4.954	0.07395914	NA		
ILMN_1897149	0.9997	0.5306187	-0.6320928	-4.954	-0.09091114	3417613		
ILMN_1803001	0.9997	0.53066696	0.6320182	-4.954	0.08889981	NA		
ILMN_2308689	0.9997	0.53071687	-0.6319411	-4.954	-0.09866222	118421079	AGBL5	ATP/GTP binding protein like 5
ILMN_1909615	0.9997	0.53075295	0.6318854	-4.954	0.08062531	20363900		
ILMN_3235622	0.9997	0.53078624	0.631834	-4.954	0.07854542	NA		
ILMN_1804010	0.9997	0.53080786	0.6318006	-4.954	0.09736981	NA		
ILMN_1718712	0.9997	0.53083537	0.6317581	-4.954	0.12807947	299890830	FAM217B	family with sequence similarity 217 member B
ILMN_1674136	0.9997	0.53088756	-0.6316775	-4.954	-0.09149397	118582281	KCNJ12	potassium voltage-gated channel subfamily J member 12
ILMN_1772651	0.9997	0.53090154	0.6316559	-4.954	0.08017428	313482816	CNOT2	CCR4-NOT transcription complex subunit 2
ILMN_2115340	0.9997	0.53093854	-0.6315987	-4.954	-0.08542594	29553982	HIST2H4A	histone cluster 2, H4a
ILMN_1756674	0.9997	0.53094652	-0.6315864	-4.954	-0.10690042	50344742	ATP5EP2	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit pseudogene 2
ILMN_1840036	0.9997	0.53095474	-0.6315737	-4.954	-0.10607919	18982165		
ILMN_1718034	0.9997	0.5309712	-0.6315483	-4.954	-0.08817619	NA		
ILMN_2106902	0.9997	0.5309778	0.6315381	-4.954	0.0890855	146231981	FOXN3	forkhead box N3
ILMN_1789828	0.9997	0.53105142	0.6314244	-4.954	0.08571386	192807293	VPS13A	vacuolar protein sorting 13 homolog A
ILMN_1657854	0.9997	0.53105699	-0.6314158	-4.954	-0.08262083	296841079	MITF	melanogenesis associated transcription factor
ILMN_1704876	0.9997	0.53106193	-0.6314082	-4.954	-0.12083767	594140524	USP38	ubiquitin specific peptidase 38
ILMN_1805175	0.9997	0.53108144	0.6313781	-4.954	0.09712128	345842400	TGFA	transforming growth factor alpha
ILMN_1796405	0.9997	0.53109164	0.6313623	-4.954	0.07040239	NA		
ILMN_2181540	0.9997	0.53115511	0.6312643	-4.954	0.09196792	459683878	YY1	YY1 transcription factor
ILMN_1695366	0.9997	0.53119961	0.6311956	-4.954	0.08375625	61656211	OR8U9	olfactory receptor family 8 subfamily U member 9
ILMN_1716790	0.9997	0.53120336	-0.6311898	-4.954	-0.08500219	225007611	APBB2	amyloid beta precursor protein binding family B member 2
ILMN_1764109	0.9997	0.53121014	-0.6311793	-4.954	-0.26951881	66347874	C1R	complement C1r subcomponent
ILMN_3243695	0.9997	0.531225	0.6311564	-4.954	0.12241778	224586774	APLF	aprataxin and PNKP like factor
ILMN_1743465	0.9997	0.53125604	-0.6311085	-4.954	-0.08307331	542133094	TSPAN16	tetraspanin 16
ILMN_1691181	0.9997	0.53126147	0.6311001	-4.954	0.1752765	151101291	TMX1	thioredoxin related transmembrane protein 1
ILMN_2209180	0.9997	0.53127398	0.6310808	-4.954	0.11983233	742670572	RPRD1A	regulation of nuclear pre-mRNA domain containing 1A
ILMN_3311105	0.9997	0.5312842	-0.631065	-4.954	-0.07646364	115392013	SNORD114-13	small nucleolar RNA, C/D box 114-13
ILMN_1702316	0.9997	0.5312968	-0.6310456	-4.954	-0.07915369	NA		
ILMN_2078404	0.9997	0.53131571	-0.6310164	-4.954	-0.09394439	93277109	ZNF765	zinc finger protein 765
ILMN_1704868	0.9997	0.53132583	-0.6310007	-4.954	-0.08571592	NA		
ILMN_2082005	0.9997	0.53134127	0.6309769	-4.954	0.08531658	817472261	GIPR	gastric inhibitory polypeptide receptor
ILMN_1682085	0.9997	0.5313641	0.6309417	-4.954	0.08813953	NA		
ILMN_1797332	0.9997	0.53136587	-0.6309389	-4.954	-0.10500422	343098475	NARS2	asparaginyl-tRNA synthetase 2, mitochondrial (putative)
ILMN_3225586	0.9997	0.53137559	-0.6309239	-4.954	-0.09123983	NA		
ILMN_1772686	0.9997	0.53138863	-0.6309038	-4.954	-0.11386522	134133264	FGD3	FYVE, RhoGEF and PH domain containing 3
ILMN_1671509	0.9997	0.53139542	-0.6308933	-4.954	-0.07931611	121582465	CCL3	C-C motif chemokine ligand 3
ILMN_1725246	0.9997	0.53140213	-0.630883	-4.954	-0.07825789	186928840	COG8	component of oligomeric golgi complex 8
ILMN_1740265	0.9997	0.53142307	0.6308506	-4.954	0.14140217	75709213	ACOT7	acyl-CoA thioesterase 7
ILMN_1854412	0.9997	0.53144237	-0.6308208	-4.954	-0.08247794	11682368		
ILMN_2383306	0.9997	0.53145293	0.6308045	-4.954	0.13759	315468529	GPATCH4	G-patch domain containing 4
ILMN_2181883	0.9997	0.53150657	0.6307218	-4.954	0.14536711	429535842	GSKIP	GSK3B interacting protein
ILMN_1699121	0.9997	0.53151369	0.6307108	-4.954	0.08393553	NA		
ILMN_1708516	0.9997	0.5315207	-0.6306999	-4.954	-0.11790611	544346107	PRTFDC1	phosphoribosyl transferase domain containing 1
ILMN_1715242	0.9997	0.53153943	0.630671	-4.954	0.06732906	480306418	NBPF1	neuroblastoma breakpoint family member 1
ILMN_1774288	0.9997	0.53154175	0.6306675	-4.954	0.08225686	NA		
ILMN_1729219	0.9997	0.53154642	-0.6306602	-4.954	-0.08098086	NA		
ILMN_3199736	0.9997	0.53155704	0.6306439	-4.954	0.07186886	NA		
ILMN_1797684	0.9997	0.53156613	0.6306298	-4.954	0.09890092	313850989	PDCD2	programmed cell death 2
ILMN_1793934	0.9997	0.5315995	0.6305783	-4.954	0.10199519	34147578	PISD	phosphatidylserine decarboxylase
ILMN_3247543	0.9997	0.5316182	-0.6305495	-4.954	-0.08834911	392306977	DBIL5P	diazepam binding inhibitor-like 5, pseudogene
ILMN_1712305	0.9997	0.53163397	-0.6305251	-4.954	-0.24560931	188536035	CYBRD1	cytochrome b reductase 1
ILMN_3240173	0.9997	0.53167506	-0.6304617	-4.954	-0.07949542	91176336	MTSS1L	metastasis suppressor 1 like
ILMN_1795845	0.9997	0.53168905	-0.6304401	-4.954	-0.06623747	21361615	CHST8	carbohydrate sulfotransferase 8
ILMN_1859946	0.9997	0.53170608	-0.6304138	-4.954	-0.14650336	6807682	UHMK1	U2AF homology motif (UHM) kinase 1
ILMN_2233885	0.9997	0.53176213	-0.6303274	-4.954	-0.07140456	296010884	SERF1B	small EDRK-rich factor 1B
ILMN_1852041	0.9997	0.53177359	-0.6303097	-4.954	-0.08539753	24723174	LOC105371506	uncharacterized LOC105371506
ILMN_3239232	0.9997	0.53179038	-0.6302838	-4.954	-0.08760139	210147597	C11orf86	chromosome 11 open reading frame 86
ILMN_1681890	0.9997	0.53182168	-0.6302355	-4.954	-0.19548508	211938425	DYNLT3	dynein light chain Tctex-type 3
ILMN_1798874	0.9997	0.53182911	-0.630224	-4.954	-0.08418222	556695475	EMC4	ER membrane protein complex subunit 4
ILMN_1667979	0.9997	0.53183535	-0.6302144	-4.954	-0.06303514	NA		
ILMN_1844328	0.9997	0.53183788	0.6302105	-4.954	0.088694	2140703		
ILMN_1771048	0.9997	0.53194288	0.6300485	-4.955	0.09800253	NA		
ILMN_1904023	0.9997	0.53194965	0.630038	-4.955	0.08537944	19695543		
ILMN_1790338	0.9997	0.5319633	-0.630017	-4.955	-0.17437942	38505203	PRRX2	paired related homeobox 2
ILMN_1772906	0.9997	0.53196795	-0.6300098	-4.955	-0.08961011	NA		
ILMN_1775956	0.9997	0.53200364	0.6299547	-4.955	0.16258853	196259825	SP5	Sp5 transcription factor
ILMN_2147078	0.9997	0.5320078	0.6299483	-4.955	0.08061233	221316710	PIWIL4	piwi like RNA-mediated gene silencing 4
ILMN_1724282	0.9997	0.53203333	0.6299089	-4.955	0.07187244	NA		
ILMN_1795228	0.9997	0.5320879	-0.6298247	-4.955	-0.15275581	503775740	ZFAND5	zinc finger AN1-type containing 5
ILMN_1714739	0.9997	0.53210281	0.6298017	-4.955	0.08774544	110578664	SIAH3	siah E3 ubiquitin protein ligase family member 3
ILMN_2197659	0.9997	0.53215868	0.6297156	-4.955	0.10220047	332309205	SLC14A1	solute carrier family 14 member 1 (Kidd blood group)
ILMN_1729402	0.9997	0.53218206	-0.6296795	-4.955	-0.06643347	54792106	CHRM2	cholinergic receptor muscarinic 2
ILMN_1816990	0.9997	0.53219236	-0.6296636	-4.955	-0.0735055	11594098		
ILMN_2071316	0.9997	0.53221066	0.6296354	-4.955	0.06953992	15055547	FGF23	fibroblast growth factor 23
ILMN_3235851	0.9997	0.53222162	0.6296185	-4.955	0.07615303	189181650	SCARNA9L	small Cajal body-specific RNA 9-like
ILMN_2067607	0.9997	0.53225802	0.6295623	-4.955	0.26149069	197116387	TMEM106B	transmembrane protein 106B
ILMN_1658080	0.9997	0.53226195	0.6295563	-4.955	0.15571494	289577054	ZNF573	zinc finger protein 573
ILMN_1690761	0.9997	0.53228015	-0.6295282	-4.955	-0.10502853	526118143	SURF4	surfeit 4
ILMN_1790238	0.9997	0.53228461	0.6295213	-4.955	0.07678472	50233861	OR5D13	olfactory receptor family 5 subfamily D member 13 (gene/pseudogene)
ILMN_1771827	0.9997	0.53229121	0.6295111	-4.955	0.07887336	NA		
ILMN_3244456	0.9997	0.53231677	0.6294717	-4.955	0.09982989	NA		
ILMN_1687544	0.9997	0.53232371	-0.629461	-4.955	-0.08641936	1018443221	ZNF567	zinc finger protein 567
