ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID
313_at	6.62e-08	1.32e-10	10.1742694	14.34419	1.30747582	acyloxyacyl hydrolase
4277_at	7.53e-08	1.56e-10	10.0928853	14.17988	1.12607637	MHC class I polypeptide-related sequence B
874_at	7.77e-08	1.67e-10	10.0591187	14.11145	1.07180483	carbonyl reductase 3
2841_at	7.85e-08	1.76e-10	10.0359994	14.0645	1.19863576	G protein-coupled receptor 18
2026_at	8.19e-08	1.90e-10	9.9981496	13.98748	1.22860453	enolase 2
56899_at	9.77e-08	2.44e-10	-9.8792645	13.74429	-1.95445145	ankyrin repeat and sterile alpha motif domain containing 1B
64321_at	9.77e-08	2.50e-10	9.8678234	13.72078	1.21397443	SRY-box 17
64131_at	9.77e-08	2.51e-10	-9.8664608	13.71798	-0.97226281	xylosyltransferase 1
29108_at	1.04e-07	2.75e-10	9.8237708	13.63011	1.77526742	PYD and CARD domain containing
30850_at	1.08e-07	2.96e-10	9.7881589	13.55661	0.77756348	cerebellar degeneration related protein 2 like
687_at	1.09e-07	3.08e-10	-9.7703775	13.51984	-0.9778318	Kruppel like factor 9
2207_at	1.09e-07	3.16e-10	9.7576797	13.49356	1.55608599	Fc fragment of IgE receptor Ig
10475_at	1.16e-07	3.46e-10	9.7157143	13.40654	0.60617159	tripartite motif containing 38
7262_at	1.19e-07	3.66e-10	9.6895349	13.35214	1.84833683	pleckstrin homology like domain family A member 2
1436_at	1.66e-07	5.22e-10	9.5242057	13.00634	1.57852794	colony stimulating factor 1 receptor
79778_at	1.82e-07	5.92e-10	9.4654649	12.88256	1.33025101	MICAL like 2
10161_at	1.82e-07	6.03e-10	9.4573524	12.86543	1.32456067	lysophosphatidic acid receptor 6
3560_at	1.88e-07	6.37e-10	9.4318328	12.81147	0.77674842	interleukin 2 receptor subunit beta
28526_at	1.92e-07	6.69e-10	9.4092766	12.76371	0.72124237	T cell receptor delta constant
1536_at	1.92e-07	6.84e-10	9.3989749	12.74187	1.5594541	cytochrome b-245 beta chain
81563_at	1.96e-07	7.13e-10	-9.3800551	12.70172	-1.45540054	chromosome 1 open reading frame 21
23014_at	2.44e-07	9.09e-10	-9.2689184	12.46488	-1.01937884	F-box protein 21
51316_at	2.53e-07	9.69e-10	9.2402363	12.40347	1.86483713	placenta specific 8
107_at	2.53e-07	9.83e-10	-9.2334435	12.38891	-0.87440017	adenylate cyclase 1
960_at	2.58e-07	1.03e-09	9.2135247	12.34618	1.15471287	CD44 molecule (Indian blood group)
83442_at	2.89e-07	1.17e-09	9.1532002	12.21642	0.72826714	SH3 domain binding glutamate rich protein like 3
834_at	3.00e-07	1.24e-09	9.1274148	12.1608	1.22514886	caspase 1
1794_at	3.17e-07	1.34e-09	9.0920715	12.08441	1.45701592	dedicator of cytokinesis 2
929_at	3.17e-07	1.37e-09	9.0845444	12.06812	1.67309742	CD14 molecule
59_at	3.23e-07	1.44e-09	9.0609487	12.017	1.94189663	actin, alpha 2, smooth muscle, aorta
7743_at	3.23e-07	1.44e-09	-9.0592322	12.01328	-1.27265807	zinc finger protein 189
5507_at	3.68e-07	1.69e-09	8.9888908	11.8604	1.55337543	protein phosphatase 1 regulatory subunit 3C
3689_at	3.68e-07	1.71e-09	8.9845031	11.85084	1.62455762	integrin subunit beta 2
695_at	4.67e-07	2.21e-09	8.869821	11.60001	0.87733332	Bruton tyrosine kinase
27286_at	4.69e-07	2.26e-09	8.858701	11.5756	1.79436504	sushi repeat containing protein, X-linked 2
7940_at	4.69e-07	2.29e-09	8.8532692	11.56366	1.38274571	leukocyte specific transcript 1
1520_at	4.94e-07	2.46e-09	8.8221268	11.49516	1.4322483	cathepsin S
29925_at	4.98e-07	2.51e-09	8.811786	11.47238	0.6927446	GDP-mannose pyrophosphorylase B
64943_at	5.07e-07	2.60e-09	8.79644	11.43855	1.05377842	5'-nucleotidase domain containing 2
6016_at	5.34e-07	2.79e-09	8.7656432	11.37056	0.77773278	Ras like without CAAX 1
4739_at	5.34e-07	2.86e-09	-8.7551786	11.34742	-0.8508522	neural precursor cell expressed, developmentally down-regulated 9
1675_at	5.34e-07	2.89e-09	8.7505225	11.33712	1.67408066	complement factor D
10095_at	5.34e-07	2.92e-09	8.7457382	11.32654	1.01528997	actin related protein 2/3 complex subunit 1B
3915_at	5.49e-07	3.05e-09	8.7269126	11.28486	0.66343153	laminin subunit gamma 1
8038_at	5.60e-07	3.15e-09	8.711374	11.25042	0.83081262	ADAM metallopeptidase domain 12
976_at	6.06e-07	3.46e-09	8.6704731	11.1596	1.43118775	adhesion G protein-coupled receptor E5
3587_at	6.29e-07	3.65e-09	8.6475678	11.10863	1.92837109	interleukin 10 receptor subunit alpha
1306_at	6.62e-07	3.89e-09	8.6190007	11.04497	2.19890718	collagen type XV alpha 1 chain
7351_at	6.62e-07	3.95e-09	8.6126061	11.0307	1.43459347	uncoupling protein 2
4794_at	6.62e-07	4.07e-09	8.5991548	11.00067	1.23083709	NFKB inhibitor epsilon
55297_at	6.62e-07	4.10e-09	-8.5962128	10.9941	-1.05820003	coiled-coil domain containing 91
55107_at	6.62e-07	4.12e-09	8.5943242	10.98988	0.74427041	anoctamin 1
4125_at	6.62e-07	4.17e-09	8.5892584	10.97856	1.04200739	mannosidase alpha class 2B member 1
51192_at	6.68e-07	4.29e-09	8.5767133	10.95051	0.88862007	chemokine-like factor
10797_at	6.68e-07	4.35e-09	-8.5700352	10.93557	-0.89860605	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
2219_at	6.68e-07	4.37e-09	8.5680271	10.93108	2.30218729	ficolin 1
22808_at	7.61e-07	5.04e-09	8.5057998	10.79155	0.7027956	muscle RAS oncogene homolog
54941_at	7.71e-07	5.17e-09	8.4945356	10.76624	0.73902775	ring finger protein 125
1230_at	7.77e-07	5.28e-09	8.4860268	10.7471	1.32324662	C-C motif chemokine receptor 1
10403_at	8.20e-07	5.63e-09	8.4574712	10.68281	0.87306546	NDC80, kinetochore complex component
4893_at	8.37e-07	5.82e-09	8.4431834	10.6506	0.61028201	neuroblastoma RAS viral oncogene homolog
10981_at	8.57e-07	6.03e-09	8.4276473	10.61555	0.74008914	RAB32, member RAS oncogene family
1050_at	9.00e-07	6.41e-09	8.4015765	10.55664	1.12964075	CCAAT/enhancer binding protein alpha
5376_at	9.10e-07	6.63e-09	8.3866965	10.52298	1.05736365	peripheral myelin protein 22
9510_at	9.10e-07	6.63e-09	8.3866142	10.52279	1.64524505	ADAM metallopeptidase with thrombospondin type 1 motif 1
9454_at	9.28e-07	6.84e-09	8.3732839	10.49261	0.73394804	homer scaffolding protein 3
240_at	1.01e-06	7.51e-09	8.3329328	10.40109	1.4502384	arachidonate 5-lipoxygenase
1290_at	1.08e-06	8.15e-09	8.2976176	10.32081	1.63287273	collagen type V alpha 2 chain
3357_at	1.13e-06	8.64e-09	8.2726155	10.26386	2.75245988	5-hydroxytryptamine receptor 2B
80342_at	1.16e-06	8.95e-09	8.2574989	10.22939	1.1571475	TRAF3 interacting protein 3
87_at	1.22e-06	9.46e-09	8.2335657	10.17475	1.309376	actinin alpha 1
8726_at	1.23e-06	9.67e-09	8.224121	10.15316	0.62270452	embryonic ectoderm development
64231_at	1.23e-06	9.74e-09	8.2210108	10.14605	2.0547753	membrane spanning 4-domains A6A
3460_at	1.39e-06	1.12e-08	8.1618476	10.01053	0.6626397	interferon gamma receptor 2 (interferon gamma transducer 1)
51338_at	1.42e-06	1.15e-08	8.1484986	9.97988	2.03907211	membrane spanning 4-domains A4A
5791_at	1.45e-06	1.19e-08	8.1361453	9.9515	1.1392457	protein tyrosine phosphatase, receptor type E
3937_at	1.58e-06	1.31e-08	8.0951096	9.85707	0.67912289	lymphocyte cytosolic protein 2
10019_at	1.71e-06	1.44e-08	8.0542723	9.76286	0.95976624	SH2B adaptor protein 3
