ID	adj.P.Val	P.Value	t	B	logFC
26515_at	1.65e-01	2.46e-02	2.2790866	-3.82432	0.3551295
23152_at	1.65e-01	2.46e-02	2.279078	-3.82433	0.3391368
58158_at	1.65e-01	2.46e-02	-2.2790613	-3.82437	-0.3488452
2687_at	1.65e-01	2.46e-02	2.2790595	-3.82437	0.5276891
9389_at	1.65e-01	2.46e-02	-2.2789027	-3.82471	-0.3842914
259294_at	1.65e-01	2.46e-02	-2.2788206	-3.82488	-1.0363189
11186_at	1.65e-01	2.46e-02	2.2786808	-3.82518	0.5346525
25865_at	1.65e-01	2.46e-02	2.2786227	-3.8253	0.4121961
3748_at	1.65e-01	2.46e-02	2.2784885	-3.82558	0.4705702
100616169_at	1.65e-01	2.46e-02	-2.2782342	-3.82612	-0.4681706
10401_at	1.65e-01	2.47e-02	2.278192	-3.82621	0.5809988
7095_at	1.65e-01	2.47e-02	-2.2781175	-3.82637	-0.2133277
6692_at	1.65e-01	2.47e-02	2.278113	-3.82638	0.4944828
100270680_at	1.65e-01	2.47e-02	-2.2780265	-3.82656	-0.6862234
100423021_at	1.65e-01	2.47e-02	-2.2774866	-3.82771	-0.6891223
54887_at	1.65e-01	2.47e-02	2.2773424	-3.82801	0.4792142
23246_at	1.66e-01	2.47e-02	2.2770385	-3.82866	0.3267597
5947_at	1.66e-01	2.47e-02	2.2768694	-3.82901	0.5567497
4047_at	1.66e-01	2.48e-02	2.276414	-3.82998	0.4255882
644165_at	1.66e-01	2.48e-02	-2.2763667	-3.83008	-1.0607119
2067_at	1.66e-01	2.48e-02	2.2763229	-3.83017	0.2992415
5595_at	1.66e-01	2.48e-02	2.2759333	-3.831	0.3426314
7743_at	1.66e-01	2.48e-02	-2.2757904	-3.8313	-0.4761431
3101_at	1.66e-01	2.48e-02	-2.275167	-3.83262	-0.3751184
10225_at	1.66e-01	2.48e-02	2.2751093	-3.83274	0.760445
79953_at	1.66e-01	2.49e-02	2.2746186	-3.83378	0.5669962
55891_at	1.66e-01	2.49e-02	-2.2744626	-3.83411	-0.5254215
221442_at	1.66e-01	2.49e-02	-2.2742363	-3.83459	-0.3709301
1719_at	1.66e-01	2.49e-02	2.2738516	-3.8354	0.6709358
79970_at	1.66e-01	2.49e-02	-2.273554	-3.83603	-0.4859197
11167_at	1.66e-01	2.49e-02	2.273393	-3.83637	0.7638128
645553_at	1.66e-01	2.50e-02	-2.2731844	-3.83681	-0.451126
53842_at	1.66e-01	2.50e-02	-2.2731405	-3.83691	-0.5405632
712_at	1.67e-01	2.50e-02	2.272487	-3.83829	1.0566014
11221_at	1.67e-01	2.50e-02	2.2722832	-3.83872	0.6430711
114599_at	1.67e-01	2.50e-02	-2.2721863	-3.83892	-0.7136552
404217_at	1.67e-01	2.50e-02	2.2721571	-3.83898	0.4709562
7486_at	1.67e-01	2.50e-02	-2.2720641	-3.83918	-0.4704057
84128_at	1.67e-01	2.51e-02	-2.2716752	-3.84	-0.3682872
158798_at	1.67e-01	2.51e-02	-2.2715318	-3.84031	-0.3673278
150223_at	1.67e-01	2.51e-02	2.2713296	-3.84073	0.4085588
1965_at	1.67e-01	2.51e-02	-2.2709403	-3.84156	-0.4340127
102723403_at	1.67e-01	2.51e-02	-2.2704879	-3.84251	-0.5335107
100287010_at	1.67e-01	2.52e-02	-2.2700869	-3.84336	-0.3837412
100505940_at	1.67e-01	2.52e-02	2.2699521	-3.84364	0.858438
28696_at	1.67e-01	2.52e-02	-2.2699011	-3.84375	-0.8790901
644076_at	1.67e-01	2.52e-02	-2.2697611	-3.84405	-0.3369862
125950_at	1.67e-01	2.52e-02	2.2693926	-3.84483	0.414182
79968_at	1.67e-01	2.52e-02	2.2690006	-3.84565	0.6359822
1653_at	1.68e-01	2.52e-02	-2.2687818	-3.84611	-0.2233477
100506881_at	1.68e-01	2.53e-02	2.2683016	-3.84713	0.5214093
8148_at	1.68e-01	2.53e-02	2.2678998	-3.84798	0.2716225
6736_at	1.68e-01	2.53e-02	-2.2677047	-3.84839	-0.3400233
81691_at	1.68e-01	2.53e-02	-2.2675162	-3.84879	-0.3989824
259239_at	1.68e-01	2.53e-02	-2.2674294	-3.84897	-0.3464793
171568_at	1.68e-01	2.53e-02	2.2673751	-3.84908	0.3761045
2676_at	1.68e-01	2.54e-02	-2.2669265	-3.85003	-0.5620618
101927828_at	1.68e-01	2.54e-02	2.2669105	-3.85006	0.7390125
1033_at	1.68e-01	2.54e-02	2.2667792	-3.85034	1.023101
29079_at	1.68e-01	2.54e-02	2.2661627	-3.85164	0.3175412
284119_at	1.68e-01	2.55e-02	2.2653384	-3.85338	0.631714
344454_at	1.68e-01	2.55e-02	-2.2653271	-3.8534	-0.1949438
121506_at	1.68e-01	2.55e-02	2.2653058	-3.85345	0.4502585
400612_at	1.69e-01	2.55e-02	-2.2647616	-3.85459	-0.4841831
102724967_at	1.69e-01	2.55e-02	2.2640855	-3.85602	0.5658492
78996_at	1.69e-01	2.55e-02	2.2640186	-3.85616	0.4174995
100616296_at	1.69e-01	2.56e-02	-2.2634564	-3.85735	-0.6176915
6753_at	1.69e-01	2.56e-02	-2.2632486	-3.85778	-0.4214634
693162_at	1.69e-01	2.56e-02	-2.2630965	-3.8581	-0.4105762
101928620_at	1.69e-01	2.56e-02	-2.2627934	-3.85874	-0.5147415
273_at	1.69e-01	2.56e-02	-2.2625746	-3.8592	-0.4772026
57674_at	1.69e-01	2.56e-02	2.2625314	-3.85929	0.4232181
145497_at	1.69e-01	2.56e-02	-2.2623361	-3.8597	-0.3641961
6813_at	1.69e-01	2.57e-02	2.2620556	-3.8603	0.340313
7175_at	1.69e-01	2.57e-02	-2.2617132	-3.86102	-0.303471
6335_at	1.69e-01	2.57e-02	-2.2615506	-3.86136	-0.9820181
1748_at	1.69e-01	2.57e-02	-2.2615333	-3.86139	-0.3891432
402176_at	1.69e-01	2.57e-02	-2.2612966	-3.86189	-0.4475389
55040_at	1.69e-01	2.57e-02	2.2611708	-3.86216	0.4846851
151050_at	1.69e-01	2.57e-02	2.2609877	-3.86254	0.2683097
27333_at	1.69e-01	2.57e-02	-2.2609823	-3.86255	-0.298445
23786_at	1.70e-01	2.58e-02	-2.2606409	-3.86327	-0.3384743
11069_at	1.70e-01	2.58e-02	-2.2603219	-3.86394	-0.4960486
5589_at	1.70e-01	2.58e-02	2.2603043	-3.86398	0.3444786
1954_at	1.70e-01	2.58e-02	2.2601048	-3.8644	0.2813861
10869_at	1.70e-01	2.58e-02	2.2599029	-3.86483	0.3181459
126299_at	1.70e-01	2.58e-02	2.2594912	-3.86569	0.3481032
25828_at	1.70e-01	2.58e-02	2.2593923	-3.8659	0.3495262
10647_at	1.70e-01	2.58e-02	2.2593427	-3.866	1.0050877
338758_at	1.70e-01	2.59e-02	-2.2590624	-3.86659	-0.4849141
1454_at	1.70e-01	2.59e-02	2.2589934	-3.86674	0.619568
158435_at	1.70e-01	2.59e-02	-2.258854	-3.86703	-0.3226773
646862_at	1.70e-01	2.59e-02	-2.2587033	-3.86735	-0.4336657
10186_at	1.70e-01	2.59e-02	2.2585048	-3.86777	0.5823643
101929697_at	1.70e-01	2.59e-02	2.2584945	-3.86779	0.9541468
280660_at	1.70e-01	2.59e-02	-2.2580583	-3.8687	-0.5986325
51655_at	1.70e-01	2.60e-02	-2.2575418	-3.86979	-1.1132422
4832_at	1.70e-01	2.60e-02	2.2575054	-3.86987	0.440769
51160_at	1.70e-01	2.60e-02	2.2574374	-3.87001	0.3024148
647946_at	1.70e-01	2.60e-02	-2.2571651	-3.87058	-0.2797218
101927449_at	1.70e-01	2.60e-02	-2.257112	-3.87069	-0.3763971
9679_at	1.70e-01	2.60e-02	2.2570976	-3.87072	0.3655233
100288079_at	1.70e-01	2.60e-02	-2.2567693	-3.87141	-0.3368644
4719_at	1.70e-01	2.60e-02	-2.2566957	-3.87157	-0.3368683
145858_at	1.70e-01	2.60e-02	-2.2564957	-3.87199	-0.3879548
3382_at	1.70e-01	2.61e-02	-2.2557918	-3.87347	-0.4898284
9812_at	1.70e-01	2.61e-02	2.2557877	-3.87348	0.3578623
174_at	1.70e-01	2.61e-02	-2.2557553	-3.87354	-0.432251
390243_at	1.71e-01	2.61e-02	-2.2552697	-3.87456	-0.341561
100129637_at	1.71e-01	2.61e-02	2.2551198	-3.87488	0.4962064
23762_at	1.71e-01	2.61e-02	-2.254969	-3.87519	-0.4160504
387758_at	1.71e-01	2.61e-02	2.2549646	-3.8752	0.6887676
26010_at	1.71e-01	2.61e-02	2.2549385	-3.87526	0.3349622
503569_at	1.71e-01	2.62e-02	-2.2543729	-3.87645	-0.4062866
100628315_at	1.71e-01	2.62e-02	-2.2543412	-3.87651	-0.5424769
10038_at	1.71e-01	2.62e-02	-2.253897	-3.87744	-0.3824337
56265_at	1.71e-01	2.62e-02	2.2537668	-3.87772	0.7543571
25797_at	1.71e-01	2.62e-02	2.2535003	-3.87828	1.0483424
100507651_at	1.71e-01	2.62e-02	-2.2532297	-3.87884	-0.6678806
100500886_at	1.71e-01	2.63e-02	-2.2528532	-3.87963	-0.4417431
54942_at	1.71e-01	2.63e-02	2.2524279	-3.88053	0.5527304
6993_at	1.71e-01	2.63e-02	2.252355	-3.88068	0.2666634
90134_at	1.72e-01	2.64e-02	-2.2512604	-3.88297	-0.3296604
158405_at	1.72e-01	2.64e-02	2.2512267	-3.88305	0.4473201
8825_at	1.72e-01	2.64e-02	-2.2511012	-3.88331	-0.3755327
11116_at	1.72e-01	2.64e-02	-2.2510653	-3.88338	-0.3594928
8351_at	1.72e-01	2.64e-02	2.2510443	-3.88343	1.0166181
5539_at	1.72e-01	2.64e-02	-2.2507513	-3.88404	-0.5085617
101927705_at	1.72e-01	2.64e-02	-2.2506885	-3.88417	-0.5334974
10877_at	1.72e-01	2.64e-02	-2.2506054	-3.88435	-0.557097
367_at	1.72e-01	2.64e-02	2.2505366	-3.88449	0.4114029
56130_at	1.72e-01	2.64e-02	2.2503406	-3.8849	0.7051753
102724438_at	1.72e-01	2.64e-02	-2.2502175	-3.88516	-0.740486
10771_at	1.72e-01	2.64e-02	-2.2500471	-3.88552	-0.2239453
117584_at	1.72e-01	2.65e-02	2.2498238	-3.88599	0.7067849
51091_at	1.72e-01	2.65e-02	-2.2494868	-3.88669	-0.4479476
79613_at	1.72e-01	2.65e-02	-2.249379	-3.88692	-0.4604901
28394_at	1.72e-01	2.65e-02	2.2492881	-3.88711	0.670594
80176_at	1.72e-01	2.65e-02	-2.2492226	-3.88724	-0.5015603
57794_at	1.72e-01	2.65e-02	2.2489439	-3.88783	0.4366358
101926937_at	1.72e-01	2.66e-02	-2.2483044	-3.88917	-0.5024938
133957_at	1.72e-01	2.66e-02	2.2480552	-3.88969	0.3218249
28746_at	1.72e-01	2.66e-02	2.2479145	-3.88998	0.7007481
5479_at	1.72e-01	2.66e-02	2.2474309	-3.891	0.3351846
3654_at	1.72e-01	2.66e-02	2.2472862	-3.8913	0.3471077
91289_at	1.72e-01	2.66e-02	2.2471857	-3.89151	0.2966902
100129278_at	1.72e-01	2.66e-02	-2.2470499	-3.89179	-0.408756
10361_at	1.72e-01	2.66e-02	2.2469887	-3.89192	0.4289536
101927328_at	1.72e-01	2.66e-02	-2.246847	-3.89222	-0.3705616
8193_at	1.73e-01	2.67e-02	-2.2465212	-3.8929	-0.4832032
51079_at	1.73e-01	2.67e-02	2.2464321	-3.89309	0.2343334
8665_at	1.73e-01	2.67e-02	2.2461993	-3.89357	0.2257387
101928698_at	1.73e-01	2.67e-02	-2.2454774	-3.89508	-0.3737353
102723775_at	1.73e-01	2.67e-02	2.2454701	-3.8951	0.4576555
10573_at	1.73e-01	2.68e-02	2.245276	-3.8955	0.3610956
51090_at	1.73e-01	2.68e-02	2.2449488	-3.89619	0.4408586
29796_at	1.73e-01	2.68e-02	2.244484	-3.89716	0.2069871
50486_at	1.73e-01	2.68e-02	-2.2444666	-3.8972	-0.4969969
6616_at	1.73e-01	2.69e-02	-2.2437489	-3.8987	-0.4432335
100506473_at	1.73e-01	2.69e-02	-2.2435297	-3.89915	-0.4065081
101929653_at	1.73e-01	2.69e-02	-2.243459	-3.8993	-0.2966919
3273_at	1.73e-01	2.69e-02	-2.243333	-3.89957	-1.0250751
100129597_at	1.73e-01	2.69e-02	-2.2431214	-3.90001	-0.3269532
221184_at	1.73e-01	2.69e-02	2.2429875	-3.90029	0.6169022
64801_at	1.74e-01	2.70e-02	2.2419714	-3.90241	0.27344
9866_at	1.74e-01	2.70e-02	-2.2416681	-3.90304	-0.3934911
286828_at	1.74e-01	2.70e-02	-2.2415181	-3.90336	-0.3402129
51390_at	1.74e-01	2.70e-02	-2.241469	-3.90346	-0.4404678
402160_at	1.74e-01	2.70e-02	2.2409225	-3.9046	0.3428821
23632_at	1.74e-01	2.70e-02	-2.2408362	-3.90478	-0.4561852
9530_at	1.74e-01	2.71e-02	2.2405958	-3.90528	0.3385209
7105_at	1.74e-01	2.71e-02	2.2402493	-3.90601	0.2821172
3036_at	1.74e-01	2.71e-02	2.2401212	-3.90627	0.3855524
1628_at	1.74e-01	2.71e-02	2.2400904	-3.90634	0.578952
23137_at	1.74e-01	2.71e-02	-2.2400751	-3.90637	-0.4121681
79796_at	1.74e-01	2.71e-02	2.2400533	-3.90641	0.4164353
595100_at	1.74e-01	2.71e-02	-2.2399127	-3.90671	-0.6179522
29109_at	1.74e-01	2.71e-02	2.2397433	-3.90706	0.3438701
10921_at	1.74e-01	2.72e-02	2.2392509	-3.90809	0.3516422
5832_at	1.74e-01	2.72e-02	2.2389438	-3.90873	0.385392
654_at	1.75e-01	2.72e-02	2.2381184	-3.91045	0.9262732
83855_at	1.75e-01	2.72e-02	2.2379893	-3.91072	0.4300114
65117_at	1.75e-01	2.73e-02	-2.2377552	-3.91121	-0.3456238
1466_at	1.75e-01	2.73e-02	-2.2372518	-3.91226	-0.5809244
55072_at	1.75e-01	2.73e-02	2.2372309	-3.9123	0.3404795
284323_at	1.75e-01	2.73e-02	-2.2367068	-3.91339	-0.4500113
6741_at	1.75e-01	2.73e-02	-2.2364453	-3.91394	-0.2808424
7267_at	1.75e-01	2.74e-02	-2.2363237	-3.91419	-0.2761852
101927165_at	1.75e-01	2.74e-02	-2.2361725	-3.91451	-0.3374197
101929407_at	1.75e-01	2.74e-02	2.2361619	-3.91453	0.8249996
81328_at	1.75e-01	2.74e-02	-2.2356613	-3.91557	-0.3519968
84872_at	1.76e-01	2.74e-02	2.2353521	-3.91622	0.7610125
134121_at	1.76e-01	2.74e-02	2.2351337	-3.91667	0.5361871
3936_at	1.76e-01	2.74e-02	2.2350839	-3.91677	0.9992329
100506215_at	1.76e-01	2.75e-02	-2.2346362	-3.91771	-0.4685323
26100_at	1.76e-01	2.75e-02	2.2346086	-3.91776	0.3062034
113763_at	1.76e-01	2.75e-02	2.2342159	-3.91858	0.444339
1130_at	1.76e-01	2.75e-02	-2.23406	-3.91891	-0.3160828
646962_at	1.76e-01	2.75e-02	-2.2334071	-3.92027	-0.7403659
441108_at	1.76e-01	2.76e-02	2.2329755	-3.92116	0.6016284
567_at	1.76e-01	2.76e-02	2.2325598	-3.92203	0.3761587
8405_at	1.76e-01	2.76e-02	2.232423	-3.92231	0.3845424
353322_at	1.76e-01	2.76e-02	-2.2323203	-3.92253	-0.3991772
83604_at	1.77e-01	2.77e-02	2.231777	-3.92366	0.3557831
25790_at	1.77e-01	2.77e-02	-2.2315703	-3.92409	-0.4583215
10550_at	1.77e-01	2.77e-02	2.2315051	-3.92422	0.4088814
11046_at	1.77e-01	2.77e-02	2.2312635	-3.92472	0.3995668
101929237_at	1.77e-01	2.77e-02	-2.2311782	-3.9249	-0.4421258
30844_at	1.77e-01	2.77e-02	2.230729	-3.92584	0.6026253
9223_at	1.77e-01	2.78e-02	-2.2300605	-3.92723	-0.3588367
100128191_at	1.77e-01	2.78e-02	2.2295792	-3.92823	0.4685739
1877_at	1.77e-01	2.78e-02	2.2294695	-3.92845	0.4082063
10791_at	1.77e-01	2.78e-02	2.2294148	-3.92857	0.5576071
100131096_at	1.77e-01	2.78e-02	2.2293838	-3.92863	0.5672274
3067_at	1.77e-01	2.78e-02	-2.2293743	-3.92865	-0.348767
100996902_at	1.77e-01	2.78e-02	-2.2291613	-3.92909	-0.4832761
692215_at	1.77e-01	2.78e-02	-2.2291187	-3.92918	-0.4628863
4862_at	1.77e-01	2.78e-02	2.2290983	-3.92922	0.6591115
5396_at	1.77e-01	2.79e-02	2.2288015	-3.92984	0.7354015
28599_at	1.77e-01	2.79e-02	-2.2287129	-3.93003	-0.3935944
152503_at	1.77e-01	2.79e-02	2.2284888	-3.93049	0.3047568
29072_at	1.78e-01	2.80e-02	-2.2271976	-3.93317	-0.2491611
155066_at	1.78e-01	2.80e-02	2.22712	-3.93333	0.4952312
1642_at	1.78e-01	2.80e-02	-2.2269531	-3.93368	-0.2112084
29960_at	1.78e-01	2.80e-02	2.2269227	-3.93374	0.4162401
222235_at	1.78e-01	2.80e-02	-2.2267684	-3.93406	-0.4069741
55504_at	1.78e-01	2.80e-02	2.2262305	-3.93518	0.390973
8530_at	1.78e-01	2.81e-02	2.2257557	-3.93616	0.7319739
6746_at	1.78e-01	2.81e-02	2.2254817	-3.93673	0.2590728
587_at	1.78e-01	2.81e-02	2.2253977	-3.93691	0.3919506
27327_at	1.78e-01	2.81e-02	-2.2253435	-3.93702	-0.3645668
90204_at	1.79e-01	2.82e-02	2.224404	-3.93897	0.2773058
11141_at	1.79e-01	2.82e-02	-2.2243359	-3.93911	-0.2750807
219482_at	1.79e-01	2.82e-02	-2.2238328	-3.94015	-0.4218674
777_at	1.79e-01	2.82e-02	-2.2238285	-3.94016	-0.4880739
10736_at	1.79e-01	2.82e-02	2.2237898	-3.94024	0.4249703
221091_at	1.79e-01	2.82e-02	2.223336	-3.94118	0.3846595
79366_at	1.79e-01	2.82e-02	-2.2232511	-3.94136	-0.4380863
117195_at	1.79e-01	2.83e-02	-2.2229364	-3.94201	-0.4946902
3895_at	1.79e-01	2.83e-02	-2.2225376	-3.94284	-0.2079789
122416_at	1.79e-01	2.83e-02	-2.2224763	-3.94296	-0.4098301
84522_at	1.79e-01	2.83e-02	2.2217897	-3.94439	0.3940017
94025_at	1.79e-01	2.84e-02	-2.2216994	-3.94457	-0.3963457
642648_at	1.79e-01	2.84e-02	-2.2216475	-3.94468	-0.6571849
4050_at	1.79e-01	2.84e-02	2.2214346	-3.94512	0.8130357
57446_at	1.79e-01	2.84e-02	2.2211187	-3.94578	0.2826034
10959_at	1.79e-01	2.84e-02	2.2210748	-3.94587	0.1962589
1942_at	1.79e-01	2.84e-02	-2.2209697	-3.94608	-0.6616442
101927831_at	1.80e-01	2.85e-02	-2.219151	-3.94985	-0.9520304
728741_at	1.80e-01	2.85e-02	2.2190239	-3.95011	0.6280391
3581_at	1.80e-01	2.86e-02	-2.2188176	-3.95054	-0.4060389
7975_at	1.80e-01	2.86e-02	-2.2185991	-3.95099	-0.4135376
101669766_at	1.80e-01	2.86e-02	-2.2182136	-3.95179	-0.6076976
390110_at	1.81e-01	2.87e-02	-2.2172978	-3.95368	-0.4230468
81127_at	1.81e-01	2.87e-02	-2.2172077	-3.95387	-0.5065726
283999_at	1.81e-01	2.87e-02	2.2171172	-3.95405	0.3381354
6666_at	1.81e-01	2.87e-02	2.2169771	-3.95434	0.3594239
11240_at	1.81e-01	2.87e-02	-2.2166356	-3.95505	-0.6255024
9710_at	1.81e-01	2.87e-02	2.2162229	-3.9559	0.3593253
253012_at	1.81e-01	2.88e-02	-2.2156008	-3.95719	-0.6425795
114819_at	1.81e-01	2.88e-02	-2.2153061	-3.9578	-0.4900652
100874039_at	1.81e-01	2.88e-02	-2.215236	-3.95794	-0.46267
3394_at	1.81e-01	2.88e-02	2.2151965	-3.95802	0.8659924
9907_at	1.81e-01	2.88e-02	2.2147292	-3.95899	0.4988038
389362_at	1.81e-01	2.89e-02	2.2145458	-3.95937	0.3391377
100130557_at	1.82e-01	2.89e-02	-2.2140666	-3.96036	-0.5591665
901_at	1.82e-01	2.89e-02	2.2139034	-3.96069	0.2517864
2395_at	1.82e-01	2.89e-02	2.2137703	-3.96097	0.4543617
51054_at	1.82e-01	2.90e-02	2.2131133	-3.96233	0.9308483
85450_at	1.82e-01	2.90e-02	-2.2129449	-3.96267	-0.4628015
374882_at	1.82e-01	2.90e-02	2.2127111	-3.96316	0.2565241
448835_at	1.82e-01	2.90e-02	-2.2126899	-3.9632	-0.33249
285126_at	1.82e-01	2.90e-02	-2.21253	-3.96353	-0.3031415
5393_at	1.82e-01	2.90e-02	-2.2124515	-3.96369	-0.4785185
28999_at	1.82e-01	2.91e-02	-2.2116789	-3.96528	-0.5075213
4128_at	1.82e-01	2.91e-02	-2.2115825	-3.96548	-0.4712359
55659_at	1.82e-01	2.91e-02	2.2115179	-3.96562	0.5508024
10493_at	1.82e-01	2.91e-02	2.2115163	-3.96562	0.4641449
64114_at	1.82e-01	2.91e-02	2.2114025	-3.96586	0.2983231
57186_at	1.82e-01	2.91e-02	-2.2113824	-3.9659	-0.2414146
84261_at	1.82e-01	2.91e-02	2.2112422	-3.96619	0.4302886
5189_at	1.82e-01	2.91e-02	-2.2105505	-3.96761	-0.3214566
5781_at	1.83e-01	2.92e-02	-2.2102721	-3.96819	-0.2264385
4064_at	1.83e-01	2.92e-02	2.2102238	-3.96829	0.9878075
8891_at	1.83e-01	2.92e-02	-2.2100045	-3.96874	-0.368864
1650_at	1.83e-01	2.92e-02	2.2097568	-3.96925	0.2252261
280636_at	1.83e-01	2.92e-02	2.2096783	-3.96941	0.2539964
26167_at	1.83e-01	2.92e-02	2.2091855	-3.97043	0.5396375
84312_at	1.83e-01	2.92e-02	-2.2090945	-3.97061	-0.4223631
55213_at	1.83e-01	2.93e-02	2.2084014	-3.97204	0.4750212
7133_at	1.83e-01	2.93e-02	2.208375	-3.9721	0.4719963
81537_at	1.83e-01	2.93e-02	-2.2078768	-3.97312	-0.3027389
643201_at	1.83e-01	2.93e-02	-2.2078748	-3.97313	-0.2255374
283948_at	1.83e-01	2.93e-02	2.2077037	-3.97348	0.4775784
83538_at	1.83e-01	2.94e-02	2.2075272	-3.97384	0.4432703
100129800_at	1.83e-01	2.94e-02	-2.2071791	-3.97456	-0.4667567
6426_at	1.84e-01	2.94e-02	-2.2066734	-3.9756	-0.2880722
101927943_at	1.84e-01	2.94e-02	2.2065759	-3.9758	0.5543664
58493_at	1.84e-01	2.95e-02	2.2061994	-3.97657	0.3627304
26191_at	1.84e-01	2.95e-02	2.205928	-3.97713	0.8411343
166929_at	1.84e-01	2.95e-02	-2.2050728	-3.97889	-0.3945309
144481_at	1.84e-01	2.96e-02	-2.2046932	-3.97967	-0.6817284
51329_at	1.84e-01	2.96e-02	2.2045577	-3.97995	0.2455686
256148_at	1.84e-01	2.96e-02	-2.2045355	-3.98	-0.4516094
245_at	1.84e-01	2.96e-02	-2.2043877	-3.9803	-0.3876203
6590_at	1.84e-01	2.96e-02	2.2043099	-3.98046	1.814137
57414_at	1.84e-01	2.96e-02	2.2040703	-3.98095	0.3234355
5576_at	1.84e-01	2.96e-02	2.2040133	-3.98107	0.2632258
101928582_at	1.84e-01	2.96e-02	-2.2037819	-3.98155	-0.3690459
6403_at	1.84e-01	2.96e-02	2.203702	-3.98171	0.7898241
2683_at	1.85e-01	2.97e-02	2.2028104	-3.98354	0.4111681
283460_at	1.85e-01	2.97e-02	2.2026418	-3.98389	0.6930552
100874190_at	1.85e-01	2.97e-02	-2.2023236	-3.98454	-0.25847
112479_at	1.85e-01	2.98e-02	-2.2018823	-3.98545	-0.3852
64393_at	1.85e-01	2.98e-02	2.2014591	-3.98632	0.4001164
90637_at	1.85e-01	2.98e-02	-2.2013054	-3.98664	-0.4685833
154865_at	1.85e-01	2.99e-02	-2.2006454	-3.98799	-0.4116685
8722_at	1.85e-01	2.99e-02	2.2003266	-3.98865	0.3683251
169026_at	1.85e-01	2.99e-02	-2.2002299	-3.98885	-0.7245795
126731_at	1.85e-01	2.99e-02	-2.2001664	-3.98898	-0.5068034
5459_at	1.85e-01	2.99e-02	-2.1998947	-3.98953	-0.3762081
8290_at	1.86e-01	2.99e-02	-2.1995223	-3.9903	-0.3560873
501_at	1.86e-01	2.99e-02	-2.1995137	-3.99032	-0.5554512
9794_at	1.86e-01	3.00e-02	2.1991586	-3.99104	0.4545634
400410_at	1.86e-01	3.00e-02	-2.1988657	-3.99165	-0.5008586
54471_at	1.86e-01	3.00e-02	2.1987912	-3.9918	0.3827322
55188_at	1.86e-01	3.00e-02	-2.198166	-3.99308	-0.3107135
155051_at	1.86e-01	3.01e-02	-2.1978777	-3.99367	-0.3580855
1535_at	1.86e-01	3.01e-02	2.1977566	-3.99392	0.5846094
4350_at	1.86e-01	3.01e-02	2.1971231	-3.99522	0.3813995
1490_at	1.86e-01	3.01e-02	-2.1969354	-3.9956	-0.551794
27351_at	1.86e-01	3.01e-02	2.1968558	-3.99577	0.3080592
9112_at	1.86e-01	3.01e-02	2.196744	-3.996	0.4175593
5430_at	1.86e-01	3.01e-02	2.1966308	-3.99623	0.3097653
23555_at	1.87e-01	3.02e-02	2.1958471	-3.99783	0.7548414
9175_at	1.87e-01	3.02e-02	-2.1954024	-3.99875	-0.4431922
10519_at	1.87e-01	3.03e-02	2.1951421	-3.99928	0.3336336
101928275_at	1.87e-01	3.03e-02	-2.1949689	-3.99963	-0.3655626
28_at	1.87e-01	3.03e-02	2.1948158	-3.99995	0.795003
2813_at	1.87e-01	3.03e-02	-2.1945816	-4.00043	-0.729541
79414_at	1.87e-01	3.03e-02	2.1942423	-4.00112	0.4185095
100302256_at	1.87e-01	3.03e-02	2.1939662	-4.00169	0.6083426
23143_at	1.87e-01	3.04e-02	-2.1938686	-4.00189	-0.3038182
137695_at	1.87e-01	3.04e-02	2.1938368	-4.00195	0.3682679
80737_at	1.87e-01	3.04e-02	2.1937138	-4.0022	0.3876034
150274_at	1.87e-01	3.04e-02	2.1935518	-4.00254	0.3605993
246181_at	1.87e-01	3.04e-02	-2.1933726	-4.0029	-0.6549208
100126693_at	1.87e-01	3.04e-02	-2.193358	-4.00293	-0.3639818
144402_at	1.87e-01	3.04e-02	-2.1932996	-4.00305	-0.3568928
85451_at	1.87e-01	3.04e-02	2.1932969	-4.00306	0.4222421
282616_at	1.87e-01	3.04e-02	-2.1932877	-4.00308	-0.4691864
869_at	1.87e-01	3.04e-02	2.1925555	-4.00458	0.3614156
339942_at	1.88e-01	3.05e-02	-2.1922128	-4.00528	-0.3997987
101060391_at	1.88e-01	3.05e-02	-2.192109	-4.00549	-0.4353795
283120_at	1.88e-01	3.05e-02	2.1919762	-4.00576	0.7107726
11328_at	1.88e-01	3.05e-02	2.1919652	-4.00578	0.4204269
221191_at	1.88e-01	3.05e-02	-2.1916033	-4.00652	-0.3464111
282991_at	1.88e-01	3.05e-02	2.1914896	-4.00676	0.3482513
100873779_at	1.88e-01	3.06e-02	-2.1909887	-4.00778	-1.1579509
493753_at	1.88e-01	3.06e-02	2.1906614	-4.00845	0.3900772
51291_at	1.88e-01	3.06e-02	2.1903843	-4.00902	0.4940166
89122_at	1.88e-01	3.06e-02	2.1902135	-4.00937	0.323019
79019_at	1.88e-01	3.06e-02	2.1899418	-4.00992	0.5473029
222696_at	1.88e-01	3.07e-02	-2.1898357	-4.01014	-0.5642351
375484_at	1.88e-01	3.07e-02	-2.1895165	-4.01079	-0.5669236
284382_at	1.88e-01	3.07e-02	2.1894246	-4.01098	0.4046394
5788_at	1.88e-01	3.07e-02	2.1894115	-4.01101	0.9451627
127700_at	1.88e-01	3.07e-02	2.1892836	-4.01127	0.3284069
